trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
232,232_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4346,2993,83,970,0.752414559117586034808766726201
233,233_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,20.000000000000000000000000000000,163,37,72,433,0.528473241676944205380550556583
234,234_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,69.000000000000000000000000000000,4872,51,64,134,0.704864725586826446068755558372
235,235_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3836,2630,59,896,0.755283090239118659603434480232
236,236_0,FAILED,GenerationStep_1,,,675,1,72,633,0.286150002314210616383149954345
237,237_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2836,3585,58,814,0.787492070685250067363369907980
238,238_0,FAILED,GenerationStep_1,,,2012,1,72,193,0.372690016314812910813714097458
239,239_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,56.000000000000000000000000000000,3196,132,72,232,0.133409231259870170172021630606
240,240_0,FAILED,GenerationStep_1,,,901,1,60,172,0.964399892979287298722113064287
241,241_0,FAILED,GenerationStep_1,,,4498,1,59,859,0.281456040601859858174549344767
242,242_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,82.000000000000000000000000000000,35,115,47,958,0.958741467276514991446845215251
243,243_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2838,2738,79,755,0.725891077531492956431691254693
244,244_0,FAILED,GenerationStep_1,,,4218,1,59,56,0.001000000000000000020816681712
245,245_0,FAILED,GenerationStep_1,,,44,1,57,910,0.224843431584151959290451827655
246,246_0,FAILED,GenerationStep_1,,,52,1,55,736,0.001000000000000000020816681712
247,247_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,27.000000000000000000000000000000,2855,111,51,127,0.301326686965331547174429260849
248,248_0,FAILED,GenerationStep_1,,,294,1,61,682,0.051455467003990992824746797396
249,249_0,FAILED,GenerationStep_1,,,5000,1,66,97,0.001000000000000000020816681712
250,250_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2236,2928,29,227,0.770334850983949381841853210062
251,251_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,122.000000000000000000000000000000,4950,119,56,902,0.489370406814568947861943115640
252,252_0,FAILED,GenerationStep_1,,,4443,1,81,284,0.851462056764793695506909898540
253,253_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,66.000000000000000000000000000000,4704,118,47,563,0.001000000000000000020816681712
254,254_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1734,4206,82,805,0.725498923403890993988341051590
255,255_0,FAILED,GenerationStep_1,,,293,1,52,1,0.076793542798607353216944204632
256,256_0,FAILED,GenerationStep_1,,,4824,1,63,336,0.032849939095089701612817378873
257,257_0,FAILED,GenerationStep_1,,,3101,1,50,827,0.001000000000000000020816681712
258,258_0,FAILED,GenerationStep_1,,,4844,1,62,88,0.245570244623762035107716883431
259,259_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,720,5000,80,596,0.766762720307434086919329274679
260,260_0,FAILED,GenerationStep_1,,,2630,1,62,858,0.968835006528192543839850259246
261,261_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,34.000000000000000000000000000000,1213,230,57,119,0.232968279317537774186774868213
262,262_0,FAILED,GenerationStep_1,,,737,1,52,742,0.954657415645117191083102170523
263,263_0,FAILED,GenerationStep_1,,,3502,1,70,259,0.001000000000000000020816681712
264,264_0,FAILED,GenerationStep_1,,,1,1,55,793,0.453900266556742537638058365701
265,265_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,49.000000000000000000000000000000,4891,52,45,118,0.383450641938153091725638432763
266,266_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,766,3345,24,42,0.835460829479236610772829862981
267,267_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1434,1490,20,906,0.773073782308183909961485369422
268,268_0,FAILED,GenerationStep_1,,,3805,1,59,565,0.504558666565934732517462180112
269,269_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,77.000000000000000000000000000000,1091,125,55,527,0.615730684687414209221856253862
270,270_0,FAILED,GenerationStep_1,,,1,1,56,314,0.001000000000000000020816681712
271,271_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,685,55,1000,0.001000000000000000020816681712
272,272_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2751,658,100,868,0.001000000000000000020816681712
273,273_0,FAILED,GenerationStep_1,,,3635,1,57,217,0.144779883056429303778145367687
274,274_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,365,667,54,734,0.001000000000000000020816681712
275,275_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,655,100,955,0.001000000000000000020816681712
276,276_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,677,55,1000,0.001000000000000000020816681712
277,277_0,FAILED,GenerationStep_1,,,1131,1,57,269,0.136756859932763208398398546706
278,278_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1180,11,1,0.998999999999999999111821580300
279,279_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,651,100,655,0.001000000000000000020816681712
280,280_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4094,686,62,706,0.001000000000000000020816681712
281,281_0,FAILED,GenerationStep_1,,,5000,1,57,541,0.001000000000000000020816681712
282,282_0,FAILED,GenerationStep_1,,,1680,1,59,1,0.438254527723203335387580636962
283,283_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,623,54,1,0.001000000000000000020816681712
284,284_0,FAILED,GenerationStep_1,,,2891,1,57,224,0.001000000000000000020816681712
285,285_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4548,631,54,1000,0.001000000000000000020816681712
286,286_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,765,686,62,1000,0.001000000000000000020816681712
287,287_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,125,4512,25,1,0.001000000000000000020816681712
288,288_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,666,93,1000,0.001000000000000000020816681712
289,289_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,657,100,696,0.001000000000000000020816681712
290,290_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,682,60,781,0.001000000000000000020816681712
291,291_0,FAILED,GenerationStep_1,,,5000,1,59,1,0.286971621222730233213837891526
292,292_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,1,94,53,1,0.001000000000000000020816681712
293,293_0,FAILED,GenerationStep_1,,,1143,1,56,272,0.001000000000000000020816681712
294,294_0,FAILED,GenerationStep_1,,,5000,1,56,1,0.001000000000000000020816681712
295,295_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3783,32,1,0.998999999999999999111821580300
296,296_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1123,49,1000,0.001000000000000000020816681712
297,297_0,FAILED,GenerationStep_1,,,346,1,58,239,0.350262211763193387348280793958
298,298_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,667,91,743,0.001000000000000000020816681712
299,299_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,652,55,466,0.001000000000000000020816681712
300,300_0,FAILED,GenerationStep_1,,,2530,1,60,313,0.401992012085889582895248395289
301,301_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2953,663,63,1,0.370844900406815114468628280520
302,302_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,641,87,1,0.865890742013988856662365378725
303,303_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3842,2784,25,1,0.001000000000000000020816681712
304,304_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,7.000000000000000000000000000000,1,1,1,296,0.314937088351445848566356744413
305,305_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4274,609,100,1,0.998999999999999999111821580300
306,306_0,FAILED,GenerationStep_1,,,229,1,55,326,0.336082569300742928231073847201
307,307_0,FAILED,GenerationStep_1,,,1427,1,57,318,0.356391068253048226566193079634
308,308_0,FAILED,GenerationStep_1,,,1964,1,66,61,0.831790487344658324708746022225
309,309_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1044,674,100,70,0.625967509912924158221869674890
310,310_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3603,2018,83,1,0.001000000000000000020816681712
311,311_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1945,1,1,0.001000000000000000020816681712
312,312_0,COMPLETED,GenerationStep_1,0.920000000000000039968028886506,30.000000000000000000000000000000,2802,85,61,189,0.420458950808777431884522002292
313,313_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3013,2701,1,1,0.191742662849019446236198405131
314,314_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1628,100,1,0.316168424453654395289703415983
315,315_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,607,100,1,0.998999999999999999111821580300
316,316_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2372,24,1,0.001000000000000000020816681712
317,317_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,7.000000000000000000000000000000,1999,145,60,1,0.388293919760840877675178717254
318,318_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3198,2663,25,1,0.253500431294944594817764027539
319,319_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2798,1,1,0.001000000000000000020816681712
320,320_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,128,4559,1,1,0.998999999999999999111821580300
321,321_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,359,118,56,1,0.339036688795198937196317956477
322,322_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1718,100,1,0.001000000000000000020816681712
323,323_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,30,1859,100,1,0.472621554777147789838664948547
324,324_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,4649,675,100,1,0.485661323673833467129412611030
325,325_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,436,1574,1,1,0.541941778645831484517714216054
326,326_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1573,1,1,0.723902541788271181033564971585
327,327_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3467,4547,1,1,0.717601640358668024788357797661
328,328_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3772,100,1000,0.001000000000000000020816681712
329,329_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1671,2733,14,1,0.357409483449063203330808846658
330,330_0,FAILED,GenerationStep_1,,,3368,1,62,492,0.001000000000000000020816681712
331,331_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4840,1,1,0.998999999999999999111821580300
332,332_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,4740,1,1000,0.001000000000000000020816681712
333,333_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1216,100,1,0.998999999999999999111821580300
334,334_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3915,1,1000,0.998999999999999999111821580300
335,335_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3444,1,1,0.001000000000000000020816681712
336,336_0,FAILED,GenerationStep_1,,,1862,1,54,371,0.001000000000000000020816681712
337,337_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2845,2052,1,1000,0.001000000000000000020816681712
338,338_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,2894,100,1000,0.001000000000000000020816681712
339,339_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1080,100,1000,0.001000000000000000020816681712
340,340_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2731,1242,1,1,0.001000000000000000020816681712
341,341_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,3867,4724,100,1000,0.001000000000000000020816681712
342,342_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1751,1,1,0.001000000000000000020816681712
343,343_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2238,4308,1,1000,0.998999999999999999111821580300
344,344_0,FAILED,GenerationStep_1,,,3849,1,65,1000,0.001000000000000000020816681712
345,345_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,1850,145,34,1,0.431297911009035861429339320239
346,346_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,2359,1,1,0.998999999999999999111821580300
347,347_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3379,100,1,0.001000000000000000020816681712
348,348_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,1764,1,1,0.998999999999999999111821580300
349,349_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1469,1986,100,1000,0.998999999999999999111821580300
350,350_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,3761,1,1000,0.998999999999999999111821580300
351,351_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,2706,3549,1,1,0.998999999999999999111821580300
352,352_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,1306,100,1000,0.001000000000000000020816681712
353,353_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,6.000000000000000000000000000000,3739,476,88,1,0.001000000000000000020816681712
354,354_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,5.000000000000000000000000000000,1240,144,25,1,0.522549842833850752832347552612
355,355_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,1,4583,100,1,0.001000000000000000020816681712
356,356_0,FAILED,GenerationStep_1,,,1142,1,67,594,0.001000000000000000020816681712
357,357_0,FAILED,GenerationStep_1,,,3522,1,60,1,0.001000000000000000020816681712
358,358_0,COMPLETED,GenerationStep_1,0.910000000000000031086244689504,0.000000000000000000000000000000,5000,3465,1,1,0.001000000000000000020816681712
359,359_0,FAILED,GenerationStep_1,,,1754,1,41,1,0.001000000000000000020816681712
360,360_0,FAILED,GenerationStep_1,,,3630,1,60,412,0.001000000000000000020816681712
