trial_index,arm_name,trial_status,generation_method,generation_node,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
790,790_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,109.000000000000000000000000000000,5000,185,9.020265104040507964100470417179,0.050000000000000002775557561563,False,True
791,791_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.680000000000000048849813083507,132.000000000000000000000000000000,1,68,4.967657269765175520603861514246,0.050000000000000002775557561563,True,True
792,792_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.670000000000000039968028886506,113.000000000000000000000000000000,1,193,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
793,793_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,182,8.955382286166077676625718595460,0.000500000000000000010408340856,False,True
794,794_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,149.000000000000000000000000000000,5000,53,6.124388282594122046020856942050,0.050000000000000002775557561563,False,True
795,795_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,125.000000000000000000000000000000,1,69,3.338842002843187106719824441825,0.050000000000000002775557561563,True,True
796,796_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,117.000000000000000000000000000000,5000,92,6.644832555930127782062299957033,0.008163649684731958885985925178,False,True
797,797_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.540000000000000035527136788005,1845.000000000000000000000000000000,185,1992,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
798,798_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.550000000000000044408920985006,1334.000000000000000000000000000000,2428,2117,0.001000000000000000020816681712,0.050000000000000002775557561563,False,True
799,799_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,124.000000000000000000000000000000,1,40,3.601799564483829652061785964179,0.050000000000000002775557561563,False,True
800,800_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,108.000000000000000000000000000000,5000,132,7.586870900073074075464774068678,0.050000000000000002775557561563,False,True
801,801_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,138.000000000000000000000000000000,5000,66,3.845819883337819877766605713987,0.050000000000000002775557561563,True,True
802,802_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,110.000000000000000000000000000000,5000,94,7.596611196432260015853898948990,0.050000000000000002775557561563,False,True
803,803_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,122.000000000000000000000000000000,1,89,2.418009635510428800841964402935,0.050000000000000002775557561563,True,True
804,804_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,156.000000000000000000000000000000,37,243,8.260026981726426242857996840030,0.050000000000000002775557561563,True,True
805,805_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,161.000000000000000000000000000000,1,23,3.579658898601357552848867271678,0.050000000000000002775557561563,True,True
806,806_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,126.000000000000000000000000000000,5000,217,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
807,807_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,136.000000000000000000000000000000,1,31,3.959428062673420622985531736049,0.050000000000000002775557561563,True,True
808,808_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,113.000000000000000000000000000000,1,79,4.461760370749120241384844121058,0.050000000000000002775557561563,True,True
809,809_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,121.000000000000000000000000000000,1,158,7.785383567023876238977209141012,0.050000000000000002775557561563,False,True
810,810_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,122.000000000000000000000000000000,5000,132,7.588475489456694589307517162524,0.050000000000000002775557561563,True,True
811,811_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,136.000000000000000000000000000000,1,61,4.136644841001151817749814654235,0.050000000000000002775557561563,True,True
812,812_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,101.000000000000000000000000000000,5000,96,7.075299911950425624240779143292,0.050000000000000002775557561563,True,True
813,813_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,132.000000000000000000000000000000,5000,51,3.623255047490836489032517420128,0.050000000000000002775557561563,True,True
814,814_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.739999999999999991118215802999,132.000000000000000000000000000000,1,23,3.509776569781410504589302945533,0.050000000000000002775557561563,False,True
815,815_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,153.000000000000000000000000000000,1,162,8.681025926358085342826598207466,0.050000000000000002775557561563,False,True
816,816_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,121.000000000000000000000000000000,5000,139,9.105683287168925943433350767009,0.050000000000000002775557561563,True,True
817,817_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.729999999999999982236431605997,311.000000000000000000000000000000,1,10,3.728010048983090296559339549276,0.050000000000000002775557561563,False,True
818,818_0,RUNNING,BoTorch,BOTORCH_MODULAR,,,5000,159,8.510665694391944313679232436698,0.000500000000000000010408340856,True,True
819,819_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.660000000000000031086244689504,110.000000000000000000000000000000,1,163,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
820,820_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.699999999999999955591079014994,134.000000000000000000000000000000,5000,151,10.000000000000000000000000000000,0.050000000000000002775557561563,False,True
821,821_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,157.000000000000000000000000000000,5000,31,3.499768068823807087852628683322,0.050000000000000002775557561563,False,True
822,822_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.719999999999999973354647408996,231.000000000000000000000000000000,1,10,3.581306027145283898960315127624,0.050000000000000002775557561563,True,True
823,823_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.709999999999999964472863211995,169.000000000000000000000000000000,1,188,9.901065919812653604026309039909,0.050000000000000002775557561563,True,True
824,824_0,COMPLETED,BoTorch,BOTORCH_MODULAR,0.689999999999999946709294817992,105.000000000000000000000000000000,5000,144,8.342828107341919263717500143684,0.050000000000000002775557561563,True,True
