trial_index,arm_name,trial_status,generation_node,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1688,1688_0,FAILED,SOBOL,863,3638,89,497,0.099979332983493804376529112687
1689,1689_0,FAILED,SOBOL,4975,393,26,691,0.684560490859672410302039224916
1690,1690_0,FAILED,SOBOL,3755,2889,6,522,0.600888992059975812765060254605
1691,1691_0,FAILED,SOBOL,366,1207,69,292,0.187473131643608209584428436756
1692,1692_0,FAILED,SOBOL,1600,3751,48,998,0.327578139636665599532250325865
1693,1693_0,FAILED,SOBOL,2567,2152,86,191,0.897422308804467272480565043224
1694,1694_0,FAILED,SOBOL,2558,3198,4,878,0.261781215794384458650512215172
1695,1695_0,FAILED,SOBOL,1571,266,67,185,0.955399749463424097228880782495
1696,1696_0,FAILED,SOBOL,376,4695,49,606,0.534116492204368076279763499770
1697,1697_0,FAILED,SOBOL,3784,1846,88,333,0.246426148315891629936302820170
1698,1698_0,FAILED,SOBOL,4985,4250,58,378,0.033207743998616937042278607350
1699,1699_0,FAILED,SOBOL,892,2337,19,685,0.743512604096904450301508404664
1700,1700_0,FAILED,SOBOL,2168,2703,91,106,0.758856302421540007685507589485
1701,1701_0,FAILED,SOBOL,3682,709,28,833,0.454471913868561394611589321357
1702,1702_0,FAILED,SOBOL,3152,4390,95,699,0.933458528924733355047749228106
1703,1703_0,FAILED,SOBOL,2263,1535,33,490,0.348025481985881901536572513578
1704,1704_0,FAILED,SOBOL,948,3503,52,786,0.145554878268390891493666572387
1705,1705_0,FAILED,SOBOL,4415,576,16,28,0.574567457379773216530338686425
1706,1706_0,FAILED,SOBOL,4309,3018,43,199,0.646528413549065539278615233343
1707,1707_0,FAILED,SOBOL,275,1029,79,990,0.077538040695711976657555908332
1708,1708_0,FAILED,SOBOL,1509,3935,12,286,0.436448199629783650799197403103
1709,1709_0,FAILED,SOBOL,3121,2017,74,528,0.849010386420413820651731384714
1710,1710_0,FAILED,SOBOL,2883,3868,37,69,0.189358898952603327270338695598
1711,1711_0,FAILED,SOBOL,1272,2035,100,869,0.524931242940947395680950648966
1712,1712_0,FAILED,SOBOL,46,2928,16,422,0.977400511205196331765421291493
1713,1713_0,FAILED,SOBOL,4078,1168,55,642,0.298281762493774305067262275770
1714,1714_0,FAILED,SOBOL,4656,3677,78,569,0.480374057639390228402476168412
1715,1715_0,FAILED,SOBOL,1189,353,40,369,0.799252342091873235752075288474
1716,1716_0,RUNNING,SOBOL,2492,4685,70,922,0.690348580811172674032150098355
1717,1717_0,FAILED,SOBOL,3380,1289,8,142,0.027916143657639624214850115891
1718,1718_0,RUNNING,SOBOL,3441,2599,65,265,0.615092935498803838889614326035
1719,1719_0,RUNNING,SOBOL,1927,843,3,549,0.171342811862006783041323387806
1720,1720_0,FAILED,SOBOL,664,4198,82,227,0.342619667749851919413828227334
1721,1721_0,RUNNING,SOBOL,4755,2360,46,962,0.880423947805538786859358424408
1722,1722_0,RUNNING,SOBOL,4022,4985,25,764,0.839710923261940522799307018431
1723,1723_0,RUNNING,SOBOL,614,1585,62,49,0.379510392433032417436322702997
1724,1724_0,RUNNING,SOBOL,1802,3377,29,726,0.114168025843799120222499254851
1725,1725_0,RUNNING,SOBOL,2788,58,92,462,0.668414965113624970349803788849
1726,1726_0,RUNNING,SOBOL,2726,4793,51,135,0.443078629372641419337242041365
1727,1727_0,RUNNING,SOBOL,1740,1787,14,928,0.778038606122136155995860917756
1728,1728_0,RUNNING,SOBOL,515,3256,96,347,0.731023850692436139020458085724
1729,1729_0,RUNNING,SOBOL,3923,169,35,591,0.053485516607761386664865455032
1730,1730_0,RUNNING,SOBOL,4811,2801,11,635,0.233932684408500790596008300781
1731,1731_0,RUNNING,SOBOL,719,651,72,428,0.554398982752114521943553882011
1732,1732_0,RUNNING,SOBOL,2024,4308,44,847,0.944003687741234887020880250930
1733,1733_0,RUNNING,SOBOL,3537,2240,81,91,0.280966304156929247426432993961
1734,1734_0,RUNNING,SOBOL,3286,3561,48,440,0.861382013002410573676570493262
1735,1735_0,RUNNING,SOBOL,2397,479,86,749,0.416287553843110780249503477535
1736,1736_0,FAILED,SOBOL,1131,4488,5,43,0.089055947178974748101865088756
1737,1737_0,RUNNING,SOBOL,4598,1476,69,771,0.627221487861126636431663428084
1738,1738_0,RUNNING,SOBOL,4179,3993,90,940,0.586082549458369572725757734588
1739,1739_0,RUNNING,SOBOL,146,1920,26,248,0.126250759549438956730327277000
1740,1740_0,RUNNING,SOBOL,1332,3116,59,543,0.360392420371994370853485634143
1741,1741_0,RUNNING,SOBOL,2942,971,21,271,0.913302563898265362674067091575
1742,1742_0,RUNNING,SOBOL,3028,2831,84,827,0.015922294205054639965046803241
1743,1743_0,RUNNING,SOBOL,1416,1226,47,111,0.710146677739918241734073944826
1744,1744_0,RUNNING,SOBOL,219,3809,63,664,0.788353991290554390047873312142
1745,1745_0,RUNNING,SOBOL,4252,2133,2,399,0.499076655916869615925435255122
1746,1746_0,RUNNING,SOBOL,4517,4587,31,327,0.287380604723468435768296558308
1747,1747_0,RUNNING,SOBOL,1050,1348,93,611,0.996105923887342203926209549536
1748,1748_0,FAILED,SOBOL,2323,3618,24,164,0.512932712728157658155225817609
1749,1749_0,RUNNING,SOBOL,3212,452,61,899,0.209161684077233067657886067536
1750,1750_0,FAILED,SOBOL,3619,4139,18,507,0.679437937902286681612906704686
1751,1751_0,RUNNING,SOBOL,2105,2458,56,307,0.095340805578976867140639228637
1752,1752_0,RUNNING,SOBOL,793,2502,35,985,0.391387115063145774040975766184
1753,1753_0,RUNNING,SOBOL,4885,902,99,204,0.820029953155666624375896844867
1754,1754_0,RUNNING,SOBOL,3839,3318,72,7,0.892295952497050182117277472571
1755,1755_0,RUNNING,SOBOL,430,156,9,807,0.322943408146500576805237869848
1756,1756_0,RUNNING,SOBOL,1667,4887,76,485,0.182362999988719826083283237494
1757,1757_0,RUNNING,SOBOL,2654,1643,38,704,0.596268492460250820741407551395
1758,1758_0,RUNNING,SOBOL,2593,4337,79,305,0.772585010210052103296618497552
1759,1759_0,RUNNING,SOBOL,1685,2191,42,509,0.452727855738252416006872635990
1760,1760_0,RUNNING,SOBOL,419,2772,75,218,0.062635847920551893097673712418
1761,1761_0,RUNNING,SOBOL,3905,700,12,970,0.726038693290203762664702935581
1762,1762_0,RUNNING,SOBOL,4873,3208,32,805,0.559662450199946759354929781693
1763,1763_0,RUNNING,SOBOL,860,198,96,9,0.225067964978516110718942400126
1764,1764_0,RUNNING,SOBOL,2045,4841,15,718,0.271595417579635955984684869691
1765,1765_0,RUNNING,SOBOL,3636,1758,53,471,0.949742865793406942920285018772
1766,1766_0,RUNNING,SOBOL,3263,3067,20,125,0.407399741051718611295484606671
1767,1767_0,FAILED,SOBOL,2296,1000,57,813,0.866622413113713241372693119047
1768,1768_0,FAILED,SOBOL,1071,4042,28,397,0.632968058837577673969576608215
1769,1769_0,FAILED,SOBOL,4460,1890,90,666,0.079692420065402988504921211188
1770,1770_0,FAILED,SOBOL,4273,4517,66,625,0.135876892553642381056278054530
1771,1771_0,RUNNING,SOBOL,162,1428,5,313,0.580605886209756172355866965518
1772,1772_0,RUNNING,SOBOL,1467,3532,87,898,0.908324799420312078979122816236
1773,1773_0,RUNNING,SOBOL,3000,527,50,166,0.369550111148506388314416426510
1774,1774_0,RUNNING,SOBOL,2926,3667,62,738,0.715847783254459524293622507685
1775,1775_0,RUNNING,SOBOL,1393,422,24,451,0.006513346243649720777868505905
1776,1776_0,RUNNING,SOBOL,81,4538,93,776,0.490173863949254162708513149482
1777,1777_0,RUNNING,SOBOL,4192,1377,29,37,0.793579397354274962417264305259
1778,1778_0,RUNNING,SOBOL,4533,3780,2,238,0.991082701383158570784814855870
1779,1779_0,RUNNING,SOBOL,1144,2181,66,951,0.296492852345108970357756561498
1780,1780_0,RUNNING,SOBOL,2380,2860,45,276,0.218772845340892668763999040493
1781,1781_0,RUNNING,SOBOL,3348,1178,83,537,0.507441033124923723818255894003
1782,1782_0,RUNNING,SOBOL,3564,4858,41,933,0.104475644653663046756975063545
1783,1783_0,RUNNING,SOBOL,1972,1692,78,130,0.674437332876026585104511923419
1784,1784_0,RUNNING,SOBOL,775,3348,8,581,0.814530438205227302894684271450
1785,1785_0,RUNNING,SOBOL,4789,107,69,357,0.400990407519042468820202884672
1786,1786_0,RUNNING,SOBOL,3979,2550,99,433,0.313557051638141293103956286359
1787,1787_0,RUNNING,SOBOL,493,872,38,630,0.898019675489515112332128410344
1788,1788_0,RUNNING,SOBOL,1766,4090,54,81,0.601486063176766005966555894702
1789,1789_0,RUNNING,SOBOL,2674,2487,17,857,0.173452339213341466539475277386
1790,1790_0,RUNNING,SOBOL,2771,2674,26,562,0.961614651132374986808315497910
1791,1791_0,RUNNING,SOBOL,1863,758,88,251,0.251918908881023528856246684882
1792,1792_0,RUNNING,SOBOL,548,4279,22,960,0.236087904009968041485478806862
1793,1793_0,RUNNING,SOBOL,4035,2289,59,229,0.540837787808850389836834438029
1794,1794_0,RUNNING,SOBOL,4690,4744,85,62,0.737061439290642717026003083447
1795,1795_0,RUNNING,SOBOL,676,1816,49,751,0.043808371124789122208476044307
1796,1796_0,RUNNING,SOBOL,1910,3149,68,460,0.464604321837425227048612441649
1797,1797_0,RUNNING,SOBOL,3503,296,6,729,0.752903813315555447971405556018
1798,1798_0,RUNNING,SOBOL,3407,3983,73,867,0.358649202473461603535298536372
1799,1799_0,RUNNING,SOBOL,2440,1988,11,71,0.927030431455001191487497180788
1800,1800_0,RUNNING,SOBOL,1245,2970,81,655,0.568607575349509675177728240669
1801,1801_0,RUNNING,SOBOL,4633,1058,43,408,0.155679926773533233719248869420
1802,1802_0,RUNNING,SOBOL,4134,3473,13,367,0.067698827143758535940243348250
1803,1803_0,RUNNING,SOBOL,23,625,52,571,0.652766382554545998573303222656
1804,1804_0,RUNNING,SOBOL,1298,4419,34,155,0.855724289100617152570293910685
1805,1805_0,RUNNING,SOBOL,2832,1486,97,908,0.426102595860138544381356950908
1806,1806_0,RUNNING,SOBOL,3060,4636,9,496,0.518955905850976728643786373141
1807,1807_0,FAILED,SOBOL,1527,1318,71,692,0.199468477526679621725236302154
1808,1808_0,RUNNING,SOBOL,264,3726,39,19,0.308859541635960355154821854740
1809,1809_0,RUNNING,SOBOL,4375,324,76,795,0.970926517004147116018941687798
1810,1810_0,RUNNING,SOBOL,4403,2958,55,996,0.805950797148048847517998183321
1811,1811_0,RUNNING,SOBOL,1015,1119,19,192,0.470012961631640802107057197645
1812,1812_0,RUNNING,SOBOL,2203,3839,98,519,0.018030996195971968343307878513
1813,1813_0,RUNNING,SOBOL,3169,2084,36,295,0.696540630778297753522565471940
1814,1814_0,RUNNING,SOBOL,3732,3406,94,176,0.160959124401211739474604200950
1815,1815_0,ABANDONED,SOBOL,2141,9,31,887,0.621768773077055803000234845967
1816,1816_0,RUNNING,SOBOL,914,4956,61,339,0.886623833119869253494016447803
1817,1817_0,RUNNING,SOBOL,4927,1633,22,599,0.332742389095947166399724892472
1818,1818_0,RUNNING,SOBOL,3806,4149,46,676,0.389597379554063094619920093464
1819,1819_0,RUNNING,SOBOL,319,2389,85,387,0.833712968694046097084537905175
1820,1820_0,RUNNING,SOBOL,1622,2648,1,839,0.661948806259781141747566834965
1821,1821_0,RUNNING,SOBOL,2530,814,64,99,0.124753673793748021125793457031
1822,1822_0,RUNNING,SOBOL,2521,2638,89,730,0.456478924578055722527381021791
1823,1823_0,RUNNING,SOBOL,1633,804,27,458,0.760742014892399343040096937330
1824,1824_0,RUNNING,SOBOL,330,4159,58,752,0.745396821996197056492405863537
1825,1825_0,RUNNING,SOBOL,3796,2399,22,61,0.035212442211806777025984160900
1826,1826_0,RUNNING,SOBOL,4938,4946,49,230,0.244411062458530059515737775655
1827,1827_0,RUNNING,SOBOL,905,1624,85,958,0.532223626609891642402772049536
1828,1828_0,RUNNING,SOBOL,2132,3416,6,253,0.953509330207481964336579949304
1829,1829_0,ABANDONED,SOBOL,3743,19,68,561,0.259767490666359679440944319140
1830,1830_0,RUNNING,SOBOL,3178,3829,10,910,0.847003293918445754329127339588
1831,1831_0,RUNNING,SOBOL,2192,2074,73,154,0.434562568951398109362571631209
1832,1832_0,RUNNING,SOBOL,1004,2968,43,573,0.075653770746663212554139477106
1833,1833_0,RUNNING,SOBOL,4412,1129,82,365,0.644523767385631773940701805259
1834,1834_0,RUNNING,SOBOL,4365,3716,52,410,0.576582595286890819963332432962
1835,1835_0,RUNNING,SOBOL,273,314,13,654,0.147447691813111292358229320598
1836,1836_0,RUNNING,SOBOL,1537,4645,97,73,0.349915983034297828346836922719
1837,1837_0,RUNNING,SOBOL,3050,1328,34,866,0.935472172260284451361656010704
1838,1838_0,RUNNING,SOBOL,2823,4429,71,297,0.025911434290930630830462888525
1839,1839_0,RUNNING,SOBOL,1309,1496,9,516,0.688464366629719770607209738955
1840,1840_0,RUNNING,SOBOL,33,3464,76,194,0.797366648210212636271876363026
1841,1841_0,RUNNING,SOBOL,4125,615,39,994,0.478367020905017870102682309152
1842,1842_0,RUNNING,SOBOL,4644,2979,19,797,0.300295469032600514935893443180
1843,1843_0,RUNNING,SOBOL,1235,1069,55,16,0.979290956486016495041724283510
1844,1844_0,RUNNING,SOBOL,2431,3974,36,694,0.526824119688943048878115860134
1845,1845_0,RUNNING,SOBOL,3417,1978,98,494,0.191373981092125167169371025011
1846,1846_0,RUNNING,SOBOL,3512,3159,31,102,0.670419607559219032921760117461
1847,1847_0,RUNNING,SOBOL,1900,305,94,837,0.116052306946367020379362600124
1848,1848_0,FAILED,SOBOL,666,4734,23,390,0.381396049136295933745799402459
1849,1849_0,RUNNING,SOBOL,4699,1806,61,674,0.841717997174710075292125566193
1850,1850_0,RUNNING,SOBOL,4024,4289,85,602,0.878410278445109771183751945500
1851,1851_0,FAILED,SOBOL,557,2298,46,337,0.340729185290634617455651778073
1852,1852_0,RUNNING,SOBOL,1872,2664,64,890,0.169450002035126084942717739068
1853,1853_0,RUNNING,SOBOL,2761,749,1,174,0.613077786438167127158749281080
1854,1854_0,RUNNING,SOBOL,2665,4100,42,473,0.279083041742444026844793825148
1855,1855_0,RUNNING,SOBOL,1776,2497,80,715,0.941998026607558158751487553673
1856,1856_0,RUNNING,SOBOL,503,2541,12,11,0.552390994250774425289307600906
1857,1857_0,RUNNING,SOBOL,3970,862,75,802,0.232047942293807873959110565920
1858,1858_0,RUNNING,SOBOL,4799,3357,96,973,0.055376913655549288295620868894
1859,1859_0,RUNNING,SOBOL,765,117,32,215,0.733036605464294499512334368774
1860,1860_0,RUNNING,SOBOL,1963,4848,53,511,0.780052736494690202029289594066
1861,1861_0,RUNNING,SOBOL,3574,1682,15,302,0.444972457887604810888859674378
1862,1862_0,RUNNING,SOBOL,3357,2870,57,168,0.915185893233865455087538975931
1863,1863_0,RUNNING,SOBOL,2370,1187,20,895,0.362398014584556227291045615857
1864,1864_0,RUNNING,SOBOL,1133,3770,90,316,0.128258785229176275333173862236
1865,1865_0,RUNNING,SOBOL,4542,2172,29,623,0.587967254394665350680782012205
1866,1866_0,RUNNING,SOBOL,4182,4548,5,668,0.625330053634941540607883325720
1867,1867_0,RUNNING,SOBOL,90,1387,66,395,0.087043229585513470780711031693
1868,1868_0,RUNNING,SOBOL,1402,3657,50,816,0.414273356549441806873090854424
1869,1869_0,RUNNING,SOBOL,2916,412,87,123,0.859488251408562109467936807050
1870,1870_0,RUNNING,SOBOL,2991,3522,25,539,0.211046444781124581391296146649
1871,1871_0,RUNNING,SOBOL,1477,518,63,274,0.514940675204619724425469939888
1872,1872_0,RUNNING,SOBOL,173,4527,29,952,0.998111573867499823897730948374
1873,1873_0,RUNNING,SOBOL,4264,1437,92,236,0.289263870855793359115892826594
1874,1874_0,RUNNING,SOBOL,4470,4032,66,39,0.497182838555425388182840151785
1875,1875_0,RUNNING,SOBOL,1062,1881,2,774,0.786339857200160641248487536359
1876,1876_0,RUNNING,SOBOL,2287,3077,83,452,0.708133904378861145367807239381
1877,1877_0,RUNNING,SOBOL,3273,1010,45,737,0.014030923182144761779399644297
1878,1878_0,RUNNING,SOBOL,3646,4832,78,859,0.594383813548833184192687895120
1879,1879_0,RUNNING,SOBOL,2035,1748,41,79,0.180354955719783910383924308007
1880,1880_0,RUNNING,SOBOL,849,3217,70,632,0.320937810216099017601720788662
