trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
245,245_0,FAILED,BOTORCH_MODULAR,,,1542,1,0.001000000000000000020816681712,27,0.01
246,246_0,FAILED,BOTORCH_MODULAR,,,1516,1,0.998999999999999999111821580300,28,0.005
247,247_0,FAILED,BOTORCH_MODULAR,,,1598,1,0.001000000000000000020816681712,27,0.01
248,248_0,FAILED,BOTORCH_MODULAR,,,1513,1,0.998999999999999999111821580300,27,0.005
249,249_0,FAILED,BOTORCH_MODULAR,,,1584,1,0.001000000000000000020816681712,27,0.01
250,250_0,FAILED,BOTORCH_MODULAR,,,1434,1,0.998999999999999999111821580300,27,0.01
251,251_0,FAILED,BOTORCH_MODULAR,,,1521,1,0.001000000000000000020816681712,26,0.005
252,190_0,FAILED,BOTORCH_MODULAR,,,1599,1,0.998999999999999999111821580300,28,0.01
253,253_0,FAILED,BOTORCH_MODULAR,,,1472,1,0.001000000000000000020816681712,26,0.005
254,254_0,FAILED,BOTORCH_MODULAR,,,1621,1,0.998999999999999999111821580300,28,0.01
255,255_0,FAILED,BOTORCH_MODULAR,,,1476,1,0.001000000000000000020816681712,27,0.005
256,256_0,FAILED,BOTORCH_MODULAR,,,1643,1,0.998999999999999999111821580300,28,0.01
257,257_0,FAILED,BOTORCH_MODULAR,,,1492,1,0.001000000000000000020816681712,27,0.005
258,258_0,FAILED,BOTORCH_MODULAR,,,1611,1,0.998999999999999999111821580300,28,0.01
259,259_0,FAILED,BOTORCH_MODULAR,,,1489,1,0.001000000000000000020816681712,27,0.005
260,260_0,FAILED,BOTORCH_MODULAR,,,1570,1,0.459467035996481643067568256811,27,0.01
261,261_0,FAILED,BOTORCH_MODULAR,,,3814,1,0.001000000000000000020816681712,39,0.25
262,262_0,FAILED,BOTORCH_MODULAR,,,1539,1,0.747927538288890580986389977625,27,0.01
263,263_0,FAILED,BOTORCH_MODULAR,,,1418,1,0.001000000000000000020816681712,26,0.005
264,264_0,FAILED,BOTORCH_MODULAR,,,1623,1,0.533612418273837540994009032147,28,0.01
265,223_0,FAILED,BOTORCH_MODULAR,,,1491,1,0.001000000000000000020816681712,27,0.005
266,266_0,FAILED,BOTORCH_MODULAR,,,1565,1,0.998999999999999999111821580300,27,0.01
267,267_0,FAILED,BOTORCH_MODULAR,,,1471,1,0.001000000000000000020816681712,27,0.005
268,268_0,FAILED,BOTORCH_MODULAR,,,1601,1,0.936145606967785925967007187865,28,0.01
269,269_0,FAILED,BOTORCH_MODULAR,,,3802,1,0.001000000000000000020816681712,36,0.01
270,270_0,FAILED,BOTORCH_MODULAR,,,1572,1,0.246999306575632210369874997014,27,0.01
271,271_0,FAILED,BOTORCH_MODULAR,,,1503,1,0.998999999999999999111821580300,28,0.005
272,272_0,FAILED,BOTORCH_MODULAR,,,1609,1,0.001000000000000000020816681712,27,0.01
273,273_0,FAILED,BOTORCH_MODULAR,,,1506,1,0.998999999999999999111821580300,28,0.005
274,274_0,FAILED,BOTORCH_MODULAR,,,1580,1,0.001000000000000000020816681712,27,0.01
275,275_0,FAILED,BOTORCH_MODULAR,,,1500,1,0.998999999999999999111821580300,27,0.01
276,276_0,FAILED,BOTORCH_MODULAR,,,1565,1,0.001000000000000000020816681712,27,0.01
277,277_0,FAILED,BOTORCH_MODULAR,,,1466,1,0.998999999999999999111821580300,28,0.005
278,278_0,FAILED,BOTORCH_MODULAR,,,1605,1,0.001000000000000000020816681712,27,0.01
279,279_0,FAILED,BOTORCH_MODULAR,,,1480,1,0.998999999999999999111821580300,28,0.005
280,280_0,FAILED,BOTORCH_MODULAR,,,1502,1,0.383634233752573439168997992965,27,0.01
281,281_0,FAILED,BOTORCH_MODULAR,,,1521,1,0.001000000000000000020816681712,27,0.005
282,282_0,FAILED,BOTORCH_MODULAR,,,1614,1,0.998999999999999999111821580300,28,0.01
283,283_0,FAILED,BOTORCH_MODULAR,,,1499,1,0.001000000000000000020816681712,27,0.01
284,284_0,FAILED,BOTORCH_MODULAR,,,1501,1,0.998999999999999999111821580300,27,0.005
285,285_0,FAILED,BOTORCH_MODULAR,,,1588,1,0.001000000000000000020816681712,27,0.01
286,286_0,FAILED,BOTORCH_MODULAR,,,1473,1,0.998999999999999999111821580300,27,0.005
287,287_0,FAILED,BOTORCH_MODULAR,,,1583,1,0.603438650417102095957488927525,27,0.01
288,288_0,FAILED,BOTORCH_MODULAR,,,1511,1,0.001000000000000000020816681712,27,0.005
289,289_0,FAILED,BOTORCH_MODULAR,,,1593,1,0.998999999999999999111821580300,28,0.01
290,290_0,FAILED,BOTORCH_MODULAR,,,1428,1,0.001000000000000000020816681712,26,0.005
291,291_0,FAILED,BOTORCH_MODULAR,,,1645,1,0.904569477913035879801384453458,28,0.01
292,212_0,FAILED,BOTORCH_MODULAR,,,1419,1,0.001000000000000000020816681712,26,0.005
293,293_0,FAILED,BOTORCH_MODULAR,,,1623,1,0.923289160083326621020205493551,28,0.01
294,189_0,FAILED,BOTORCH_MODULAR,,,1493,1,0.001000000000000000020816681712,27,0.005
295,295_0,FAILED,BOTORCH_MODULAR,,,1617,1,0.998999999999999999111821580300,28,0.01
296,187_0,FAILED,BOTORCH_MODULAR,,,1426,1,0.001000000000000000020816681712,26,0.005
297,297_0,FAILED,BOTORCH_MODULAR,,,1612,1,0.998999999999999999111821580300,28,0.01
298,298_0,FAILED,BOTORCH_MODULAR,,,1435,1,0.001000000000000000020816681712,26,0.005
299,299_0,FAILED,BOTORCH_MODULAR,,,1587,1,0.998999999999999999111821580300,28,0.01
300,300_0,FAILED,BOTORCH_MODULAR,,,1557,1,0.524716365477343793521924908418,27,0.01
301,301_0,FAILED,BOTORCH_MODULAR,,,1441,1,0.001000000000000000020816681712,26,0.005
302,299_0,FAILED,BOTORCH_MODULAR,,,1587,1,0.998999999999999999111821580300,28,0.01
303,303_0,FAILED,BOTORCH_MODULAR,,,1476,1,0.001000000000000000020816681712,26,0.005
304,304_0,FAILED,BOTORCH_MODULAR,,,1610,1,0.998999999999999999111821580300,28,0.01
305,305_0,FAILED,BOTORCH_MODULAR,,,1487,1,0.001000000000000000020816681712,27,0.005
306,306_0,FAILED,BOTORCH_MODULAR,,,1618,1,0.904130110114466312154490879038,28,0.01
307,307_0,FAILED,BOTORCH_MODULAR,,,1478,1,0.001000000000000000020816681712,26,0.005
308,308_0,FAILED,BOTORCH_MODULAR,,,1647,1,0.998999999999999999111821580300,28,0.01
309,309_0,FAILED,BOTORCH_MODULAR,,,1463,1,0.001000000000000000020816681712,26,0.005
310,310_0,FAILED,BOTORCH_MODULAR,,,1585,1,0.998999999999999999111821580300,27,0.01
311,311_0,FAILED,BOTORCH_MODULAR,,,1487,1,0.001000000000000000020816681712,26,0.005
312,192_0,FAILED,BOTORCH_MODULAR,,,1620,1,0.998999999999999999111821580300,28,0.01
313,313_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.001000000000000000020816681712,26,0.005
314,188_0,FAILED,BOTORCH_MODULAR,,,1624,1,0.998999999999999999111821580300,28,0.01
315,315_0,FAILED,BOTORCH_MODULAR,,,1483,1,0.001000000000000000020816681712,26,0.01
316,316_0,FAILED,BOTORCH_MODULAR,,,1562,1,0.998999999999999999111821580300,28,0.01
317,317_0,FAILED,BOTORCH_MODULAR,,,1479,1,0.001000000000000000020816681712,27,0.005
318,318_0,FAILED,BOTORCH_MODULAR,,,1620,1,0.982368649783248781837130536587,28,0.01
319,319_0,FAILED,BOTORCH_MODULAR,,,1425,1,0.001000000000000000020816681712,26,0.005
320,320_0,FAILED,BOTORCH_MODULAR,,,1591,1,0.638344047496977040623278298881,27,0.01
321,321_0,FAILED,BOTORCH_MODULAR,,,1405,1,0.001000000000000000020816681712,26,0.005
322,226_0,FAILED,BOTORCH_MODULAR,,,1616,1,0.998999999999999999111821580300,28,0.01
323,323_0,FAILED,BOTORCH_MODULAR,,,1519,1,0.001000000000000000020816681712,27,0.005
324,224_0,FAILED,BOTORCH_MODULAR,,,1607,1,0.998999999999999999111821580300,28,0.01
325,325_0,FAILED,BOTORCH_MODULAR,,,3682,1,0.001000000000000000020816681712,40,0.25
326,326_0,FAILED,BOTORCH_MODULAR,,,1572,1,0.397541769822993940053379446908,27,0.01
327,327_0,FAILED,BOTORCH_MODULAR,,,1437,1,0.001000000000000000020816681712,27,0.005
328,328_0,FAILED,BOTORCH_MODULAR,,,1606,1,0.650907711902078855992215267179,28,0.01
329,329_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.001000000000000000020816681712,26,0.005
330,330_0,FAILED,BOTORCH_MODULAR,,,1626,1,0.793523690327516906251048567356,28,0.01
331,331_0,FAILED,BOTORCH_MODULAR,,,1450,1,0.001000000000000000020816681712,26,0.005
332,332_0,FAILED,BOTORCH_MODULAR,,,1646,1,0.842416661050871429239350618445,28,0.01
333,333_0,FAILED,BOTORCH_MODULAR,,,1384,1,0.001000000000000000020816681712,26,0.005
334,334_0,FAILED,BOTORCH_MODULAR,,,1633,1,0.998999999999999999111821580300,28,0.01
335,335_0,FAILED,BOTORCH_MODULAR,,,1457,1,0.001000000000000000020816681712,26,0.005
336,336_0,FAILED,BOTORCH_MODULAR,,,1610,1,0.877973296468523289881602522655,28,0.01
337,313_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.001000000000000000020816681712,26,0.005
338,338_0,FAILED,BOTORCH_MODULAR,,,1642,1,0.998999999999999999111821580300,28,0.01
339,298_0,FAILED,BOTORCH_MODULAR,,,1435,1,0.001000000000000000020816681712,26,0.005
340,340_0,FAILED,BOTORCH_MODULAR,,,1555,1,0.688128635440578673154732314288,27,0.01
341,341_0,FAILED,BOTORCH_MODULAR,,,1653,1,0.001000000000000000020816681712,27,0.01
342,342_0,FAILED,BOTORCH_MODULAR,,,1469,1,0.813847873154957768271344775712,26,0.005
343,343_0,FAILED,BOTORCH_MODULAR,,,1555,1,0.001000000000000000020816681712,27,0.01
344,344_0,FAILED,BOTORCH_MODULAR,,,3752,1,0.001000000000000000020816681712,41,0.25
345,345_0,FAILED,BOTORCH_MODULAR,,,1558,1,0.001000000000000000020816681712,27,0.01
346,346_0,FAILED,BOTORCH_MODULAR,,,1558,1,0.998999999999999999111821580300,28,0.005
347,347_0,FAILED,BOTORCH_MODULAR,,,1546,1,0.001000000000000000020816681712,27,0.01
348,348_0,FAILED,BOTORCH_MODULAR,,,1494,1,0.998999999999999999111821580300,27,0.005
349,349_0,FAILED,BOTORCH_MODULAR,,,1635,1,0.048331449502021409103669213891,28,0.01
350,350_0,FAILED,BOTORCH_MODULAR,,,1440,1,0.998999999999999999111821580300,27,0.01
351,351_0,FAILED,BOTORCH_MODULAR,,,1505,1,0.001000000000000000020816681712,26,0.005
352,192_0,FAILED,BOTORCH_MODULAR,,,1620,1,0.998999999999999999111821580300,28,0.01
353,329_0,FAILED,BOTORCH_MODULAR,,,1442,1,0.001000000000000000020816681712,26,0.005
354,354_0,FAILED,BOTORCH_MODULAR,,,1623,1,0.509918744420601810496407324536,28,0.01
355,355_0,FAILED,BOTORCH_MODULAR,,,1469,1,0.001000000000000000020816681712,26,0.005
356,356_0,FAILED,BOTORCH_MODULAR,,,1629,1,0.773370422484878972113619965967,28,0.01
357,357_0,FAILED,BOTORCH_MODULAR,,,1315,1,0.001000000000000000020816681712,24,0.01
358,358_0,FAILED,BOTORCH_MODULAR,,,1803,1,0.998999999999999999111821580300,29,0.01
359,359_0,FAILED,BOTORCH_MODULAR,,,1437,1,0.001000000000000000020816681712,26,0.005
360,360_0,FAILED,BOTORCH_MODULAR,,,1538,1,0.512430814243970522703364167683,27,0.01
361,361_0,FAILED,BOTORCH_MODULAR,,,3757,1,0.001000000000000000020816681712,39,0.25
362,362_0,FAILED,BOTORCH_MODULAR,,,1550,1,0.487140265979398690010526706828,27,0.01
363,363_0,FAILED,BOTORCH_MODULAR,,,1517,1,0.001000000000000000020816681712,26,0.005
364,364_0,FAILED,BOTORCH_MODULAR,,,1634,1,0.953247342235053252146315116988,28,0.01
365,365_0,FAILED,BOTORCH_MODULAR,,,1473,1,0.001000000000000000020816681712,26,0.005
366,366_0,FAILED,BOTORCH_MODULAR,,,1632,1,0.998999999999999999111821580300,28,0.01
367,367_0,FAILED,BOTORCH_MODULAR,,,1470,1,0.001000000000000000020816681712,27,0.005
368,368_0,FAILED,BOTORCH_MODULAR,,,1578,1,0.998999999999999999111821580300,28,0.01
369,369_0,FAILED,BOTORCH_MODULAR,,,1467,1,0.001000000000000000020816681712,26,0.005
370,370_0,FAILED,BOTORCH_MODULAR,,,1626,1,0.998999999999999999111821580300,28,0.01
371,281_0,FAILED,BOTORCH_MODULAR,,,1521,1,0.001000000000000000020816681712,27,0.005
372,372_0,FAILED,BOTORCH_MODULAR,,,1574,1,0.998999999999999999111821580300,28,0.01
373,373_0,FAILED,BOTORCH_MODULAR,,,3698,1,0.001000000000000000020816681712,37,0.25
374,374_0,FAILED,BOTORCH_MODULAR,,,1594,1,0.437954482716237991635210846653,27,0.01
375,375_0,FAILED,BOTORCH_MODULAR,,,1477,1,0.855984986461849395311674015829,27,0.005
376,376_0,FAILED,BOTORCH_MODULAR,,,1616,1,0.001000000000000000020816681712,27,0.01
377,377_0,FAILED,BOTORCH_MODULAR,,,1513,1,0.998999999999999999111821580300,28,0.005
378,378_0,FAILED,BOTORCH_MODULAR,,,1619,1,0.001000000000000000020816681712,27,0.01
379,379_0,FAILED,BOTORCH_MODULAR,,,1505,1,0.998999999999999999111821580300,27,0.005
380,380_0,FAILED,BOTORCH_MODULAR,,,1538,1,0.276162844982334509946753087206,27,0.01
381,381_0,FAILED,BOTORCH_MODULAR,,,1436,1,0.001000000000000000020816681712,26,0.005
382,188_0,FAILED,BOTORCH_MODULAR,,,1624,1,0.998999999999999999111821580300,28,0.01
383,383_0,FAILED,BOTORCH_MODULAR,,,1523,1,0.001000000000000000020816681712,27,0.005
384,384_0,FAILED,BOTORCH_MODULAR,,,1604,1,0.998999999999999999111821580300,28,0.01
385,385_0,FAILED,BOTORCH_MODULAR,,,1484,1,0.001000000000000000020816681712,27,0.005
386,386_0,FAILED,BOTORCH_MODULAR,,,1622,1,0.519027795004799896716463081248,28,0.01
387,359_0,FAILED,BOTORCH_MODULAR,,,1437,1,0.001000000000000000020816681712,26,0.005
388,388_0,FAILED,BOTORCH_MODULAR,,,1569,1,0.959468204079397479766555534297,27,0.01
389,389_0,FAILED,BOTORCH_MODULAR,,,1501,1,0.001000000000000000020816681712,27,0.005
390,390_0,FAILED,BOTORCH_MODULAR,,,1622,1,0.998999999999999999111821580300,28,0.01
391,331_0,FAILED,BOTORCH_MODULAR,,,1450,1,0.001000000000000000020816681712,26,0.005
392,196_0,FAILED,BOTORCH_MODULAR,,,1628,1,0.998999999999999999111821580300,28,0.01
393,393_0,FAILED,BOTORCH_MODULAR,,,1376,1,0.001000000000000000020816681712,26,0.005
394,394_0,FAILED,BOTORCH_MODULAR,,,1580,1,0.825272058818193210427693884412,27,0.01
395,395_0,FAILED,BOTORCH_MODULAR,,,1439,1,0.001000000000000000020816681712,27,0.005
396,396_0,FAILED,BOTORCH_MODULAR,,,1629,1,0.998999999999999999111821580300,28,0.01
397,183_0,FAILED,BOTORCH_MODULAR,,,1538,1,0.001000000000000000020816681712,27,0.005
398,398_0,FAILED,BOTORCH_MODULAR,,,1619,1,0.998999999999999999111821580300,28,0.01
399,199_0,FAILED,BOTORCH_MODULAR,,,1431,1,0.001000000000000000020816681712,26,0.005
400,400_0,FAILED,BOTORCH_MODULAR,,,1567,1,0.693417444812498784401100238028,27,0.01
401,401_0,FAILED,BOTORCH_MODULAR,,,1483,1,0.001000000000000000020816681712,27,0.005
402,402_0,FAILED,BOTORCH_MODULAR,,,1612,1,0.580042621306449346363365293655,28,0.01
403,235_0,FAILED,BOTORCH_MODULAR,,,1464,1,0.001000000000000000020816681712,26,0.005
404,404_0,FAILED,BOTORCH_MODULAR,,,1600,1,0.998999999999999999111821580300,28,0.01
405,405_0,FAILED,BOTORCH_MODULAR,,,1505,1,0.001000000000000000020816681712,27,0.005
406,192_0,FAILED,BOTORCH_MODULAR,,,1620,1,0.998999999999999999111821580300,28,0.01
407,407_0,FAILED,BOTORCH_MODULAR,,,1531,1,0.001000000000000000020816681712,27,0.01
408,408_0,FAILED,BOTORCH_MODULAR,,,1491,1,0.998999999999999999111821580300,28,0.005
409,409_0,FAILED,BOTORCH_MODULAR,,,1594,1,0.001000000000000000020816681712,28,0.01
410,410_0,FAILED,BOTORCH_MODULAR,,,1429,1,0.998999999999999999111821580300,27,0.005
411,376_0,FAILED,BOTORCH_MODULAR,,,1616,1,0.001000000000000000020816681712,27,0.01
412,412_0,FAILED,BOTORCH_MODULAR,,,1470,1,0.998999999999999999111821580300,27,0.005
413,413_0,FAILED,BOTORCH_MODULAR,,,1615,1,0.017290914134856595618661145863,27,0.01
414,377_0,FAILED,BOTORCH_MODULAR,,,1513,1,0.998999999999999999111821580300,28,0.005
415,278_0,FAILED,BOTORCH_MODULAR,,,1605,1,0.001000000000000000020816681712,27,0.01
416,416_0,FAILED,BOTORCH_MODULAR,,,1409,1,0.843324540513117337781068272307,27,0.005
417,417_0,FAILED,BOTORCH_MODULAR,,,1594,1,0.034637597958127798458694002193,27,0.01
418,418_0,FAILED,BOTORCH_MODULAR,,,1550,1,0.998999999999999999111821580300,28,0.005
419,419_0,FAILED,BOTORCH_MODULAR,,,1613,1,0.001000000000000000020816681712,27,0.01
420,420_0,FAILED,BOTORCH_MODULAR,,,1543,1,0.598530120636348694773687384441,27,0.01
421,421_0,FAILED,BOTORCH_MODULAR,,,1455,1,0.001000000000000000020816681712,26,0.005
422,226_0,FAILED,BOTORCH_MODULAR,,,1616,1,0.998999999999999999111821580300,28,0.01
423,423_0,FAILED,BOTORCH_MODULAR,,,1529,1,0.001000000000000000020816681712,27,0.005
424,190_0,FAILED,BOTORCH_MODULAR,,,1599,1,0.998999999999999999111821580300,28,0.01
425,425_0,FAILED,BOTORCH_MODULAR,,,1490,1,0.001000000000000000020816681712,27,0.005
426,426_0,FAILED,BOTORCH_MODULAR,,,1597,1,0.998999999999999999111821580300,28,0.01
427,425_0,FAILED,BOTORCH_MODULAR,,,1490,1,0.001000000000000000020816681712,27,0.005
428,428_0,FAILED,BOTORCH_MODULAR,,,1615,1,0.372322487242331412460316641955,28,0.01
429,429_0,FAILED,BOTORCH_MODULAR,,,1416,1,0.001000000000000000020816681712,27,0.005
430,430_0,FAILED,BOTORCH_MODULAR,,,1615,1,0.807260944754086384733682280057,28,0.01
431,307_0,FAILED,BOTORCH_MODULAR,,,1478,1,0.001000000000000000020816681712,26,0.005
432,188_0,FAILED,BOTORCH_MODULAR,,,1624,1,0.998999999999999999111821580300,28,0.01
433,369_0,FAILED,BOTORCH_MODULAR,,,1467,1,0.001000000000000000020816681712,26,0.005
434,434_0,FAILED,BOTORCH_MODULAR,,,1374,1,0.998999999999999999111821580300,25,0.01
435,435_0,FAILED,BOTORCH_MODULAR,,,1621,1,0.001000000000000000020816681712,28,0.005
436,436_0,FAILED,BOTORCH_MODULAR,,,1603,1,0.998999999999999999111821580300,28,0.01
437,437_0,FAILED,BOTORCH_MODULAR,,,1446,1,0.001000000000000000020816681712,26,0.005
438,438_0,FAILED,BOTORCH_MODULAR,,,1579,1,0.998999999999999999111821580300,28,0.01
439,185_0,FAILED,BOTORCH_MODULAR,,,1470,1,0.001000000000000000020816681712,26,0.005
440,440_0,FAILED,BOTORCH_MODULAR,,,1559,1,0.825987408910257236982488393551,28,0.01
441,441_0,FAILED,BOTORCH_MODULAR,,,1461,1,0.001000000000000000020816681712,26,0.005
442,217_0,FAILED,BOTORCH_MODULAR,,,1608,1,0.998999999999999999111821580300,28,0.01
443,309_0,FAILED,BOTORCH_MODULAR,,,1463,1,0.001000000000000000020816681712,26,0.005
444,213_0,FAILED,BOTORCH_MODULAR,,,1609,1,0.998999999999999999111821580300,28,0.01
445,445_0,FAILED,BOTORCH_MODULAR,,,1444,1,0.001000000000000000020816681712,26,0.005
446,446_0,FAILED,BOTORCH_MODULAR,,,1615,1,0.998999999999999999111821580300,28,0.01
447,447_0,FAILED,BOTORCH_MODULAR,,,1451,1,0.089649621480783592275543014694,26,0.01
448,448_0,FAILED,BOTORCH_MODULAR,,,3758,1,0.001000000000000000020816681712,39,0.25
449,449_0,FAILED,BOTORCH_MODULAR,,,1563,1,0.129491013850947606078634066762,27,0.01
450,450_0,FAILED,BOTORCH_MODULAR,,,1397,1,0.499103089207236449986737625295,27,0.005
451,451_0,FAILED,BOTORCH_MODULAR,,,1627,1,0.343368878151771750317777787131,27,0.01
452,452_0,FAILED,BOTORCH_MODULAR,,,1394,1,0.001000000000000000020816681712,26,0.005
453,446_0,FAILED,BOTORCH_MODULAR,,,1615,1,0.998999999999999999111821580300,28,0.01
454,454_0,FAILED,BOTORCH_MODULAR,,,1492,1,0.001000000000000000020816681712,26,0.005
455,455_0,FAILED,BOTORCH_MODULAR,,,1595,1,0.998999999999999999111821580300,28,0.01
456,456_0,FAILED,BOTORCH_MODULAR,,,1495,1,0.001000000000000000020816681712,26,0.005
457,457_0,FAILED,BOTORCH_MODULAR,,,1582,1,0.998999999999999999111821580300,28,0.01
458,458_0,FAILED,BOTORCH_MODULAR,,,1506,1,0.001000000000000000020816681712,27,0.005
459,244_0,FAILED,BOTORCH_MODULAR,,,1588,1,0.998999999999999999111821580300,28,0.01
460,460_0,FAILED,BOTORCH_MODULAR,,,1549,1,0.576620692471713436333402569289,27,0.01
461,461_0,FAILED,BOTORCH_MODULAR,,,1454,1,0.001000000000000000020816681712,26,0.005
462,462_0,FAILED,BOTORCH_MODULAR,,,1635,1,0.998999999999999999111821580300,28,0.01
463,463_0,FAILED,BOTORCH_MODULAR,,,1460,1,0.001000000000000000020816681712,26,0.005
464,426_0,FAILED,BOTORCH_MODULAR,,,1597,1,0.998999999999999999111821580300,28,0.01
465,465_0,FAILED,BOTORCH_MODULAR,,,3800,1,0.001000000000000000020816681712,41,0.25
466,466_0,FAILED,BOTORCH_MODULAR,,,1570,1,0.659925906789398108998057068675,27,0.01
467,405_0,FAILED,BOTORCH_MODULAR,,,1505,1,0.001000000000000000020816681712,27,0.005
468,468_0,FAILED,BOTORCH_MODULAR,,,1586,1,0.998999999999999999111821580300,27,0.01
469,317_0,FAILED,BOTORCH_MODULAR,,,1479,1,0.001000000000000000020816681712,27,0.005
470,304_0,FAILED,BOTORCH_MODULAR,,,1610,1,0.998999999999999999111821580300,28,0.01
471,471_0,FAILED,BOTORCH_MODULAR,,,1510,1,0.001000000000000000020816681712,27,0.01
472,472_0,FAILED,BOTORCH_MODULAR,,,1544,1,0.998999999999999999111821580300,28,0.01
473,185_0,FAILED,BOTORCH_MODULAR,,,1470,1,0.001000000000000000020816681712,26,0.005
474,474_0,FAILED,BOTORCH_MODULAR,,,1596,1,0.998999999999999999111821580300,28,0.01
475,475_0,FAILED,BOTORCH_MODULAR,,,1515,1,0.001000000000000000020816681712,27,0.005
476,476_0,FAILED,BOTORCH_MODULAR,,,1600,1,0.737548633918381768559413558251,28,0.01
477,477_0,FAILED,BOTORCH_MODULAR,,,1482,1,0.001000000000000000020816681712,27,0.005
478,478_0,FAILED,BOTORCH_MODULAR,,,1622,1,0.898096438806562979983993955102,28,0.01
479,239_0,FAILED,BOTORCH_MODULAR,,,1474,1,0.001000000000000000020816681712,26,0.005
480,480_0,FAILED,BOTORCH_MODULAR,,,1530,1,0.411384391158866546955863441326,27,0.01
481,425_0,FAILED,BOTORCH_MODULAR,,,1490,1,0.001000000000000000020816681712,27,0.005
482,482_0,FAILED,BOTORCH_MODULAR,,,1649,1,0.998999999999999999111821580300,28,0.01
483,483_0,FAILED,BOTORCH_MODULAR,,,1432,1,0.001000000000000000020816681712,26,0.005
484,484_0,FAILED,BOTORCH_MODULAR,,,1668,1,0.998999999999999999111821580300,28,0.01
485,485_0,FAILED,BOTORCH_MODULAR,,,1448,1,0.001000000000000000020816681712,26,0.005
486,486_0,FAILED,BOTORCH_MODULAR,,,1648,1,0.998999999999999999111821580300,28,0.01
