trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_clusters,threshold
3053,3053_0,FAILED,BOTORCH_MODULAR,,,1678,3627,10,0.998999999999999999111821580300
3054,3054_0,FAILED,BOTORCH_MODULAR,,,4842,3226,3,0.630072946420497492781009896134
3055,3055_0,RUNNING,BOTORCH_MODULAR,,,4797,773,10,0.044829586422087445984896447726
3056,3056_0,FAILED,BOTORCH_MODULAR,,,4739,2281,1,0.198947782191576855170822568653
3057,3057_0,RUNNING,BOTORCH_MODULAR,,,1336,2233,10,0.690254591485574331422014893178
3058,3058_0,RUNNING,BOTORCH_MODULAR,,,1352,4399,10,0.001000000000000000020816681712
3059,3059_0,RUNNING,BOTORCH_MODULAR,,,449,760,1,0.998999999999999999111821580300
3060,3060_0,RUNNING,BOTORCH_MODULAR,,,1113,4311,1,0.998999999999999999111821580300
3061,3061_0,FAILED,BOTORCH_MODULAR,,,2510,2716,10,0.001000000000000000020816681712
3062,3062_0,RUNNING,BOTORCH_MODULAR,,,4429,2618,10,0.998999999999999999111821580300
3063,3063_0,RUNNING,BOTORCH_MODULAR,,,392,2266,3,0.694378741423696599355253056274
3064,3064_0,RUNNING,BOTORCH_MODULAR,,,1618,1118,10,0.428792601586081123521410063404
3065,3065_0,RUNNING,BOTORCH_MODULAR,,,3495,4933,1,0.001000000000000000020816681712
3066,3066_0,RUNNING,BOTORCH_MODULAR,,,2902,3421,10,0.998999999999999999111821580300
3067,3067_0,RUNNING,BOTORCH_MODULAR,,,3897,2539,10,0.998999999999999999111821580300
3068,3068_0,RUNNING,BOTORCH_MODULAR,,,3837,4072,1,0.998999999999999999111821580300
3069,3069_0,RUNNING,BOTORCH_MODULAR,,,4382,4299,5,0.998999999999999999111821580300
3070,3070_0,RUNNING,BOTORCH_MODULAR,,,1168,1808,2,0.001000000000000000020816681712
3071,3071_0,FAILED,BOTORCH_MODULAR,,,4026,3421,1,0.818428659126475444018922189571
3072,3072_0,RUNNING,BOTORCH_MODULAR,,,3170,3797,8,0.254570395987240738477908053028
3073,3073_0,FAILED,BOTORCH_MODULAR,,,167,2024,1,0.521153933698768279114688084519
3074,3074_0,RUNNING,BOTORCH_MODULAR,,,2064,4241,8,0.119853909478491962858903718825
3075,3075_0,RUNNING,BOTORCH_MODULAR,,,70,2084,8,0.142219576353580956507016708201
3076,3076_0,RUNNING,BOTORCH_MODULAR,,,1759,3769,10,0.998999999999999999111821580300
3077,3077_0,RUNNING,BOTORCH_MODULAR,,,1881,3654,1,0.001000000000000000020816681712
3078,3078_0,FAILED,BOTORCH_MODULAR,,,2016,1144,10,0.849053512424660539181786589324
3079,3079_0,RUNNING,BOTORCH_MODULAR,,,4639,4919,10,0.001000000000000000020816681712
3080,3080_0,FAILED,BOTORCH_MODULAR,,,395,3357,1,0.998999999999999999111821580300
3081,3081_0,FAILED,BOTORCH_MODULAR,,,3339,4429,9,0.820427767405217833740493915684
3082,3082_0,FAILED,BOTORCH_MODULAR,,,2886,4554,10,0.998999999999999999111821580300
3083,3083_0,RUNNING,BOTORCH_MODULAR,,,574,2316,10,0.998999999999999999111821580300
3084,3084_0,RUNNING,BOTORCH_MODULAR,,,306,2348,9,0.001000000000000000020816681712
3085,3085_0,RUNNING,BOTORCH_MODULAR,,,3664,2287,1,0.102650955090297618665928780501
3086,3086_0,RUNNING,BOTORCH_MODULAR,,,4707,2321,1,0.995295657707285341686542778916
3087,3087_0,RUNNING,BOTORCH_MODULAR,,,35,2872,1,0.592180472578262340199728441803
3088,3088_0,RUNNING,BOTORCH_MODULAR,,,937,5000,1,0.448048213688031660151267487890
3089,3089_0,FAILED,BOTORCH_MODULAR,,,1658,4555,1,0.001000000000000000020816681712
3090,3090_0,FAILED,BOTORCH_MODULAR,,,1,4323,1,0.001000000000000000020816681712
3091,3091_0,RUNNING,BOTORCH_MODULAR,,,441,4011,1,0.013720082368148060411594535424
3092,3092_0,FAILED,BOTORCH_MODULAR,,,1364,2679,4,0.001000000000000000020816681712
3093,3093_0,RUNNING,BOTORCH_MODULAR,,,527,2892,1,0.974272423798984599230266212544
3094,3094_0,RUNNING,BOTORCH_MODULAR,,,4926,3974,1,0.101213735887504541199888308256
3095,3095_0,RUNNING,BOTORCH_MODULAR,,,4528,3021,10,0.986151638172463984588489438465
3096,3096_0,RUNNING,BOTORCH_MODULAR,,,1533,4544,1,0.960852731108251645331108647952
3097,3097_0,FAILED,BOTORCH_MODULAR,,,4818,3268,1,0.694725693969174495912000111275
3098,3098_0,RUNNING,BOTORCH_MODULAR,,,855,896,7,0.998999999999999999111821580300
3099,3099_0,RUNNING,BOTORCH_MODULAR,,,3062,4414,10,0.816512465647406870949964741158
3100,3100_0,RUNNING,BOTORCH_MODULAR,,,3310,2263,10,0.076882751441616478671470247264
3101,3101_0,FAILED,BOTORCH_MODULAR,,,4451,2250,10,0.001000000000000000020816681712
3102,3102_0,RUNNING,BOTORCH_MODULAR,,,826,2776,10,0.998999999999999999111821580300
3103,3103_0,RUNNING,BOTORCH_MODULAR,,,2884,4098,10,0.001000000000000000020816681712
3104,3104_0,RUNNING,BOTORCH_MODULAR,,,4241,3494,3,0.001000000000000000020816681712
3105,3105_0,RUNNING,BOTORCH_MODULAR,,,2138,1161,1,0.537772587085500686221450905578
3106,3106_0,RUNNING,BOTORCH_MODULAR,,,4973,2992,10,0.342371315039682211356364405219
3107,3107_0,RUNNING,BOTORCH_MODULAR,,,84,1840,1,0.467267640137369710817694112848
3108,3108_0,RUNNING,BOTORCH_MODULAR,,,1834,783,1,0.715374235010133863177372859354
3109,3109_0,FAILED,BOTORCH_MODULAR,,,1125,1242,10,0.001000000000000000020816681712
3110,3110_0,RUNNING,BOTORCH_MODULAR,,,3442,1086,10,0.347551222131640968893151466546
3111,3111_0,FAILED,BOTORCH_MODULAR,,,2703,2545,10,0.015930218130845281987451045325
3112,3112_0,FAILED,BOTORCH_MODULAR,,,2041,1723,2,0.807454074139322131031804019585
3113,3113_0,RUNNING,BOTORCH_MODULAR,,,805,777,1,0.431518954171736468516940021800
3114,3114_0,RUNNING,BOTORCH_MODULAR,,,2735,1693,3,0.998999999999999999111821580300
3115,3115_0,RUNNING,BOTORCH_MODULAR,,,4043,3432,1,0.346300647487217005959792004433
3116,3116_0,RUNNING,BOTORCH_MODULAR,,,4699,4867,10,0.459894161722282424076269080615
3117,3117_0,RUNNING,BOTORCH_MODULAR,,,3795,4662,2,0.416179587157366470684394244017
3118,3118_0,RUNNING,BOTORCH_MODULAR,,,1055,4636,1,0.961774179457451028341097298835
3119,3119_0,RUNNING,BOTORCH_MODULAR,,,3951,3055,1,0.575528295697483982529263357719
3120,3120_0,RUNNING,BOTORCH_MODULAR,,,203,2836,10,0.108722528602665596819676352425
3121,3121_0,RUNNING,BOTORCH_MODULAR,,,3405,2579,10,0.925407118172653753163103829138
3122,3122_0,FAILED,BOTORCH_MODULAR,,,1890,1932,10,0.339893148762570040943842286651
3123,3123_0,RUNNING,BOTORCH_MODULAR,,,544,748,10,0.189266622674383100388695311267
3124,3124_0,RUNNING,BOTORCH_MODULAR,,,4055,4258,10,0.617535723901973310212554224563
3125,3125_0,RUNNING,BOTORCH_MODULAR,,,851,2960,9,0.009280359375289709208955990505
3126,3126_0,RUNNING,BOTORCH_MODULAR,,,1225,3521,10,0.998999999999999999111821580300
3127,3127_0,RUNNING,BOTORCH_MODULAR,,,1757,2208,1,0.454705802770944189639124033420
3128,3128_0,RUNNING,BOTORCH_MODULAR,,,324,4894,2,0.790320733569490063707974059071
3129,3129_0,RUNNING,BOTORCH_MODULAR,,,4173,3747,10,0.939574677997387586181332608248
3130,3130_0,FAILED,BOTORCH_MODULAR,,,1,3394,1,0.622442141499146117666896316223
3131,3131_0,FAILED,BOTORCH_MODULAR,,,1539,4586,10,0.421275200745563238591273602651
3132,3132_0,RUNNING,BOTORCH_MODULAR,,,2283,946,1,0.658497668284420800688394592726
3133,3133_0,RUNNING,BOTORCH_MODULAR,,,2919,3278,10,0.998999999999999999111821580300
3134,3134_0,RUNNING,BOTORCH_MODULAR,,,3431,4613,8,0.781769677883611513458106401231
3135,3135_0,RUNNING,BOTORCH_MODULAR,,,4300,4122,2,0.984652204513179696299118859315
3136,3136_0,RUNNING,BOTORCH_MODULAR,,,2540,2707,4,0.206731363563711079134321835227
3137,3137_0,RUNNING,BOTORCH_MODULAR,,,1,3542,5,0.728198122773921041606115522882
3138,3138_0,FAILED,BOTORCH_MODULAR,,,906,1655,10,0.998999999999999999111821580300
3139,3139_0,RUNNING,BOTORCH_MODULAR,,,2331,4690,10,0.998999999999999999111821580300
3140,3140_0,FAILED,BOTORCH_MODULAR,,,3552,3218,1,0.998999999999999999111821580300
3141,3141_0,RUNNING,BOTORCH_MODULAR,,,1004,1172,1,0.077850474282793666325197534661
3142,3142_0,FAILED,BOTORCH_MODULAR,,,1701,1723,1,0.001000000000000000020816681712
3143,3143_0,RUNNING,BOTORCH_MODULAR,,,1,1637,10,0.001000000000000000020816681712
3144,3144_0,RUNNING,BOTORCH_MODULAR,,,4840,3282,10,0.998999999999999999111821580300
3145,3145_0,RUNNING,BOTORCH_MODULAR,,,1429,35,10,0.001000000000000000020816681712
3146,3146_0,RUNNING,BOTORCH_MODULAR,,,2558,4050,10,0.001000000000000000020816681712
3147,3147_0,RUNNING,BOTORCH_MODULAR,,,447,2100,1,0.511288901068081003131737816148
3148,3148_0,RUNNING,BOTORCH_MODULAR,,,358,1859,10,0.909324216562444553879629438597
3149,3149_0,RUNNING,BOTORCH_MODULAR,,,5000,1920,6,0.001000000000000000020816681712
3150,3150_0,FAILED,BOTORCH_MODULAR,,,110,1026,1,0.998999999999999999111821580300
3151,3151_0,RUNNING,BOTORCH_MODULAR,,,4748,2554,1,0.578772363723309424266005862592
3152,3152_0,FAILED,BOTORCH_MODULAR,,,3722,4544,10,0.998999999999999999111821580300
3153,3153_0,RUNNING,BOTORCH_MODULAR,,,4658,4990,1,0.693644661887307667491597840126
3154,3154_0,FAILED,BOTORCH_MODULAR,,,1082,2755,1,0.050568489856137273374958596150
3155,3155_0,FAILED,BOTORCH_MODULAR,,,1,2389,9,0.998999999999999999111821580300
3156,3156_0,FAILED,BOTORCH_MODULAR,,,2815,1169,10,0.987668386337500647798037789471
3157,3157_0,RUNNING,BOTORCH_MODULAR,,,4079,3324,1,0.998999999999999999111821580300
3158,3158_0,FAILED,BOTORCH_MODULAR,,,3653,2423,1,0.623223617516531658289125061856
3159,3159_0,RUNNING,BOTORCH_MODULAR,,,1,4777,1,0.998999999999999999111821580300
3160,3160_0,FAILED,BOTORCH_MODULAR,,,1859,3649,10,0.178763931029432665553713377449
3161,3161_0,FAILED,BOTORCH_MODULAR,,,2395,3169,10,0.998999999999999999111821580300
3162,3162_0,RUNNING,BOTORCH_MODULAR,,,1318,4186,1,0.920154782534138293570435962465
3163,3163_0,RUNNING,BOTORCH_MODULAR,,,2356,2753,1,0.998999999999999999111821580300
3164,3164_0,RUNNING,BOTORCH_MODULAR,,,5000,4465,1,0.660869437773901058363890115288
3165,3165_0,RUNNING,BOTORCH_MODULAR,,,1284,2019,7,0.998999999999999999111821580300
3166,3166_0,RUNNING,BOTORCH_MODULAR,,,1003,4684,1,0.414151569982588174667625935399
3167,3167_0,RUNNING,BOTORCH_MODULAR,,,3798,4654,1,0.886958385841981056252336657053
3168,3168_0,RUNNING,BOTORCH_MODULAR,,,2231,1729,10,0.546497720075890924817940685898
3169,3169_0,RUNNING,BOTORCH_MODULAR,,,3659,2819,1,0.001000000000000000020816681712
3170,3170_0,FAILED,BOTORCH_MODULAR,,,1996,3286,10,0.944727025568167122493434817443
3171,3171_0,RUNNING,BOTORCH_MODULAR,,,611,2456,6,0.001000000000000000020816681712
3172,3172_0,FAILED,BOTORCH_MODULAR,,,1878,2541,10,0.834262323773518721381492468936
3173,3173_0,RUNNING,BOTORCH_MODULAR,,,1828,1136,1,0.001000000000000000020816681712
3174,3174_0,RUNNING,BOTORCH_MODULAR,,,842,2661,10,0.449785225602002736167150942492
3175,3175_0,RUNNING,BOTORCH_MODULAR,,,2511,4196,1,0.026819998405792595114194298844
3176,3176_0,RUNNING,BOTORCH_MODULAR,,,1662,4087,10,0.545569295678465016052882674558
3177,3177_0,RUNNING,BOTORCH_MODULAR,,,1642,2872,10,0.001000000000000000020816681712
3178,3178_0,RUNNING,BOTORCH_MODULAR,,,1264,1231,10,0.001000000000000000020816681712
3179,3179_0,FAILED,BOTORCH_MODULAR,,,1478,3938,1,0.998999999999999999111821580300
3180,3180_0,RUNNING,BOTORCH_MODULAR,,,3713,3873,10,0.998999999999999999111821580300
3181,3181_0,RUNNING,BOTORCH_MODULAR,,,2140,3918,1,0.001000000000000000020816681712
3182,3182_0,FAILED,BOTORCH_MODULAR,,,792,3582,5,0.955013229332247082226103884750
3183,3183_0,RUNNING,BOTORCH_MODULAR,,,3013,2752,1,0.998999999999999999111821580300
3184,3184_0,RUNNING,BOTORCH_MODULAR,,,2522,1865,2,0.001000000000000000020816681712
3185,3185_0,RUNNING,BOTORCH_MODULAR,,,196,883,4,0.893938689615932591259195305611
3186,3186_0,RUNNING,BOTORCH_MODULAR,,,837,2363,1,0.713811381479734885502352881304
3187,3187_0,RUNNING,BOTORCH_MODULAR,,,1986,1220,1,0.998999999999999999111821580300
3188,3188_0,RUNNING,BOTORCH_MODULAR,,,2682,3571,1,0.232052302871607302181544696396
3189,3189_0,FAILED,BOTORCH_MODULAR,,,2571,4581,7,0.001000000000000000020816681712
3190,3190_0,RUNNING,BOTORCH_MODULAR,,,2707,2031,10,0.711763301086417499163871980272
3191,3191_0,RUNNING,BOTORCH_MODULAR,,,3378,2974,10,0.001000000000000000020816681712
3192,3192_0,RUNNING,BOTORCH_MODULAR,,,1052,2100,1,0.177088915924086653941316171768
3193,3193_0,RUNNING,BOTORCH_MODULAR,,,3824,4845,1,0.340987364992591301948721138615
3194,3194_0,RUNNING,BOTORCH_MODULAR,,,4915,2431,1,0.001000000000000000020816681712
3195,3195_0,RUNNING,BOTORCH_MODULAR,,,3578,3667,1,0.406611679500445299950683875068
3196,3196_0,RUNNING,BOTORCH_MODULAR,,,3333,5000,8,0.998999999999999999111821580300
3197,3197_0,FAILED,BOTORCH_MODULAR,,,1801,3387,10,0.350817329454868709337489462996
3198,3198_0,RUNNING,BOTORCH_MODULAR,,,2277,767,2,0.998999999999999999111821580300
3199,3199_0,FAILED,BOTORCH_MODULAR,,,3665,2688,1,0.001000000000000000020816681712
3200,3200_0,RUNNING,BOTORCH_MODULAR,,,2627,2028,1,0.523694139342727460473270184593
3201,3201_0,RUNNING,BOTORCH_MODULAR,,,4832,1085,1,0.914303859309837485547234336991
3202,3202_0,RUNNING,BOTORCH_MODULAR,,,1,1972,10,0.453342167537053364334553862136
3203,3203_0,RUNNING,BOTORCH_MODULAR,,,2141,2797,10,0.783587962715268315783134767116
3204,3204_0,FAILED,BOTORCH_MODULAR,,,3166,2152,1,0.001000000000000000020816681712
3205,3205_0,RUNNING,BOTORCH_MODULAR,,,3582,4343,1,0.693581288556924135946246678941
3206,3206_0,FAILED,BOTORCH_MODULAR,,,131,3667,10,0.672063834119914660369943248952
3207,3207_0,RUNNING,BOTORCH_MODULAR,,,3734,723,10,0.998999999999999999111821580300
3208,3208_0,RUNNING,BOTORCH_MODULAR,,,3500,2005,6,0.283566836485574347292981656210
3209,3209_0,RUNNING,BOTORCH_MODULAR,,,3794,4202,1,0.793366422380642255518523597857
3210,3210_0,RUNNING,BOTORCH_MODULAR,,,3129,4230,10,0.337876861975762055045890974725
3211,3211_0,FAILED,BOTORCH_MODULAR,,,1761,1045,1,0.998999999999999999111821580300
3212,3212_0,FAILED,BOTORCH_MODULAR,,,2270,2523,1,0.570184701041229757834116753656
3213,3213_0,RUNNING,BOTORCH_MODULAR,,,740,2732,10,0.001000000000000000020816681712
3214,3214_0,RUNNING,BOTORCH_MODULAR,,,4127,821,3,0.998999999999999999111821580300
3215,3215_0,RUNNING,BOTORCH_MODULAR,,,715,4703,1,0.452609544451771705908527110296
3216,3216_0,RUNNING,BOTORCH_MODULAR,,,879,3115,1,0.310557536840206371842043608922
3217,3217_0,RUNNING,BOTORCH_MODULAR,,,1031,2563,10,0.124201420179820234968026682054
3218,3218_0,FAILED,BOTORCH_MODULAR,,,938,2011,1,0.611985843417766295360138428805
3219,3219_0,FAILED,BOTORCH_MODULAR,,,3941,2621,10,0.074673230511396612718577614487
3220,3220_0,RUNNING,BOTORCH_MODULAR,,,1028,4039,1,0.785035352217141380037901399191
3221,3221_0,RUNNING,BOTORCH_MODULAR,,,4501,3041,10,0.215366446579290909957293820298
3222,3222_0,RUNNING,BOTORCH_MODULAR,,,305,935,10,0.457629404234453085464906507696
3223,3223_0,RUNNING,BOTORCH_MODULAR,,,3160,2194,10,0.998999999999999999111821580300
3224,3224_0,FAILED,BOTORCH_MODULAR,,,4795,3211,1,0.734200296203595059729707372753
3225,3225_0,RUNNING,BOTORCH_MODULAR,,,3145,3470,10,0.001000000000000000020816681712
3226,3226_0,FAILED,BOTORCH_MODULAR,,,2195,2897,1,0.079843689994165953360827359120
3227,3227_0,RUNNING,BOTORCH_MODULAR,,,4386,2716,6,0.987497849740990529809891995683
3228,3228_0,FAILED,BOTORCH_MODULAR,,,3340,1676,1,0.608428599478114673360096276156
3229,3229_0,FAILED,BOTORCH_MODULAR,,,2314,3116,7,0.029786855749610065963173255454
3230,3230_0,RUNNING,BOTORCH_MODULAR,,,3391,2770,10,0.292269135911633615165783339762
3231,3231_0,RUNNING,BOTORCH_MODULAR,,,1685,3940,10,0.485699288731390232953799568349
3232,3232_0,FAILED,BOTORCH_MODULAR,,,1576,4686,10,0.868579470470169145990269043978
3233,3233_0,FAILED,BOTORCH_MODULAR,,,3187,3766,10,0.841449161459095207327152365906
3234,3234_0,RUNNING,BOTORCH_MODULAR,,,2706,3902,1,0.805961092453095995224998659978
3235,3235_0,FAILED,BOTORCH_MODULAR,,,3555,4432,10,0.001000000000000000020816681712
3236,3236_0,RUNNING,BOTORCH_MODULAR,,,3816,2617,7,0.567400507620771321626307326369
3237,3237_0,FAILED,BOTORCH_MODULAR,,,3009,3307,1,0.225806059111675838657617987337
3238,3238_0,RUNNING,BOTORCH_MODULAR,,,4724,2304,10,0.352385461052808546256187582912
3239,3239_0,FAILED,BOTORCH_MODULAR,,,492,1882,1,0.001000000000000000020816681712
3240,3240_0,FAILED,BOTORCH_MODULAR,,,1949,2566,1,0.259856161691130405078098419835
3241,3241_0,FAILED,BOTORCH_MODULAR,,,3840,2633,10,0.001000000000000000020816681712
3242,3242_0,RUNNING,BOTORCH_MODULAR,,,803,3192,10,0.080835998908812892183028964155
3243,3243_0,RUNNING,BOTORCH_MODULAR,,,2834,2825,10,0.627844425825892504811065464310
3244,3244_0,RUNNING,BOTORCH_MODULAR,,,2764,4995,9,0.001000000000000000020816681712
3245,3245_0,RUNNING,BOTORCH_MODULAR,,,3447,1855,1,0.598724530195587689718195179012
3246,3246_0,COMPLETED,BOTORCH_MODULAR,0.810000000000000053290705182008,1871.000000000000000000000000000000,2880,133,1,0.998999999999999999111821580300
3247,3247_0,FAILED,BOTORCH_MODULAR,,,4897,2621,1,0.001000000000000000020816681712
3248,3248_0,FAILED,BOTORCH_MODULAR,,,900,3412,1,0.001000000000000000020816681712
3249,3249_0,RUNNING,BOTORCH_MODULAR,,,110,2352,5,0.998999999999999999111821580300
3250,3250_0,RUNNING,BOTORCH_MODULAR,,,4194,2166,1,0.965839202729492751764439617546
3251,3251_0,RUNNING,BOTORCH_MODULAR,,,4877,3664,1,0.509621049426810301952173176687
3252,3252_0,RUNNING,BOTORCH_MODULAR,,,2691,2803,10,0.162450051516225046910335549910
3253,3253_0,RUNNING,BOTORCH_MODULAR,,,810,2841,1,0.642317419941882405964861391112
3254,3254_0,FAILED,BOTORCH_MODULAR,,,422,1823,10,0.568552270445466523263178260095
3255,3255_0,RUNNING,BOTORCH_MODULAR,,,3162,2070,1,0.998999999999999999111821580300
3256,3256_0,FAILED,BOTORCH_MODULAR,,,3278,1706,1,0.102570396462017335292848940753
3257,3257_0,RUNNING,BOTORCH_MODULAR,,,2993,4479,1,0.979578534353199081863294850336
3258,3258_0,RUNNING,BOTORCH_MODULAR,,,4937,1230,9,0.205493089742295464983357078381
3259,3259_0,RUNNING,BOTORCH_MODULAR,,,935,1738,4,0.998999999999999999111821580300
3260,3260_0,FAILED,BOTORCH_MODULAR,,,4202,866,10,0.001000000000000000020816681712
3261,3261_0,RUNNING,BOTORCH_MODULAR,,,741,2395,4,0.998999999999999999111821580300
3262,3262_0,RUNNING,BOTORCH_MODULAR,,,1814,1307,1,0.001000000000000000020816681712
3263,3263_0,FAILED,BOTORCH_MODULAR,,,750,3863,4,0.153081663579444554601494132839
3264,3264_0,RUNNING,BOTORCH_MODULAR,,,2031,1888,10,0.120467246999421281894449009542
3265,3265_0,RUNNING,BOTORCH_MODULAR,,,2790,1223,5,0.998999999999999999111821580300
3266,3266_0,FAILED,BOTORCH_MODULAR,,,3074,1834,10,0.420944687690341379227021434417
3267,3267_0,RUNNING,BOTORCH_MODULAR,,,4063,2099,10,0.364622127989873034970003118360
3268,3268_0,RUNNING,BOTORCH_MODULAR,,,1538,3162,10,0.667506189025551255333823519322
3269,3269_0,FAILED,BOTORCH_MODULAR,,,393,4203,4,0.001000000000000000020816681712
3270,3270_0,RUNNING,BOTORCH_MODULAR,,,4316,965,1,0.873772515583010500606064852036
3271,3271_0,RUNNING,BOTORCH_MODULAR,,,2337,1050,8,0.998999999999999999111821580300
3272,3272_0,FAILED,BOTORCH_MODULAR,,,2151,1366,10,0.998999999999999999111821580300
3273,3273_0,RUNNING,BOTORCH_MODULAR,,,1086,1711,1,0.204180745458150153526233339107
3274,3274_0,FAILED,BOTORCH_MODULAR,,,3280,3061,10,0.262025547972659755835422856762
3275,3275_0,RUNNING,BOTORCH_MODULAR,,,4662,2121,1,0.650809961614640219984551094967
3276,3276_0,RUNNING,BOTORCH_MODULAR,,,4527,3683,10,0.360521393635090059426318020996
3277,3277_0,RUNNING,BOTORCH_MODULAR,,,2150,3999,10,0.486519755531462483322258094631
3278,3278_0,RUNNING,BOTORCH_MODULAR,,,3321,3353,10,0.567897352314660541772184387810
3279,3279_0,RUNNING,BOTORCH_MODULAR,,,4943,884,1,0.318640316888159969010985150817
3280,3280_0,COMPLETED,SOBOL,0.589999999999999968913755310496,5986.000000000000000000000000000000,1782,792,3,0.126911497741937634442521698475
3281,3281_0,FAILED,SOBOL,,,2674,3951,10,0.560365384014323342221075563430
3282,3282_0,FAILED,SOBOL,,,4956,1475,3,0.367306322380900385216051518000
3283,3283_0,RUNNING,SOBOL,,,906,3315,7,0.947438104454427998390997345268
3284,3284_0,FAILED,SOBOL,,,601,2426,8,0.766528048878535650523247113597
3285,3285_0,RUNNING,SOBOL,,,4012,3105,1,0.419813795620575525013862261403
3286,3286_0,RUNNING,SOBOL,,,3599,621,8,0.725686206765472907598280016828
3287,3287_0,RUNNING,SOBOL,,,2108,4943,5,0.090001351993530986916880465287
3288,3288_0,RUNNING,SOBOL,,,2247,1568,7,0.482471330991014857314524988396
3289,3289_0,RUNNING,SOBOL,,,3142,3496,5,0.830160175034776348645948473859
3290,3290_0,RUNNING,SOBOL,,,4171,1012,9,0.025287758313119412800773488925
3291,3291_0,RUNNING,SOBOL,,,124,4083,1,0.659998029734939373192048606143
3292,3292_0,COMPLETED,SOBOL,0.820000000000000062172489379009,2395.000000000000000000000000000000,1066,89,4,0.623084077848121475895482035412
3293,3293_0,FAILED,SOBOL,,,4480,4498,6,0.190604772137478006843736011433
3294,3294_0,RUNNING,SOBOL,,,2814,2021,2,0.882663828194141353300494756695
3295,3295_0,RUNNING,SOBOL,,,1326,2613,10,0.301557477641850701921555355511
3296,3296_0,RUNNING,SOBOL,,,1462,2154,5,0.710671388542279625077924265497
3297,3297_0,RUNNING,SOBOL,,,2989,2754,7,0.099351314568892123979537700507
3298,3298_0,COMPLETED,SOBOL,0.729999999999999982236431605997,5359.000000000000000000000000000000,4616,270,1,0.795065096296370010797716076922
3299,3299_0,RUNNING,SOBOL,,,1241,4669,9,0.392799514006823280443114754235
3300,3300_0,RUNNING,SOBOL,,,300,1144,6,0.321042146740481260103194927069
3301,3301_0,RUNNING,SOBOL,,,4308,4225,4,0.987915598275139972272995692038
3302,3302_0,RUNNING,SOBOL,,,3318,1748,10,0.186697907224297521278089107000
3303,3303_0,RUNNING,SOBOL,,,2384,3667,2,0.502223571155220316342138175969
3304,3304_0,RUNNING,SOBOL,,,1932,441,9,0.927953403754159800165268734418
3305,3305_0,RUNNING,SOBOL,,,3461,4771,3,0.262054587619379164564747952682
