start_time,end_time,run_time,program_string,recent_samples_size,feature_id,p,big_windowSize,small_windowSize,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1750586187,1750586953,766,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3292 feature_id 1 p 296 big_windowSize 1944 small_windowSize 226,3292,1,296,1944,226,,,1,,i7174,5533356,,,,,
1750587059,1750587626,567,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1880 feature_id 5 p 145 big_windowSize 1448 small_windowSize 80,1880,5,145,1448,80,0.57,553.0,0,,i7186,5533421,553.0,482.43359375,482.4212015086207,-1.0,0.0
1750587090,1750588116,1026,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3656 feature_id 2 p 172 big_windowSize 1218 small_windowSize 166,3656,2,172,1218,166,0.57,1006.0,0,,i7158,5533423,1006.0,483.40625,483.3989305218447,-1.0,0.0
1750587094,1750589068,1974,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4104 feature_id 1 p 81 big_windowSize 912 small_windowSize 205,4104,1,81,912,205,0.57,1018.0,0,,i7174,5533422,1018.0,339.7421875,339.17371544471155,-1.0,0.0
1750589190,1750589202,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2504 feature_id 0 p 471 big_windowSize 1325 small_windowSize 51,2504,0,471,1325,51,,,1,,i7045,5533450,,,,,
1750589160,1750590931,1771,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4702 feature_id 4 p 428 big_windowSize 1561 small_windowSize 233,4702,4,428,1561,233,0.57,1753.0,0,,i7129,5533442,1753.0,482.21484375,375.6744425912921,-1.0,0.0
1750589194,1750591450,2256,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4308 feature_id 2 p 343 big_windowSize 1969 small_windowSize 478,4308,2,343,1969,478,0.57,2237.0,0,,i7123,5533446,2237.0,482.5,359.2694793971239,-1.0,0.0
1750593467,1750593689,222,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4524 feature_id 0 p 20 big_windowSize 1611 small_windowSize 364,4524,0,20,1611,364,0.57,198.0,0,,i7026,5533574,198.0,481.66015625,481.62251420454544,-1.0,0.1044514222386405
1750593467,1750594127,660,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3978 feature_id 6 p 243 big_windowSize 1919 small_windowSize 111,3978,6,243,1919,111,0.57,646.0,0,,i7026,5533573,646.0,483.47265625,483.4597714552239,-1.0,0.0
1750593467,1750594227,760,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 984 feature_id 4 p 286 big_windowSize 783 small_windowSize 177,984,4,286,783,177,0.57,744.0,0,,i7026,5533572,744.0,482.203125,481.7325994318182,-1.0,0.0
1750594415,1750594667,252,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1784 feature_id 7 p 463 big_windowSize 1086 small_windowSize 200,1784,7,463,1086,200,0.57,242.0,0,,i7161,5533602,242.0,482.63671875,482.6064814814815,-1.0,0.0
1750594365,1750594922,557,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3176 feature_id 5 p 6 big_windowSize 208 small_windowSize 9,3176,5,6,208,9,0.57,521.0,0,,i7080,5533600,521.0,482.4609375,481.63203125,-1.0,0.0
1750594368,1750594975,607,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4552 feature_id 3 p 281 big_windowSize 552 small_windowSize 75,4552,3,281,552,75,0.61,574.0,0,,i7073,5533601,574.0,483.51171875,483.496484375,-1.0,0.0
1750595109,1750595121,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2325 feature_id 5 p 95 big_windowSize 1107 small_windowSize 161,2325,5,95,1107,161,,,1,,i7161,5533649,,,,,
1750595105,1750595737,632,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3855 feature_id 1 p 163 big_windowSize 501 small_windowSize 36,3855,1,163,501,36,0.57,622.0,0,,i7161,5533650,622.0,484.09765625,484.0866586538461,-1.0,0.0
1750595852,1750596649,797,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3368 feature_id 2 p 90 big_windowSize 1368 small_windowSize 90,3368,2,90,1368,90,0.57,719.0,0,,i7095,5533653,719.0,482.63671875,482.62726984797297,-1.0,0.0
1750595854,1750597631,1777,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3980 feature_id 2 p 417 big_windowSize 1570 small_windowSize 278,3980,2,417,1570,278,0.57,1757.0,0,,i7161,5533652,1757.0,481.41015625,466.243591994382,-1.0,0.0
1750595825,1750600007,4182,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4531 feature_id 4 p 315 big_windowSize 1898 small_windowSize 25,4531,4,315,1898,25,0.57,4167.0,0,,i7161,5533651,4167.0,482.11328125,431.4579728520287,-1.0,0.0
1750600171,1750600184,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2959 feature_id 0 p 272 big_windowSize 1229 small_windowSize 189,2959,0,272,1229,189,,,1,,i7042,5533724,,,,,
1750600116,1750600413,297,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4315 feature_id 6 p 13 big_windowSize 1510 small_windowSize 131,4315,6,13,1510,131,0.57,275.0,0,,i7161,5533721,275.0,483.1796875,482.7048177083333,-1.0,0.0
1750600142,1750600689,547,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2163 feature_id 2 p 198 big_windowSize 100 small_windowSize 6,2163,2,198,100,6,0.57,540.0,0,,i7042,5533723,540.0,483.35546875,483.3415178571428,-1.0,0.0
1750600142,1750600804,662,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4704 feature_id 0 p 227 big_windowSize 1958 small_windowSize 377,4704,0,227,1958,377,0.57,654.0,0,,i7042,5533722,654.0,483.16796875,483.15573299632354,-1.0,0.0
1750600171,1750601139,968,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 726 feature_id 4 p 454 big_windowSize 632 small_windowSize 64,726,4,454,632,64,0.57,961.0,0,,i7042,5533725,961.0,483.91015625,483.4506536989796,-1.0,0.0
1750601255,1750602018,763,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4967 feature_id 3 p 480 big_windowSize 894 small_windowSize 181,4967,3,480,894,181,0.61,754.0,0,,i7161,5533733,754.0,483.8125,483.6748798076923,-1.0,0.0
1750602126,1750602139,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2595 feature_id 3 p 149 big_windowSize 1986 small_windowSize 140,2595,3,149,1986,140,,,1,,i7161,5533790,,,,,
1750602155,1750602300,145,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3300 feature_id 5 p 122 big_windowSize 1544 small_windowSize 386,3300,5,122,1544,386,0.57,133.0,0,,i7161,5533791,133.0,483.24609375,483.201904296875,-1.0,0.0
1750602183,1750602447,264,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4048 feature_id 5 p 389 big_windowSize 1268 small_windowSize 198,4048,5,389,1268,198,0.57,246.0,0,,i7046,5533793,246.0,482.82421875,482.7952835648149,-1.0,0.0
1750602152,1750602853,701,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1066 feature_id 7 p 80 big_windowSize 406 small_windowSize 15,1066,7,80,406,15,0.57,693.0,0,,i7046,5533792,693.0,482.58203125,482.22265625,-1.0,0.0
1750602966,1750602979,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2443 feature_id 1 p 324 big_windowSize 874 small_windowSize 73,2443,1,324,874,73,,,1,,i7161,5533795,,,,,
1750603087,1750603100,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2257 feature_id 2 p 71 big_windowSize 1805 small_windowSize 362,2257,2,71,1805,362,,,1,,i7161,5533796,,,,,
1750603143,1750603501,358,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1967 feature_id 6 p 471 big_windowSize 1865 small_windowSize 231,1967,6,471,1865,231,0.57,348.0,0,,i7122,5533799,348.0,482.890625,482.8728885135135,-1.0,0.0
1750603115,1750603815,700,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3074 feature_id 4 p 60 big_windowSize 994 small_windowSize 47,3074,4,60,994,47,0.57,688.0,0,,i7161,5533798,688.0,483.125,483.11746258802816,-1.0,0.0
1750603100,1750604223,1123,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1870 feature_id 4 p 169 big_windowSize 1726 small_windowSize 116,1870,4,169,1726,116,0.57,1087.0,0,,i7122,5533797,1087.0,483.16015625,474.7800182995496,-1.0,0.0
1750604358,1750604379,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2891 feature_id 7 p 299 big_windowSize 1936 small_windowSize 273,2891,7,299,1936,273,,,1,,i7081,5533824,,,,,
1750604345,1750608798,4453,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3746 feature_id 1 p 464 big_windowSize 1594 small_windowSize 20,3746,1,464,1594,20,0.57,4434.0,0,,i7122,5533823,4434.0,482.96484375,359.01680126404494,-1.0,0.0
1750608936,1750609277,341,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4227 feature_id 1 p 43 big_windowSize 1343 small_windowSize 332,4227,1,43,1343,332,0.57,317.0,0,,i7122,5534015,317.0,481.9609375,481.9387637867647,-1.0,0.0
1750608910,1750609436,526,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4772 feature_id 7 p 188 big_windowSize 1125 small_windowSize 86,4772,7,188,1125,86,0.57,491.0,0,,i7123,5534014,491.0,395.76953125,356.25240384615387,-1.0,0.0
1750608935,1750610235,1300,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3345 feature_id 4 p 491 big_windowSize 1046 small_windowSize 136,3345,4,491,1046,136,0.57,1290.0,0,,i7024,5534016,1290.0,482.359375,481.1700560591603,-1.0,0.0
1750610349,1750611913,1564,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4388 feature_id 2 p 232 big_windowSize 1703 small_windowSize 202,4388,2,232,1703,202,0.57,1529.0,0,,i7123,5534017,1529.0,482.36328125,352.97053931451615,-1.0,0.0
1750612028,1750612072,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2195 feature_id 3 p 451 big_windowSize 1307 small_windowSize 113,2195,3,451,1307,113,,,1,,i7186,5534026,,,,,
1750612206,1750612383,177,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4866 feature_id 5 p 69 big_windowSize 692 small_windowSize 109,4866,5,69,692,109,0.57,168.0,0,,i7186,5534074,168.0,482.66015625,482.6165707236842,-1.0,0.0
1750612206,1750612528,322,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3675 feature_id 0 p 79 big_windowSize 1096 small_windowSize 270,3675,0,79,1096,270,0.57,292.0,0,,i7122,5534081,292.0,481.7734375,379.9061279296875,-1.0,0.0
1750612194,1750612742,548,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1471 feature_id 1 p 126 big_windowSize 1165 small_windowSize 235,1471,1,126,1165,235,0.57,513.0,0,,i7123,5534060,513.0,481.36328125,392.15082465277777,-1.0,2.3088289619504987e-05
1750612840,1750612865,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2817 feature_id 6 p 184 big_windowSize 1435 small_windowSize 24,2817,6,184,1435,24,,,1,,i7123,5534090,,,,,
1750612867,1750613049,182,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4835 feature_id 6 p 324 big_windowSize 1627 small_windowSize 336,4835,6,324,1627,336,0.57,169.0,0,,i7120,5534091,169.0,484.15234375,484.1200657894737,-1.0,0.0
1750612898,1750615727,2829,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4292 feature_id 0 p 408 big_windowSize 1841 small_windowSize 82,4292,0,408,1841,82,0.57,2810.0,0,,i7123,5534092,2810.0,484.10546875,357.5781664090106,-1.0,0.0
1750621329,1750621943,614,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4585 feature_id 6 p 446 big_windowSize 465 small_windowSize 32,4585,6,446,465,32,0.57,598.0,0,,i7005,5534319,598.0,482.3828125,482.37071572580646,-1.0,0.0
1750621329,1750621948,619,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3148 feature_id 0 p 216 big_windowSize 809 small_windowSize 99,3148,0,216,809,99,0.57,611.0,0,,i7005,5534320,611.0,483.15234375,483.1397705078125,-1.0,0.0
1750623536,1750623567,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3433 feature_id 3 p 455 big_windowSize 1869 small_windowSize 341,3433,3,455,1869,341,,,1,,i7082,5534544,,,,,
1750623536,1750623567,31,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2570 feature_id 5 p 308 big_windowSize 1662 small_windowSize 86,2570,5,308,1662,86,,,1,,i7082,5534545,,,,,
1750623536,1750623737,201,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 Electricity 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4456 feature_id 5 p 199 big_windowSize 1401 small_windowSize 274,4456,5,199,1401,274,0.57,174.0,0,,i7082,5534542,174.0,483.828125,483.8009765625,-1.0,0.0
