start_time,end_time,run_time,program_string,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1748061074,1748061081,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1842 significance 0.7250481697022915 gamma 0.22118431983329356 max_node_size 469 max_tree_depth 1270 max_time_stationary 2910,1842,0.7250481697022915,0.2211843198332935,469,1270,2910,,,1,,i7131,5187699,,,,,
1748061105,1748061111,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2628 significance 0.07160696448758244 gamma 0.8445327187869698 max_node_size 2590 max_tree_depth 2730 max_time_stationary 2119,2628,0.0716069644875824,0.8445327187869698,2590,2730,2119,,,1,,i7131,5187707,,,,,
1748061135,1748061141,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3716 significance 0.5074642705526203 gamma 0.5946814331244678 max_node_size 3657 max_tree_depth 3571 max_time_stationary 75,3716,0.5074642705526203,0.5946814331244678,3657,3571,75,,,1,,i7131,5187711,,,,,
1748061165,1748061171,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2004 significance 0.16590569434501232 gamma 0.4700780795942992 max_node_size 789 max_tree_depth 2461 max_time_stationary 4909,2004,0.1659056943450123,0.4700780795942992,789,2461,4909,,,1,,i7166,5187712,,,,,
1748061225,1748061232,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 846 significance 0.9396472449190915 gamma 0.9456083361767232 max_node_size 4792 max_tree_depth 209 max_time_stationary 3226,846,0.9396472449190916,0.9456083361767232,4792,209,3226,,,1,,i7166,5187721,,,,,
1748061225,1748061232,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4757 significance 0.35723043394088744 gamma 0.072504833932966 max_node_size 1997 max_tree_depth 3781 max_time_stationary 1829,4757,0.3572304339408874,0.072504833932966,1997,3781,1829,,,1,,i7131,5187722,,,,,
1748061406,1748061412,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 930 significance 0.13555740929208696 gamma 0.553674739209935 max_node_size 2879 max_tree_depth 3312 max_time_stationary 2824,930,0.1355574092920869,0.553674739209935,2879,3312,2824,,,1,,i7030,5187762,,,,,
1748061406,1748061419,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4832 significance 0.5356154015604406 gamma 0.42932250344567 max_node_size 2 max_tree_depth 1929 max_time_stationary 2033,4832,0.5356154015604406,0.42932250344567,2,1929,2033,,,1,,i7131,5187758,,,,,
1748061436,1748061443,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1922 significance 0.9680348788648844 gamma 0.031614493530243634 max_node_size 1532 max_tree_depth 4351 max_time_stationary 4039,1922,0.9680348788648844,0.0316144935302436,1532,4351,4039,,,1,,i7131,5187764,,,,,
1748061466,1748061479,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3644 significance 0.32713390240445733 gamma 0.90446658058092 max_node_size 4317 max_tree_depth 430 max_time_stationary 1060,3644,0.3271339024044573,0.90446658058092,4317,430,1060,,,1,,i7166,5187769,,,,,
1748061497,1748061503,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2546 significance 0.7509449319001287 gamma 0.6555996004194021 max_node_size 4427 max_tree_depth 800 max_time_stationary 1758,2546,0.7509449319001287,0.6555996004194021,4427,800,1758,,,1,,i7169,5187773,,,,,
1748061677,1748061684,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1770 significance 0.4219113859180361 gamma 0.2814999349862337 max_node_size 2223 max_tree_depth 4450 max_time_stationary 3155,1770,0.4219113859180361,0.2814999349862337,2223,4450,3155,,,1,,i7131,5187806,,,,,
1748061737,1748061743,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4056 significance 0.10559527115523815 gamma 0.18019474285282194 max_node_size 1244 max_tree_depth 1869 max_time_stationary 150,4056,0.1055952711552381,0.1801947428528219,1244,1869,150,,,1,,i7030,5187818,,,,,
1748061738,1748061744,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 456 significance 0.6927706641592085 gamma 0.8037943190578372 max_node_size 3375 max_tree_depth 2902 max_time_stationary 4984,456,0.6927706641592085,0.8037943190578372,3375,2902,4984,,,1,,i7169,5187814,,,,,
1748061768,1748061774,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4136 significance 0.9304639642518013 gamma 0.8392044531106949 max_node_size 1931 max_tree_depth 3641 max_time_stationary 805,4136,0.9304639642518012,0.8392044531106949,1931,3641,805,,,1,,i7131,5187823,,,,,
1748061828,1748061835,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 225 significance 0.27312407615967094 gamma 0.21579133400321007 max_node_size 4722 max_tree_depth 2215 max_time_stationary 4096,225,0.2731240761596709,0.21579133400321,4722,2215,4096,,,1,,i7131,5187829,,,,,
1748064028,1748064035,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1382 significance 0.6219359243623912 gamma 0.7378991717491299 max_node_size 873 max_tree_depth 120 max_time_stationary 2813,1382,0.6219359243623912,0.7378991717491299,873,120,2813,,,1,,i7057,5187863,,,,,
1748064299,1748064305,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3096 significance 0.2071598300114274 gamma 0.36398614186979833 max_node_size 3747 max_tree_depth 4007 max_time_stationary 2334,3096,0.2071598300114274,0.3639861418697983,3747,4007,2334,,,1,,i7033,5187904,,,,,
1748066469,1748066476,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3257 significance 0.6523939479608089 gamma 0.11487158332578838 max_node_size 2510 max_tree_depth 4691 max_time_stationary 484,3257,0.6523939479608089,0.1148715833257883,2510,4691,484,,,1,,i7174,5187942,,,,,
1748066590,1748066596,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2470 significance 0.05048519486002624 gamma 0.988032191587612 max_node_size 373 max_tree_depth 1155 max_time_stationary 4380,2470,0.0504851948600262,0.988032191587612,373,1155,4380,,,1,,i7174,5187953,,,,,
1748066741,1748066747,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1011 significance 0.8361652343943715 gamma 0.465663573410362 max_node_size 4026 max_tree_depth 1491 max_time_stationary 3713,1011,0.8361652343943715,0.465663573410362,4026,1491,3713,,,1,,i7174,5187964,,,,,
1748066800,1748066807,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4599 significance 0.4907079753093421 gamma 0.5903240329585969 max_node_size 1826 max_tree_depth 2645 max_time_stationary 1379,4599,0.4907079753093421,0.5903240329585969,1826,2645,1379,,,1,,i7029,5187972,,,,,
1748066952,1748066958,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4490 significance 0.8581020372100174 gamma 0.23907709826342763 max_node_size 3200 max_tree_depth 615 max_time_stationary 4594,4490,0.8581020372100174,0.2390770982634276,3200,615,4594,,,1,,i7174,5187984,,,,,
1748067042,1748067055,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1194 significance 0.439533843010664 gamma 0.8627299436759204 max_node_size 952 max_tree_depth 4147 max_time_stationary 385,1194,0.439533843010664,0.8627299436759204,952,4147,385,,,1,,i7038,5187997,,,,,
1748067102,1748067109,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2204 significance 0.6675075296666473 gamma 0.3404905278645456 max_node_size 4643 max_tree_depth 3184 max_time_stationary 1522,2204,0.6675075296666473,0.3404905278645456,4643,3184,1522,,,1,,i7057,5188007,,,,,
1748067163,1748067169,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3284 significance 0.006132380137220025 gamma 0.7146435219906271 max_node_size 2478 max_tree_depth 2036 max_time_stationary 3543,3284,0.00613238013722,0.7146435219906271,2478,2036,3543,,,1,,i7057,5188017,,,,,
1748067223,1748067230,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2830 significance 0.5727262390851975 gamma 0.9645061061680317 max_node_size 1280 max_tree_depth 1665 max_time_stationary 4275,2830,0.5727262390851975,0.9645061061680316,1280,1665,4275,,,1,,i7057,5188025,,,,,
1748067285,1748067292,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1408 significance 0.22323374830558895 gamma 0.09158546215295792 max_node_size 4104 max_tree_depth 3088 max_time_stationary 672,1408,0.2232337483055889,0.0915854621529579,4104,3088,672,,,1,,i7031,5188033,,,,,
1748067343,1748067349,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 115 significance 0.8880755965504795 gamma 0.6135793258044868 max_node_size 296 max_tree_depth 4557 max_time_stationary 2423,115,0.8880755965504795,0.6135793258044868,296,4557,2423,,,1,,i7031,5188041,,,,,
1748067856,1748067862,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3775 significance 0.7361326894685626 gamma 0.5304189704805613 max_node_size 3771 max_tree_depth 3900 max_time_stationary 3322,3775,0.7361326894685626,0.5304189704805613,3771,3900,3322,,,1,,i7030,5188087,,,,,
1748067856,1748067863,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4319 significance 0.282374773344025 gamma 0.4891585925612599 max_node_size 3056 max_tree_depth 673 max_time_stationary 2590,4319,0.282374773344025,0.4891585925612599,3056,673,2590,,,1,,i7166,5188081,,,,,
1748068007,1748068013,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 507 significance 0.09147057532891631 gamma 0.40582700841128827 max_node_size 1610 max_tree_depth 247 max_time_stationary 1613,507,0.0914705753289163,0.4058270084112882,1610,247,1613,,,1,,i7079,5188126,,,,,
1748068037,1748068043,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1646 significance 0.8030793970692903 gamma 0.9279921901170164 max_node_size 2802 max_tree_depth 2420 max_time_stationary 252,1646,0.8030793970692903,0.9279921901170164,2802,2420,252,,,1,,i7166,5188133,,,,,
1748070869,1748070876,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2753 significance 0.3990161537658423 gamma 0.05490013881959021 max_node_size 548 max_tree_depth 3455 max_time_stationary 4773,2753,0.3990161537658423,0.0549001388195902,548,3455,4773,,,1,,i7051,5188170,,,,,
1748071020,1748071026,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3520 significance 0.9597426110170781 gamma 0.30499507310800256 max_node_size 696 max_tree_depth 2772 max_time_stationary 3045,3520,0.959742611017078,0.3049950731080025,696,2772,3045,,,1,,i7051,5188177,,,,,
1748071141,1748071147,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2129 significance 0.3685619372352958 gamma 0.6788547742944211 max_node_size 3453 max_tree_depth 1384 max_time_stationary 1942,2129,0.3685619372352958,0.6788547742944211,3453,1384,1942,,,1,,i7029,5188184,,,,,
1748071293,1748071299,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 649 significance 0.5185525973867625 gamma 0.15690850270912052 max_node_size 2144 max_tree_depth 969 max_time_stationary 1196,649,0.5185525973867625,0.1569085027091205,2144,969,1196,,,1,,i7182,5188190,,,,,
1748071442,1748071449,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4883 significance 0.18575788398273288 gamma 0.7802683526091277 max_node_size 4974 max_tree_depth 4896 max_time_stationary 3862,4883,0.1857578839827328,0.7802683526091277,4974,4896,3862,,,1,,i7182,5188196,,,,,
1748071532,1748071539,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4858 significance 0.8164243856910616 gamma 0.2877148766219616 max_node_size 2434 max_tree_depth 926 max_time_stationary 1342,4858,0.8164243856910616,0.2877148766219616,2434,926,1342,,,1,,i7182,5188202,,,,,
1748071623,1748071629,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 635 significance 0.4787487398739904 gamma 0.6620542683601379 max_node_size 4688 max_tree_depth 4461 max_time_stationary 3676,635,0.4787487398739904,0.6620542683601379,4688,4461,3676,,,1,,i7182,5188205,,,,,
1748071833,1748071840,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2143 significance 0.6248547018021345 gamma 0.1396285534594208 max_node_size 996 max_tree_depth 2874 max_time_stationary 4424,2143,0.6248547018021345,0.1396285534594208,996,2874,4424,,,1,,i7182,5188213,,,,,
1748071984,1748071990,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3545 significance 0.046321378890424966 gamma 0.7634680939111859 max_node_size 3157 max_tree_depth 1722 max_time_stationary 528,3545,0.0463213788904249,0.7634680939111859,3157,1722,528,,,1,,i7131,5188224,,,,,
1748073008,1748073021,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2769 significance 0.5948812186773866 gamma 0.5145705382358283 max_node_size 3091 max_tree_depth 1977 max_time_stationary 2291,2769,0.5948812186773866,0.5145705382358283,3091,1977,2291,,,1,,i7029,5188243,,,,,
1748073341,1748073354,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1670 significance 0.2034804950300604 gamma 0.3894836573433131 max_node_size 261 max_tree_depth 3401 max_time_stationary 2769,1670,0.2034804950300604,0.3894836573433131,261,3401,2769,,,1,,i7079,5188257,,,,,
1748074095,1748074108,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 483 significance 0.9112055703140796 gamma 0.9121435106359422 max_node_size 4070 max_tree_depth 4245 max_time_stationary 4133,483,0.9112055703140796,0.9121435106359422,4070,4245,4133,,,1,,i7135,5188278,,,,,
1748074718,1748074799,81,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3760 significance 0.26164735497534275 gamma 0.03855654051527381 max_node_size 1313 max_tree_depth 360 max_time_stationary 842,3760,0.2616473549753427,0.0385565405152738,1313,360,842,,,1,,i7174,5188293,,,,,
1748075241,1748075253,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4305 significance 0.7120242695193738 gamma 0.9496550662200898 max_node_size 592 max_tree_depth 4839 max_time_stationary 109,4305,0.7120242695193738,0.9496550662200898,592,4839,109,,,1,,i7167,5188305,,,,,
1748075934,1748075940,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 90 significance 0.11706726324744522 gamma 0.0762547316532582 max_node_size 2757 max_tree_depth 1183 max_time_stationary 4943,90,0.1170672632474452,0.0762547316532582,2757,1183,4943,,,1,,i7051,5188316,,,,,
1750154120,1750154133,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1954 significance 0.21819633294828236 gamma 0.759703392682597 max_node_size 1242 max_tree_depth 1101 max_time_stationary 3032,1954,0.2181963329482823,0.759703392682597,1242,1101,3032,,,1,,i7184,5485720,,,,,
1750154110,1750154136,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4903 significance 0.03143567752279341 gamma 0.6571071686241776 max_node_size 692 max_tree_depth 1495 max_time_stationary 555,4903,0.0314356775227934,0.6571071686241776,692,1495,555,,,1,,i7186,5485689,,,,,
1750154110,1750154136,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 788 significance 0.802403605343774 gamma 0.16249584418721497 max_node_size 2515 max_tree_depth 3258 max_time_stationary 3109,788,0.802403605343774,0.1624958441872149,2515,3258,3109,,,1,,i7186,5485692,,,,,
1750154110,1750154136,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1512 significance 0.34497622882016005 gamma 0.8838939358796924 max_node_size 1763 max_tree_depth 2148 max_time_stationary 4429,1512,0.34497622882016,0.8838939358796924,1763,2148,4429,,,1,,i7186,5485694,,,,,
1750154117,1750154143,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 140 significance 0.2193223067317158 gamma 0.34270126968435943 max_node_size 3514 max_tree_depth 2663 max_time_stationary 3840,140,0.2193223067317158,0.3427012696843594,3514,2663,3840,,,1,,i7171,5485706,,,,,
1750154117,1750154143,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 3466 significance 0.40622462672181425 gamma 0.1162947407681495 max_node_size 3959 max_tree_depth 696 max_time_stationary 1137,3466,0.4062246267218142,0.1162947407681495,3959,696,1137,,,1,,i7171,5485700,,,,,
1750154117,1750154143,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1919 significance 0.678089741403237 gamma 0.6118796335849911 max_node_size 2059 max_tree_depth 2428 max_time_stationary 3624,1919,0.678089741403237,0.6118796335849911,2059,2428,3624,,,1,,i7171,5485703,,,,,
1750154128,1750154154,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4149 significance 0.9458235925901681 gamma 0.837326431920752 max_node_size 318 max_tree_depth 901 max_time_stationary 1404,4149,0.945823592590168,0.837326431920752,318,901,1404,,,1,,i7185,5485709,,,,,
1750154128,1750154154,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4108 significance 0.4074743302110583 gamma 0.5337992777545005 max_node_size 1384 max_tree_depth 2191 max_time_stationary 1984,4108,0.4074743302110583,0.5337992777545005,1384,2191,1984,,,1,,i7185,5485713,,,,,
1750154135,1750154154,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 908 significance 0.34226652223803106 gamma 0.465916370710358 max_node_size 4186 max_tree_depth 216 max_time_stationary 3702,908,0.342266522238031,0.465916370710358,4186,216,3702,,,1,,i7181,5485731,,,,,
1750154136,1750154155,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1473 significance 0.7578466087225825 gamma 0.7352098984140902 max_node_size 252 max_tree_depth 1710 max_time_stationary 3761,1473,0.7578466087225825,0.7352098984140902,252,1710,3761,,,1,,i7181,5485729,,,,,
1750154132,1750154157,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 2973 significance 0.03402546146698296 gamma 0.24057617027498782 max_node_size 3419 max_tree_depth 3495 max_time_stationary 1326,2973,0.0340254614669829,0.2405761702749878,3419,3495,1326,,,1,,i7181,5485726,,,,,
1750154151,1750154176,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 4946 significance 0.616324530320242 gamma 0.9614793728869409 max_node_size 2296 max_tree_depth 1923 max_time_stationary 1215,4946,0.616324530320242,0.9614793728869409,2296,1923,1215,,,1,,i7176,5485734,,,,,
1750154209,1750154221,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1126 significance 0.8830837405305356 gamma 0.9364145684130489 max_node_size 3574 max_tree_depth 2565 max_time_stationary 2567,1126,0.8830837405305356,0.9364145684130488,3574,2565,2567,,,1,,i7186,5485747,,,,,
1750154209,1750154221,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 GasSensor 2000 HoeffdingTreeClassifier CDLEEDS recent_samples_size 1811 significance 0.4684793787728995 gamma 0.14485224188119172 max_node_size 2119 max_tree_depth 2745 max_time_stationary 4971,1811,0.4684793787728995,0.1448522418811917,2119,2745,4971,,,1,,i7186,5485748,,,,,
