start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746453262,1746453281,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7180,4959483,,,,,
1746453365,1746453385,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2005 n_samples 998 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2005,998,2,2,10,,,1,,i7186,4959592,,,,,
1746453575,1746453601,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7184,4959618,,,,,
1746453644,1746453663,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 130 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,130,1,2,2,10,,,1,,i7183,4959634,,,,,
1746453758,1746453778,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 231 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,231,1,2,2,7,,,1,,i7182,4959656,,,,,
1746453884,1746453904,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2014 n_samples 992 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2014,992,2,2,10,,,1,,i7183,4959677,,,,,
1746454010,1746454029,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 221 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,221,1,2,2,7,,,1,,i7185,4959706,,,,,
1746454118,1746454144,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2012 n_samples 999 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2012,999,2,2,10,,,1,,i7182,4959769,,,,,
1746454228,1746454247,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 220 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,220,1,2,2,7,,,1,,i7182,4959787,,,,,
1746454355,1746454368,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2012 n_samples 980 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2012,980,2,2,10,,,1,,i7181,4959807,,,,,
1746454475,1746454494,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 220 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,220,1,2,2,7,,,1,,i7186,4959829,,,,,
1746454578,1746454598,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2006 n_samples 895 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2006,895,2,2,10,,,1,,i7186,4959846,,,,,
1746454689,1746454708,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 223 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,223,1,2,2,7,,,1,,i7185,4959864,,,,,
1746454803,1746454822,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 137 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,137,1,2,2,10,,,1,,i7181,4959883,,,,,
1746454925,1746454944,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 228 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 6,228,1,2,2,6,,,1,,i7186,4959897,,,,,
1746455041,1746455060,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2001 n_samples 892 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2001,892,2,2,10,,,1,,i7181,4959918,,,,,
1746455169,1746455188,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 214 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,214,1,2,2,7,,,1,,i7183,4959939,,,,,
1746455300,1746455319,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2017 n_samples 993 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2017,993,2,2,10,,,1,,i7186,4959958,,,,,
1746455416,1746455429,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 226 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,226,1,2,2,7,,,1,,i7180,4959983,,,,,
1746455532,1746455559,27,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 1998 n_samples 928 n_permutations 2 update_interval 2 n_consecutive_deviations 10,1998,928,2,2,10,,,1,,i7184,4959997,,,,,
1746455658,1746455677,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 224 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,224,1,2,2,7,,,1,,i7183,4960018,,,,,
1746455764,1746455777,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 138 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,138,1,2,2,10,,,1,,i7183,4960037,,,,,
1746455957,1746455970,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7183,4960064,,,,,
1746456064,1746456076,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2011 n_samples 1002 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2011,1002,2,2,10,,,1,,i7181,4960085,,,,,
1746456179,1746456192,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 219 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,219,1,2,2,7,,,1,,i7183,4960098,,,,,
1746456302,1746456321,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2008 n_samples 925 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2008,925,2,2,10,,,1,,i7181,4960117,,,,,
1746456424,1746456444,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7183,4960141,,,,,
1746456544,1746456557,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2630 n_samples 5000 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2630,5000,2,2,10,,,1,,i7183,4960176,,,,,
1746456663,1746456682,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7181,4960269,,,,,
1746456752,1746456765,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 132 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,132,1,2,2,10,,,1,,i7181,4960284,,,,,
1746456898,1746456917,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 214 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,214,1,2,2,8,,,1,,i7181,4960304,,,,,
1746456993,1746457006,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2006 n_samples 934 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2006,934,2,2,10,,,1,,i7183,4960324,,,,,
1746457116,1746457129,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 212 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 8,212,1,2,2,8,,,1,,i7180,4960344,,,,,
1746457235,1746457248,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7181,4960365,,,,,
1746457334,1746457347,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 138 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,138,1,2,2,10,,,1,,i7183,4960376,,,,,
1746457472,1746457485,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7181,4960401,,,,,
1746457555,1746457575,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 121 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,121,1,2,2,10,,,1,,i7181,4960415,,,,,
1746457683,1746457702,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 229 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,229,1,2,2,7,,,1,,i7180,4960434,,,,,
1746457806,1746457826,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 139 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 10,139,1,2,2,10,,,1,,i7184,4960448,,,,,
1746457922,1746457935,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 232 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,232,1,2,2,7,,,1,,i7181,4960466,,,,,
1746458054,1746458067,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 218 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,218,1,2,2,7,,,1,,i7181,4960486,,,,,
1746458157,1746458183,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2004 n_samples 1028 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2004,1028,2,2,10,,,1,,i7184,4960501,,,,,
1746458356,1746458375,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 216 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,216,1,2,2,7,,,1,,i7181,4960536,,,,,
1746458462,1746458475,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2010 n_samples 935 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2010,935,2,2,10,,,1,,i7179,4960559,,,,,
1746458620,1746458633,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 215 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,215,1,2,2,7,,,1,,i7181,4960589,,,,,
1746458735,1746458755,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2012 n_samples 963 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2012,963,2,2,10,,,1,,i7184,4960652,,,,,
1746458885,1746458904,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 225 n_samples 1 n_permutations 2 update_interval 2 n_consecutive_deviations 7,225,1,2,2,7,,,1,,i7184,4960678,,,,,
1746459033,1746459052,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier IBDD recent_samples_size 2005 n_samples 912 n_permutations 2 update_interval 2 n_consecutive_deviations 10,2005,912,2,2,10,,,1,,i7184,4960696,,,,,
