start_time,end_time,run_time,program_string,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1745420649,1745420671,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4479 n_reference_samples 959 n_recent_samples 4281 threshold 0.6618781533632427 stability_offset 0.7,4479,959,4281,0.6618781533632427,0.7,,,-9,,i7180,4637111
1745420768,1745420787,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1653 n_reference_samples 2660 n_recent_samples 2337 threshold 0.34463949942961336 stability_offset 1e-06,1653,2660,2337,0.3446394994296133,1e-06,,,-9,,i7185,4637144
1745420717,1745420844,127,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 466 n_reference_samples 1794 n_recent_samples 3073 threshold 0.8991623070538044 stability_offset 1e-08,466,1794,3073,0.8991623070538044,1e-08,,,-9,,i7186,4637046
1745420804,1745420931,127,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3244 n_reference_samples 4432 n_recent_samples 975 threshold 0.09358909613452852 stability_offset 0.01,3244,4432,975,0.0935890961345285,0.01,,,-9,,i7186,4637073
1745421131,1745421152,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2599 n_reference_samples 2059 n_recent_samples 1430 threshold 0.12892189540341498 stability_offset 0.4,2599,2059,1430,0.1289218954034149,0.4,,,-9,,i7185,4637266
1745421220,1745421241,21,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1032 n_reference_samples 4070 n_recent_samples 4485 threshold 0.8175353208128363 stability_offset 1e-11,1032,4070,4485,0.8175353208128363,1e-11,,,-9,,i7185,4637303
1745421208,1745421335,127,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2337 n_reference_samples 72 n_recent_samples 300 threshold 0.4345449417438358 stability_offset 1e-05,2337,72,300,0.4345449417438358,1e-05,,,-9,,i7186,4637189
1745421308,1745421443,135,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3873 n_reference_samples 3645 n_recent_samples 3201 threshold 0.6192414776533842 stability_offset 0.6,3873,3645,3201,0.6192414776533842,0.6,,,-9,,i7186,4637232
1745421424,1745421450,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 770 n_reference_samples 746 n_recent_samples 1844 threshold 0.5197987047955394 stability_offset 0.1,770,746,1844,0.5197987047955394,0.1,,,-9,,i7185,4637359
1745421532,1745421558,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2944 n_reference_samples 3108 n_recent_samples 4743 threshold 0.45601839205436406 stability_offset 1e-10,2944,3108,4743,0.456018392054364,1e-10,,,-9,,i7185,4637408
1745421914,1745421983,69,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1956 n_reference_samples 4803 n_recent_samples 3529 threshold 0.23225937305018307 stability_offset 0.9,1956,4803,3529,0.232259373050183,0.9,,,-9,,i7183,4637534
1745422030,1745422069,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4825 n_reference_samples 3895 n_recent_samples 1892 threshold 0.9907392092421651 stability_offset 0.001,4825,3895,1892,0.9907392092421652,0.001,,,-9,,i7183,4637620
1745422099,1745422143,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 87 n_reference_samples 3392 n_recent_samples 756 threshold 0.6949903232175857 stability_offset 0.3,87,3392,756,0.6949903232175857,0.3,,,-9,,i7183,4637722
1745422028,1745422164,136,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4180 n_reference_samples 1503 n_recent_samples 471 threshold 0.7921671954561025 stability_offset 1e-07,4180,1503,471,0.7921671954561025,1e-07,,,-9,,i7186,4637482
1745422113,1745422221,108,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3549 n_reference_samples 402 n_recent_samples 2698 threshold 0.26474641418084505 stability_offset 1e-11,3549,402,2698,0.264746414180845,1e-11,,,-9,,i7182,4637672
1745422161,1745422307,146,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1390 n_reference_samples 2468 n_recent_samples 3993 threshold 0.048793079597875474 stability_offset 0.5,1390,2468,3993,0.0487930795978754,0.5,,,-9,,i7186,4637572
1745422437,1745422470,33,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3461 n_reference_samples 3909 n_recent_samples 4202 threshold 0.15411444392055274 stability_offset 0.7,3461,3909,4202,0.1541144439205527,0.7,,,-9,,i7182,4638710
1745422514,1745422571,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 19 n_reference_samples 2209 n_recent_samples 2416 threshold 0.8387590010743589 stability_offset 0.0001,19,2209,2416,0.8387590010743589,0.0001,,,-9,,i7183,4638326
1745422498,1745422589,91,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4737 n_reference_samples 544 n_recent_samples 1208 threshold 0.5974695647470653 stability_offset 0.4,4737,544,1208,0.5974695647470653,0.4,,,-9,,i7182,4638756
1745422578,1745422602,24,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1888 n_reference_samples 810 n_recent_samples 4564 threshold 0.3740807505622506 stability_offset 1e-08,1888,810,4564,0.3740807505622506,1e-08,,,-9,,i7180,4638851
1745422732,1745422773,41,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4092 n_reference_samples 2820 n_recent_samples 1350 threshold 0.6795841177832336 stability_offset 0.01,4092,2820,1350,0.6795841177832336,0.01,,,-9,,i7182,4638902
1745422790,1745422819,29,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 702 n_reference_samples 4895 n_recent_samples 67 threshold 0.881882749106735 stability_offset 1e-05,702,4895,67,0.881882749106735,1e-05,,,-9,,i7177,4639516
1745422833,1745422903,70,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2856 n_reference_samples 1322 n_recent_samples 3435 threshold 0.06469607764668762 stability_offset 0.8,2856,1322,3435,0.0646960776466876,0.8,,,-9,,i7183,4639464
1745422876,1745422915,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 944 n_reference_samples 253 n_recent_samples 3606 threshold 0.708850658332929 stability_offset 0.5,944,253,3606,0.708850658332929,0.5,,,-9,,i7178,4639566
1745422874,1745423008,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1322 n_reference_samples 3182 n_recent_samples 2840 threshold 0.40892598675377667 stability_offset 1e-12,1322,3182,2840,0.4089259867537766,1e-12,,,-9,,i7186,4638794
1745423040,1745423098,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3804 n_reference_samples 1996 n_recent_samples 4979 threshold 0.9774270770289004 stability_offset 1e-10,3804,1996,4979,0.9774270770289004,1e-10,,,-9,,i7178,4639752
1745423186,1745423238,52,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2249 n_reference_samples 4358 n_recent_samples 1608 threshold 0.047121057400479914 stability_offset 0.3,2249,4358,1608,0.0471210574004799,0.3,,,-9,,i7177,4639833
1745423227,1745423284,57,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1565 n_reference_samples 1653 n_recent_samples 833 threshold 0.2379059741050005 stability_offset 0.2,1565,1653,833,0.2379059741050005,0.2,,,-9,,i7178,4639892
1745423228,1745423369,141,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2531 n_reference_samples 3552 n_recent_samples 395 threshold 0.2668448131084442 stability_offset 0.0001,2531,3552,395,0.2668448131084442,0.0001,,,-9,,i7186,4639657
1745423285,1745423407,122,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3175 n_reference_samples 1218 n_recent_samples 2127 threshold 0.44982358809746803 stability_offset 1e-07,3175,1218,2127,0.449823588097468,1e-07,,,-9,,i7175,4640018
1745423408,1745423440,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 378 n_reference_samples 2645 n_recent_samples 3757 threshold 0.509791122365743 stability_offset 0.8,378,2645,3757,0.509791122365743,0.8,,,-9,,i7176,4640099
1745423517,1745423575,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 603 n_reference_samples 1023 n_recent_samples 552 threshold 0.10572490664944052 stability_offset 1e-12,603,1023,552,0.1057249066494405,1e-12,,,-9,,i7176,4640678
1745423463,1745423597,134,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4410 n_reference_samples 4642 n_recent_samples 2621 threshold 0.8017484011556953 stability_offset 1e-09,4410,4642,2621,0.8017484011556953,1e-09,,,-9,,i7186,4639952
1745423665,1745423723,58,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3419 n_reference_samples 2763 n_recent_samples 3449 threshold 0.919066441418603 stability_offset 0.4,3419,2763,3449,0.919066441418603,0.4,,,-9,,i7175,4640771
1745423742,1745423806,64,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1828 n_reference_samples 4525 n_recent_samples 4824 threshold 0.6427049909010529 stability_offset 0.0001,1828,4525,4824,0.6427049909010529,0.0001,,,-9,,i7175,4640902
1745423974,1745424119,145,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4615 n_reference_samples 1848 n_recent_samples 1763 threshold 0.33323466081731024 stability_offset 0.6,4615,1848,1763,0.3332346608173102,0.6,,,-9,,i7174,4640843
1745424589,1745424611,22,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4316 n_reference_samples 692 n_recent_samples 2997 threshold 0.2127221615817398 stability_offset 0.001,4316,692,2997,0.2127221615817398,0.001,,,-9,,i7176,4641970
1745424586,1745424624,38,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2473 n_reference_samples 2113 n_recent_samples 2778 threshold 0.5761918038595468 stability_offset 1e-06,2473,2113,2778,0.5761918038595468,1e-06,,,-9,,i7174,4641759
1745424586,1745424625,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 2735 n_reference_samples 135 n_recent_samples 3912 threshold 0.8603413273915649 stability_offset 0.01,2735,135,3912,0.8603413273915649,0.01,,,-9,,i7174,4641800
1745424586,1745424631,45,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 4049 n_reference_samples 4162 n_recent_samples 675 threshold 0.38366603101417424 stability_offset 0.8,4049,4162,675,0.3836660310141742,0.8,,,-9,,i7174,4641773
1745424593,1745424632,39,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier UCDD recent_samples_size 1209 n_reference_samples 3747 n_recent_samples 1972 threshold 0.17955713891796768 stability_offset 1e-08,1209,3747,1972,0.1795571389179676,1e-08,,,-9,,i7173,4641836
