trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
125,,,,,,,,,,,,,,,125_0,FAILED,SOBOL,,,511,1572,1113,0.912047540180385141184160602279,0.898910511711612292273798630049,0.741125274011865342593807781668,str\(\'ks-test\'\),46,str\(\'bounded\'\)
126,,,,,,,,,,,,,,,126_0,FAILED,SOBOL,,,684,4807,1370,0.768404151663184209475332409056,0.870013042040169271018612562330,2.695704559970647284927736109239,str\(\'t-test\'\),2,str\(\'bounded\'\)
127,,,,,,,,,,,,,,,127_0,FAILED,SOBOL,,,3781,2168,4578,0.238055940605700011580836417124,0.155504559062421332527037520777,5.221837631043046989987033157377,str\(\'ks-test\'\),42,str\(\'bounded\'\)
128,,,,,,,,,,,,,,,128_0,FAILED,SOBOL,,,3647,2742,155,0.573224757706746412821985359187,0.490346614301204686281465683351,8.830470191190018525162486184854,str\(\'t-test\'\),26,str\(\'bounded\'\)
129,,,,,,,,,,,,,,,129_0,FAILED,SOBOL,,,1724,405,3353,0.417642642287537446676992658467,0.518733904346823648801034778444,1.381767101826146149079477254418,str\(\'ks-test\'\),19,str\(\'bounded\'\)
130,,,,,,,,,,,,,,,130_0,FAILED,SOBOL,,,1307,4140,480,0.150939578892663128772966274482,0.359902507619932310323207502734,0.205526732594706135204276620243,str\(\'t-test\'\),6,str\(\'bounded\'\)
131,,,,,,,,,,,,,,,131_0,FAILED,SOBOL,,,3133,1468,3531,0.867939293319359372880228420399,0.645582865597680188862739214528,7.672958112516440998263078654418,str\(\'ks-test\'\),39,str\(\'bounded\'\)
132,,,,,,,,,,,,,,,132_0,FAILED,SOBOL,,,4285,3316,1747,0.439197008591145299227775922191,0.997050334179773956044812166510,6.399261648769491550581278715981,str\(\'t-test\'\),30,str\(\'bounded\'\)
133,,,,,,,,,,,,,,,133_0,FAILED,SOBOL,,,1130,964,4790,0.532901429686695293774789661256,0.025241169134154917141898977206,3.852035411345772430991019064095,str\(\'ks-test\'\),15,str\(\'bounded\'\)
134,,,,,,,,,,,,,,,134_0,FAILED,SOBOL,,,19,2953,2732,0.644668484296649690890035344637,0.244857728369534011214625479624,2.055177785553969460607959263143,str\(\'t-test\'\),33,str\(\'bounded\'\)
135,,,,,,,,,,,,,,,135_0,FAILED,SOBOL,,,4424,310,774,0.363741722721606486334877672562,0.779794657073915042921896656480,9.599787226707674037129436328541,str\(\'ks-test\'\),24,str\(\'bounded\'\)
136,,,,,,,,,,,,,,,136_0,FAILED,SOBOL,,,2994,4639,3948,0.948486235039308622774001378275,0.616506686806678749768195757497,5.718932014095597260450176690938,str\(\'t-test\'\),9,str\(\'bounded\'\)
137,,,,,,,,,,,,,,,137_0,FAILED,SOBOL,,,2419,2297,2000,0.044329376170411709245922082800,0.393440951034426666943488726247,3.250752554650418346682272385806,str\(\'ks-test\'\),48,str\(\'bounded\'\)
138,,,,,,,,,,,,,,,138_0,FAILED,SOBOL,,,2299,4517,3704,0.594701483434066147104601895990,0.928276322299614542465917566005,9.881614104714245172544906381518,str\(\'ks-test\'\),7,str\(\'bounded\'\)
139,,,,,,,,,,,,,,,139_0,FAILED,SOBOL,,,2953,2497,349,0.376673669574782266078472048321,0.081220726380124688703610047469,2.410339801628142542000432513305,str\(\'t-test\'\),50,str\(\'bounded\'\)
140,,,,,,,,,,,,,,,140_0,FAILED,SOBOL,,,4612,3076,4930,0.805476292982697517075507676054,0.307820168422535067609402403832,3.517992244930937761893119386514,str\(\'ks-test\'\),33,str\(\'bounded\'\)
141,,,,,,,,,,,,,,,141_0,FAILED,SOBOL,,,285,110,1566,0.212679052300751209036988598200,0.718254571409896014344553805131,6.069156763413921851224586134776,str\(\'t-test\'\),24,str\(\'bounded\'\)
142,,,,,,,,,,,,,,,142_0,FAILED,SOBOL,,,1089,3203,915,0.106852949410676953401200250937,0.559551389962434808644786699006,8.020684596735984328574886603747,str\(\'ks-test\'\),30,str\(\'bounded\'\)
143,,,,,,,,,,,,,,,143_0,FAILED,SOBOL,,,4165,1155,2550,0.886685939632356201478557977680,0.461239699199795738504548126002,0.470382289256900565366237287890,str\(\'t-test\'\),14,str\(\'bounded\'\)
144,,,,,,,,,,,,,,,144_0,COMPLETED,SOBOL,1287.000000000000000000000000000000,0.000000000000000000000000000000,3399,4252,2172,0.302002959420904493192949757940,0.173159858621656892463391841375,4.204737081984058377770452352706,str\(\'ks-test\'\),4,str\(\'bounded\'\)
145,,,,,,,,,,,,,,,145_0,FAILED,SOBOL,,,1495,1277,3818,0.707130767090246026285171865311,0.832850356452166984411178418668,6.678666622491554072382768936222,str\(\'t-test\'\),41,str\(\'bounded\'\)
146,,,,,,,,,,,,,,,146_0,FAILED,SOBOL,,,1687,2620,2195,0.973787190185859796720535541681,0.054595558518543842174697289238,5.491518502057530781712557654828,str\(\'ks-test\'\),28,str\(\'bounded\'\)
147,,,,,,,,,,,,,,,147_0,FAILED,SOBOL,,,3532,605,4300,0.007333168009296059733359562927,0.955985374281182909150800242060,3.038605841585435118901159512461,str\(\'t-test\'\),17,str\(\'bounded\'\)
148,,,,,,,,,,,,,,,148_0,FAILED,SOBOL,,,4061,4929,970,0.685561047967523373714016088343,0.682505691038444606277835191577,1.656270512129180083604751416715,str\(\'ks-test\'\),1,str\(\'bounded\'\)
149,,,,,,,,,,,,,,,149_0,FAILED,SOBOL,,,887,1968,3084,0.342341406036168360849103464716,0.342487068207934508556888886233,9.188073387998155538980427081697,str\(\'t-test\'\),43,str\(\'bounded\'\)
150,,,,,,,,,,,,,,,150_0,FAILED,SOBOL,,,396,3806,4435,0.480104741048067829023437980140,0.434247015446424466933450503348,7.391826052733697416385894030100,str\(\'ks-test\'\),11,str\(\'bounded\'\)
151,,,,,,,,,,,,,,,151_0,FAILED,SOBOL,,,4821,1762,1550,0.511485825244337277695194643456,0.587380736365914368768414988153,4.861068123758770731512868223945,str\(\'t-test\'\),46,str\(\'bounded\'\)
152,,,,,,,,,,,,,,,152_0,FAILED,SOBOL,,,2773,3606,3183,0.176255702825263149691181752132,0.797468991972506091592265420331,1.086410614746622593784763921576,str\(\'ks-test\'\),38,str\(\'bounded\'\)
153,,,,,,,,,,,,,,,153_0,FAILED,SOBOL,,,2178,635,288,0.830927797401323942061424077110,0.207706463985145084460981479424,8.539795776749960154461405181792,str\(\'t-test\'\),20,str\(\'bounded\'\)
154,,,,,,,,,,,,,,,154_0,FAILED,SOBOL,,,2132,2798,3433,0.010205312585458158752826918203,0.274801949307322490589911012648,6.854147908350453732850837695878,str\(\'t-test\'\),23,str\(\'bounded\'\)
155,,,,,,,,,,,,,,,155_0,FAILED,SOBOL,,,2807,466,69,0.976763590423390226646915834863,0.747367685079574628481680065306,4.302663791922852531968146649888,str\(\'ks-test\'\),34,str\(\'bounded\'\)
156,,,,,,,,,,,,,,,156_0,FAILED,SOBOL,,,4777,4795,4653,0.329647401854395893927573979454,0.895022050105035327227653851878,0.372987721070647260113162246853,str\(\'t-test\'\),50,str\(\'bounded\'\)
157,,,,,,,,,,,,,,,157_0,FAILED,SOBOL,,,432,2141,1299,0.672914193429052787109867495019,0.110585121400654309842259692687,7.844667444206774753467925620498,str\(\'ks-test\'\),7,str\(\'bounded\'\)
158,,,,,,,,,,,,,,,158_0,FAILED,SOBOL,,,923,3985,1184,0.504654289186000859501746163005,0.143880170861259093495476690805,6.206180210260675345068648312008,str\(\'t-test\'\),41,str\(\'bounded\'\)
159,,,,,,,,,,,,,,,159_0,COMPLETED,SOBOL,1226.000000000000000000000000000000,0.000000000000000000000000000000,4018,1623,2829,0.473290849857032291936320689274,0.866189335906878077331327858701,3.732493981381878267455931563745,str\(\'ks-test\'\),4,str\(\'bounded\'\)
160,,,,,,,,,,,,,,,160_0,FAILED,SOBOL,,,3566,3471,2450,0.839662410100922018685309922148,0.530355472566559904556982019130,2.195149625875056020873898887658,str\(\'t-test\'\),14,str\(\'bounded\'\)
161,,,,,,,,,,,,,,,161_0,FAILED,SOBOL,,,1641,808,4086,0.185065066410228601379017732143,0.494175114588811970062209866228,9.745275372251867906925326678902,str\(\'ks-test\'\),31,str\(\'bounded\'\)
162,,,,,,,,,,,,,,,162_0,FAILED,SOBOL,,,1540,4651,1915,0.389364811019971945871276375328,0.649593118056654983405451275758,8.715812258793972588932774669956,str\(\'t-test\'\),43,str\(\'bounded\'\)
163,,,,,,,,,,,,,,,163_0,FAILED,SOBOL,,,3367,2324,4029,0.607349297175183933106268341362,0.371705828011035910307668927999,1.183804512447677481645769148599,str\(\'ks-test\'\),2,str\(\'bounded\'\)
164,,,,,,,,,,,,,,,164_0,FAILED,SOBOL,,,4207,2897,703,0.209809755589812990672626824562,0.021233736656606199549868208010,4.763140743334778548501162731554,str\(\'t-test\'\),16,str\(\'bounded\'\)
165,,,,,,,,,,,,,,,165_0,FAILED,SOBOL,,,1054,249,2808,0.802498948413878698815437928715,0.985242219634354099433437568223,7.216344096389599727103814075235,str\(\'ks-test\'\),29,str\(\'bounded\'\)
166,,,,,,,,,,,,,,,166_0,FAILED,SOBOL,,,251,3338,4714,0.877954174797981989897266430489,0.768051298001781068691684595251,9.324411449975334775785995589104,str\(\'t-test\'\),20,str\(\'bounded\'\)
167,,,,,,,,,,,,,,,167_0,FAILED,SOBOL,,,4654,981,1818,0.098042641494423155013038240213,0.240907437229529036715192091833,1.871460017397068353872668922122,str\(\'ks-test\'\),38,str\(\'bounded\'\)
168,,,,,,,,,,,,,,,168_0,FAILED,SOBOL,,,2920,4074,3451,0.713959440411999768372197650024,0.405187200726941254558255423035,2.824103434649296140435126289958,str\(\'t-test\'\),46,str\(\'bounded\'\)
169,,,,,,,,,,,,,,,169_0,FAILED,SOBOL,,,2343,1416,565,0.308817809814587229677584900855,0.620452254431322236527535096684,5.354494384725578370876064582262,str\(\'ks-test\'\),11,str\(\'bounded\'\)
170,,,,,,,,,,,,,,,170_0,FAILED,SOBOL,,,2375,4274,3889,0.865022345056757346881681769446,0.092926044516265390860176864862,1.518725586107000591340465689427,str\(\'ks-test\'\),45,str\(\'bounded\'\)
171,,,,,,,,,,,,,,,171_0,FAILED,SOBOL,,,3030,1294,2097,0.148009759468957780015330172318,0.932188572503626300402856941218,9.045040466127916900518357579131,str\(\'t-test\'\),12,str\(\'bounded\'\)
172,,,,,,,,,,,,,,,172_0,FAILED,SOBOL,,,4378,3137,2636,0.545609639734029761015676740499,0.706546422138810137347775253147,5.006735065355897518202255014330,str\(\'ks-test\'\),22,str\(\'bounded\'\)
173,,,,,,,,,,,,,,,173_0,FAILED,SOBOL,,,53,1103,834,0.451827627323567848627305920672,0.303912701219320291468051209449,2.559281793363392232265596248908,str\(\'t-test\'\),36,str\(\'bounded\'\)
174,,,,,,,,,,,,,,,174_0,FAILED,SOBOL,,,1163,3088,1646,0.370618040159344686035325366902,0.457267487676814188279905692980,0.916522525725886327840896683483,str\(\'ks-test\'\),19,str\(\'bounded\'\)
175,,,,,,,,,,,,,,,175_0,FAILED,SOBOL,,,4239,137,4845,0.651435802109539552340322643431,0.547786110507324286444941208174,8.365631035139784899001824669540,str\(\'t-test\'\),26,str\(\'bounded\'\)
176,,,,,,,,,,,,,,,176_0,FAILED,SOBOL,,,3169,4460,425,0.035580535298213360195784815687,0.836819688508287029549137514550,6.934474847443402367730413971003,str\(\'ks-test\'\),42,str\(\'bounded\'\)
177,,,,,,,,,,,,,,,177_0,FAILED,SOBOL,,,1264,2436,3633,0.939693114696070530555971345166,0.184929872745648038456778294858,4.408022178426385551119892625138,str\(\'t-test\'\),3,str\(\'bounded\'\)
178,,,,,,,,,,,,,,,178_0,FAILED,SOBOL,,,1766,3671,212,0.735377186330035348404976502934,0.967571721546351959375442675082,3.387175842746160903118379792431,str\(\'ks-test\'\),15,str\(\'bounded\'\)
179,,,,,,,,,,,,,,,179_0,FAILED,SOBOL,,,3612,686,3254,0.267907935881987191439890239053,0.058381223715841770727230652938,5.934035101271234680098132230341,str\(\'t-test\'\),30,str\(\'bounded\'\)
180,,,,,,,,,,,,,,,180_0,FAILED,SOBOL,,,3825,3785,1469,0.914963529240339967785189401184,0.330903600409626963418929790350,9.385217473258263609636742330622,str\(\'ks-test\'\),38,str\(\'bounded\'\)
181,,,,,,,,,,,,,,,181_0,FAILED,SOBOL,,,652,1745,4521,0.072728659037500614781279750787,0.678715291172266033115079153504,1.918219822761602744165543299459,str\(\'t-test\'\),7,str\(\'bounded\'\)
182,,,,,,,,,,,,,,,182_0,FAILED,SOBOL,,,478,4985,2999,0.246803822275251161233455832189,0.583533206315711150402592011233,4.028118047929369893722650886048,str\(\'ks-test\'\),48,str\(\'bounded\'\)
183,,,,,,,,,,,,,,,183_0,FAILED,SOBOL,,,4902,2029,1051,0.777200134743005088822087600420,0.422598803328350203223351400084,6.496588199957274767371018242557,str\(\'t-test\'\),10,str\(\'bounded\'\)
184,,,,,,,,,,,,,,,184_0,FAILED,SOBOL,,,2536,2608,4229,0.410767269181087635310234418284,0.211556825170293449911440575306,7.574944314000197742586806270992,str\(\'ks-test\'\),24,str\(\'bounded\'\)
185,,,,,,,,,,,,,,,185_0,FAILED,SOBOL,,,1939,578,2271,0.566454592028632797351406225062,0.809112421089783317995625111507,0.030130002369172872306313237800,str\(\'t-test\'\),33,str\(\'bounded\'\)
186,,,,,,,,,,,,,,,186_0,FAILED,SOBOL,,,1983,4750,720,0.958109095415100475712222305447,0.480898890201002349176206962511,2.141157538793981185420989277191,str\(\'ks-test\'\),29,str\(\'bounded\'\)
187,,,,,,,,,,,,,,,187_0,FAILED,SOBOL,,,2638,2105,2668,0.053956073356792332018638802538,0.509038720835000235709344451607,9.672330903559922532508608128410,str\(\'t-test\'\),16,str\(\'bounded\'\)
188,,,,,,,,,,,,,,,188_0,COMPLETED,SOBOL,12518.000000000000000000000000000000,0.000000000000000000000000000000,4926,2684,1976,0.638696628034114866068193805404,0.844866925623267928102677615243,5.634049379510805977133713895455,str\(\'ks-test\'\),6,str\(\'bounded\'\)
189,,,,,,,,,,,,,,,189_0,FAILED,SOBOL,,,601,343,3935,0.357773703269660459103107541523,0.130598287921398881206158648638,3.181689943825825928058748104377,str\(\'t-test\'\),39,str\(\'bounded\'\)
190,,,,,,,,,,,,,,,190_0,FAILED,SOBOL,,,774,3593,3585,0.464656260058283809843970857401,0.100485889574512834987451981306,0.289093782097101237305025733804,str\(\'ks-test\'\),9,str\(\'bounded\'\)
191,,,,,,,,,,,,,,,191_0,FAILED,SOBOL,,,3850,919,542,0.558364517964422657492207235919,0.877369595622643827503850388894,7.743032168887556743186451058136,str\(\'t-test\'\),48,str\(\'bounded\'\)
192,,,,,,,,,,,,,,,192_0,FAILED,SOBOL,,,3715,4017,4814,0.129618517255410542476923296817,0.729690551577135915195526649768,6.311928465282544920000873389654,str\(\'ks-test\'\),32,str\(\'bounded\'\)
193,,,,,,,,,,,,,,,193_0,FAILED,SOBOL,,,1810,1666,1763,0.846622068492695722952134929074,0.264678038461133857683904579972,3.780541025204584126839790769736,str\(\'t-test\'\),25,str\(\'bounded\'\)
194,,,,,,,,,,,,,,,194_0,FAILED,SOBOL,,,1377,2853,4553,0.578948202790692478814094101836,0.607162764791399189867604491155,2.759732832682319170203300018329,str\(\'ks-test\'\),13,str\(\'bounded\'\)
195,,,,,,,,,,,,,,,195_0,FAILED,SOBOL,,,3223,213,1355,0.423369864696636788448103061455,0.383857183743268270958992616215,5.311450575952418873271199117880,str\(\'t-test\'\),45,str\(\'bounded\'\)
196,,,,,,,,,,,,,,,196_0,FAILED,SOBOL,,,4371,4537,3300,0.758534783642739074416283528990,0.219598292198032146727015856413,8.762656750163994701097180950455,str\(\'ks-test\'\),36,str\(\'bounded\'\)
197,,,,,,,,,,,,,,,197_0,FAILED,SOBOL,,,1198,2201,91,0.228190349910408263323091659913,0.754782680314034171153991792380,1.290752935974858628398465043574,str\(\'t-test\'\),21,str\(\'bounded\'\)
198,,,,,,,,,,,,,,,198_0,FAILED,SOBOL,,,87,4196,2388,0.091357835557311778407196811713,0.975125915488228245386892467650,4.650564341549761948613195272628,str\(\'ks-test\'\),27,str\(\'bounded\'\)
199,,,,,,,,,,,,,,,199_0,FAILED,SOBOL,,,4510,1527,4181,0.933613176185637660964289352705,0.003564209854230284638815229314,7.123864370954223979026664892444,str\(\'t-test\'\),18,str\(\'bounded\'\)
200,,,,,,,,,,,,,,,200_0,COMPLETED,SOBOL,1462.000000000000000000000000000000,0.000000000000000000000000000000,3084,3370,1167,0.255321044521406304017574484533,0.354045766828581687235555364168,8.202272894590160845496029651258,str\(\'ks-test\'\),4,str\(\'bounded\'\)
201,,,,,,,,,,,,,,,201_0,FAILED,SOBOL,,,2487,1025,2969,0.722867871413007345715584506252,0.639486279530450674180031001015,0.652523811898194305847198393167,str\(\'t-test\'\),41,str\(\'bounded\'\)
202,,,,,,,,,,,,,,,202_0,FAILED,SOBOL,,,2211,3258,1485,0.166633849984034909663677126446,0.167521128233522165196234254836,7.476737201564014334564944874728,str\(\'t-test\'\),1,str\(\'bounded\'\)
203,,,,,,,,,,,,,,,203_0,FAILED,SOBOL,,,2886,1215,4381,0.821302107749506848932696811971,0.827451471339911259761379369593,4.930102034091950358174472057726,str\(\'ks-test\'\),44,str\(\'bounded\'\)
204,,,,,,,,,,,,,,,204_0,FAILED,SOBOL,,,4542,4308,274,0.486075701311230679024788514653,0.538393095348030370494996077468,1.000459375752136059745112106611,str\(\'t-test\'\),28,str\(\'bounded\'\)
205,,,,,,,,,,,,,,,205_0,FAILED,SOBOL,,,197,1337,3159,0.517452948696911385617625001032,0.439833945173770168857174667210,8.467223399406298867120312934276,str\(\'ks-test\'\),17,str\(\'bounded\'\)
206,,,,,,,,,,,,,,,206_0,FAILED,SOBOL,,,1000,4415,4362,0.660100781530141844655190652702,0.282352358488365984268142483415,5.578899271368981338525827595731,str\(\'t-test\'\),37,str\(\'bounded\'\)
207,,,,,,,,,,,,,,,207_0,FAILED,SOBOL,,,4095,2401,2248,0.316877302788197978689055389623,0.692539302064105855016862278717,3.110052455656230563363351393491,str\(\'ks-test\'\),20,str\(\'bounded\'\)
208,,,,,,,,,,,,,,,208_0,FAILED,SOBOL,,,3333,2975,3100,0.995109140386804980060730940750,0.918175674906000494068791795144,1.572751048451289435092803614680,str\(\'t-test\'\),11,str\(\'bounded\'\)
209,,,,,,,,,,,,,,,209_0,ABANDONED,SOBOL,,,1408,13,995,0.028651281399652363951480182891,0.071359924262389545779328159369,9.117951559556647822546437964775,str\(\'ks-test\'\),47,str\(\'bounded\'\)
210,,,,,,,,,,,,,,,210_0,FAILED,SOBOL,,,1617,3905,2535,0.296278506802394980823578407580,0.791686485286802077432355417841,8.088526589256710863651278486941,str\(\'t-test\'\),35,str\(\'bounded\'\)
211,,,,,,,,,,,,,,,211_0,FAILED,SOBOL,,,3444,1857,889,0.701402537146583182625647623354,0.202171416711062201798654314189,0.561367791865952314722676419478,str\(\'ks-test\'\),23,str\(\'bounded\'\)
212,,,,,,,,,,,,,,,212_0,FAILED,SOBOL,,,3974,3705,3755,0.116723213430494077158527943539,0.413222979459911599064980691765,4.140737360767089647595184942475,str\(\'t-test\'\),8,str\(\'bounded\'\)
213,,,,,,,,,,,,,,,213_0,FAILED,SOBOL,,,821,728,2120,0.896552426327019924556793739612,0.566116855103522498282586639107,6.589025014339946473285181127721,str\(\'ks-test\'\),49,str\(\'bounded\'\)
214,,,,,,,,,,,,,,,214_0,COMPLETED,SOBOL,3480.000000000000000000000000000000,0.000000000000000000000000000000,330,2562,364,0.783915449272841180494708623883,0.657141564218327367541405692464,9.947005548332818136714195134118,str\(\'t-test\'\),5,str\(\'bounded\'\)
215,,,,,,,,,,,,,,,215_0,FAILED,SOBOL,,,4733,543,3728,0.191114431265741596677187885689,0.316883096111938378225403312172,2.498893528920598239295713938191,str\(\'ks-test\'\),40,str\(\'bounded\'\)
216,,,,,,,,,,,,,,,216_0,FAILED,SOBOL,,,2685,4872,1630,0.619920952828601046213918834837,0.044381710341200232561309491075,3.451579819976352325738844228908,str\(\'t-test\'\),32,str\(\'bounded\'\)
217,,,,,,,,,,,,,,,217_0,FAILED,SOBOL,,,2108,1905,4984,0.401889361644163722875333633056,0.946018985515460375523844049894,5.977045534781180613492779230000,str\(\'ks-test\'\),13,str\(\'bounded\'\)
218,,,,,,,,,,,,,,,218_0,FAILED,SOBOL,,,2071,3286,406,0.526522733941674259128262747254,0.114932134851813319564861615163,0.745498681340366675662778561673,str\(\'t-test\'\),24,str\(\'bounded\'\)
219,,,,,,,,,,,,,,,219_0,FAILED,SOBOL,,,2668,955,3613,0.495524505443870999510380670472,0.891575757682323444264227418898,8.216863574426621852353491703980,str\(\'ks-test\'\),33,str\(\'bounded\'\)
220,,,,,,,,,,,,,,,220_0,FAILED,SOBOL,,,4760,4112,1666,0.815236061876639772627584079601,0.743017340444028340229465356970,7.109196864688769323947781231254,str\(\'t-test\'\),47,str\(\'bounded\'\)
221,,,,,,,,,,,,,,,221_0,FAILED,SOBOL,,,337,1457,4864,0.160028843758627775661906866844,0.278252524681389334926251422075,4.557970363574103345172261469997,str\(\'ks-test\'\),10,str\(\'bounded\'\)
222,,,,,,,,,,,,,,,222_0,FAILED,SOBOL,,,784,4628,2655,0.022935545256361367788544569635,0.498611006716266291771688656809,1.354126330893486773732092842693,str\(\'t-test\'\),38,str\(\'bounded\'\)
223,,,,,,,,,,,,,,,223_0,COMPLETED,SOBOL,10449.000000000000000000000000000000,0.000000000000000000000000000000,3957,2268,853,0.990103162152692672925979877618,0.526998534703627230513234280807,8.904490621004253370074366102926,str\(\'ks-test\'\),6,str\(\'bounded\'\)
224,,,,,,,,,,,,,,,224_0,FAILED,SOBOL,,,3470,2945,3869,0.327272007137537013221617598902,0.861749160828068849760086322931,5.170150169210509183415069855982,str\(\'t-test\'\),15,str\(\'bounded\'\)
225,,,,,,,,,,,,,,,225_0,FAILED,SOBOL,,,1624,280,2077,0.670174004279077029089251027472,0.147240439908578990557685983731,2.696130038702860609589606610825,str\(\'ks-test\'\),30,str\(\'bounded\'\)
226,,,,,,,,,,,,,,,226_0,FAILED,SOBOL,,,1445,3928,4248,0.901770440395921468734741210938,0.988723244115710220292214671645,3.883354464077390932885691654519,str\(\'t-test\'\),42,str\(\'bounded\'\)
227,,,,,,,,,,,,,,,227_0,FAILED,SOBOL,,,3350,1602,2290,0.122225129175931215841366395125,0.016913841128349305781286560091,6.336205141917803373985407233704,str\(\'ks-test\'\),3,str\(\'bounded\'\)
228,,,,,,,,,,,,,,,228_0,FAILED,SOBOL,,,4068,3503,2979,0.691482816563919189256637309882,0.368229086481034750821805801024,7.718526130440645616204164980445,str\(\'t-test\'\),19,str\(\'bounded\'\)
229,,,,,,,,,,,,,,,229_0,FAILED,SOBOL,,,992,854,1031,0.285732322791591275557010476405,0.653909682400524605583314041723,0.186813844571821402462674654998,str\(\'ks-test\'\),26,str\(\'bounded\'\)
