trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
476,,,,,,,,,,,,,,,476_0,FAILED,SOBOL,,,2284,1598,27,358,0.020066935416311024870106294316
477,,,,,,,,,,,,,,,477_0,FAILED,SOBOL,,,4288,4200,61,994,0.532052152406424339048385263595
478,,,,,,,,,,,,,,,478_0,COMPLETED,SOBOL,8347.000000000000000000000000000000,62.170000000000001705302565824240,3180,1126,17,20,0.806488798297941733572713474132
479,,,,,,,,,,,,,,,479_0,FAILED,SOBOL,,,267,3738,96,627,0.259311090521514409079628649124
480,,,,,,,,,,,,,,,480_0,FAILED,SOBOL,,,225,1774,52,775,0.565169246539473535406727933150
481,,,,,,,,,,,,,,,481_0,FAILED,SOBOL,,,3206,4298,38,389,0.111795728087425230712348422912
482,,,,,,,,,,,,,,,482_0,RUNNING,SOBOL,,,4324,988,94,595,0.354983310271054508522325932063
483,,,,,,,,,,,,,,,483_0,RUNNING,SOBOL,,,2231,3523,20,239,0.835539218965917873660487202869
484,,,,,,,,,,,,,,,484_0,COMPLETED,SOBOL,4456.000000000000000000000000000000,2.410000000000000142108547152020,1853,431,39,80,0.893778942063450765331822367443
485,,,,,,,,,,,,,,,485_0,RUNNING,SOBOL,,,4721,2829,75,692,0.413727871388196943858162057950
486,,,,,,,,,,,,,,,486_0,RUNNING,SOBOL,,,2676,2468,6,290,0.186057269532233476860838550238
487,,,,,,,,,,,,,,,487_0,RUNNING,SOBOL,,,774,4856,83,936,0.638956257794052406850937586569
488,,,,,,,,,,,,,,,488_0,RUNNING,SOBOL,,,1124,848,11,656,0.034974660336971281904272501606
489,,,,,,,,,,,,,,,489_0,RUNNING,SOBOL,,,2947,3392,78,10,0.517235674425959635058802632557
490,,,,,,,,,,,,,,,490_0,RUNNING,SOBOL,,,4682,1314,47,976,0.760423955563455766792912982055
491,,,,,,,,,,,,,,,491_0,RUNNING,SOBOL,,,1266,3867,68,364,0.305345361460000297437744620765
492,,,,,,,,,,,,,,,492_0,RUNNING,SOBOL,,,2113,2025,98,460,0.488336259394884120155211348902
493,,,,,,,,,,,,,,,493_0,RUNNING,SOBOL,,,3815,4402,16,817,0.943915914192795746373576548649
494,,,,,,,,,,,,,,,494_0,COMPLETED,SOBOL,3727.000000000000000000000000000000,2.080000000000000071054273576010,3633,312,59,171,0.716246011290699202689324920357
495,,,,,,,,,,,,,,,495_0,RUNNING,SOBOL,,,418,2681,29,557,0.233514303822070362626206474488
496,,,,,,,,,,,,,,,496_0,COMPLETED,SOBOL,517.000000000000000000000000000000,1.129999999999999893418589635985,487,54,81,252,0.868250728387385595219427614211
497,,,,,,,,,,,,,,,497_0,RUNNING,SOBOL,,,3585,2588,7,896,0.323273981723934400456244020461
498,,,,,,,,,,,,,,,498_0,RUNNING,SOBOL,,,4039,2089,63,118,0.079156567826867099690879570062
499,,,,,,,,,,,,,,,499_0,RUNNING,SOBOL,,,1908,4614,50,732,0.596737698704004282390656044299
500,,,,,,,,,,,,,,,500_0,RUNNING,SOBOL,,,1510,1533,18,571,0.670604197371751031830910960707
501,,,,,,,,,,,,,,,501_0,RUNNING,SOBOL,,,4418,3921,95,216,0.153523264650255453211968870164
502,,,,,,,,,,,,,,,502_0,RUNNING,SOBOL,,,3036,746,26,799,0.381969541713595373000345034598
503,,,,,,,,,,,,,,,503_0,RUNNING,SOBOL,,,1017,3144,62,411,0.926476635992527053353740029706
504,,,,,,,,,,,,,,,504_0,RUNNING,SOBOL,,,823,2249,34,132,0.275694228980690236863182462912
505,,,,,,,,,,,,,,,505_0,RUNNING,SOBOL,,,2608,4802,54,519,0.791082979518920148542804327008
506,,,,,,,,,,,,,,,506_0,RUNNING,SOBOL,,,4926,533,23,500,0.546966740459203681901101390395
507,,,,,,,,,,,,,,,507_0,RUNNING,SOBOL,,,1628,3077,90,855,0.004182403877377510389989900830
508,,,,,,,,,,,,,,,508_0,RUNNING,SOBOL,,,2494,1248,71,953,0.202795794431120168788140745164
509,,,,,,,,,,,,,,,509_0,RUNNING,SOBOL,,,4079,3616,41,339,0.746084165979176705540965031105
510,,,,,,,,,,,,,,,510_0,RUNNING,SOBOL,,,3313,1710,85,678,0.974531617879867528841941748396
511,,,,,,,,,,,,,,,511_0,RUNNING,SOBOL,,,137,4088,3,35,0.458669437631964660440075931547
512,,,,,,,,,,,,,,,512_0,FAILED,SOBOL,,,128,1238,77,154,0.283932020252570527230062680246
513,,,,,,,,,,,,,,,513_0,FAILED,SOBOL,,,3319,3626,13,510,0.766307305863127119494038197445
514,,,,,,,,,,,,,,,514_0,FAILED,SOBOL,,,4076,1704,69,474,0.511348518917337013789392585750
515,,,,,,,,,,,,,,,515_0,FAILED,SOBOL,,,2497,4101,46,860,0.056399424606934193959784096251
516,,,,,,,,,,,,,,,516_0,FAILED,SOBOL,,,1625,2259,14,959,0.239390025114640581094249682792
517,,,,,,,,,,,,,,,517_0,FAILED,SOBOL,,,4928,4793,100,313,0.694840299090370483447998140036
518,,,,,,,,,,,,,,,518_0,FAILED,SOBOL,,,2599,547,31,669,0.965317821184173197046618497552
519,,,,,,,,,,,,,,,519_0,FAILED,SOBOL,,,829,3071,58,57,0.482471961164847029657209986908
520,,,,,,,,,,,,,,,520_0,FAILED,SOBOL,,,1026,1540,36,277,0.814115423193201404039598401141
521,,,,,,,,,,,,,,,521_0,FAILED,SOBOL,,,3030,3908,53,889,0.360871404534205797443036090044
522,,,,,,,,,,,,,,,522_0,FAILED,SOBOL,,,4421,754,22,97,0.105911442751064899248092388007
523,,,,,,,,,,,,,,,523_0,FAILED,SOBOL,,,1508,3132,92,742,0.586581622967496496556805141154
524,,,,,,,,,,,,,,,524_0,COMPLETED,SOBOL,1540.000000000000000000000000000000,1.899999999999999911182158029987,1911,41,74,581,0.644821524521336009172500780551
525,,,,,,,,,,,,,,,525_0,FAILED,SOBOL,,,4037,2594,40,196,0.164656301295384777105823559396
526,,,,,,,,,,,,,,,526_0,FAILED,SOBOL,,,3594,2077,84,793,0.435132648551836587191843364053
527,,,,,,,,,,,,,,,527_0,FAILED,SOBOL,,,481,4621,5,436,0.887902255991473765561750042252
528,,,,,,,,,,,,,,,528_0,FAILED,SOBOL,,,413,2014,55,631,0.025640465119853617786960242597
529,,,,,,,,,,,,,,,529_0,FAILED,SOBOL,,,3643,4412,32,17,0.541158596480265208228388473799
530,,,,,,,,,,,,,,,530_0,FAILED,SOBOL,,,3813,299,89,997,0.796894932424649593549759174493
531,,,,,,,,,,,,,,,531_0,FAILED,SOBOL,,,2117,2686,24,354,0.254224748393520716405191706144
532,,,,,,,,,,,,,,,532_0,FAILED,SOBOL,,,1264,857,43,450,0.452838436374440767018256792653
533,,,,,,,,,,,,,,,533_0,FAILED,SOBOL,,,4685,3381,69,838,0.996012536400929127111680827511
534,,,,,,,,,,,,,,,534_0,FAILED,SOBOL,,,2942,1319,1,178,0.724607056384906189627770345396
535,,,,,,,,,,,,,,,535_0,FAILED,SOBOL,,,1133,3853,87,532,0.208615376343950637005875137220
536,,,,,,,,,,,,,,,536_0,FAILED,SOBOL,,,779,444,9,753,0.618208147788420370183359864313
537,,,,,,,,,,,,,,,537_0,FAILED,SOBOL,,,2667,2822,79,398,0.073345553675666447235315104081
538,,,,,,,,,,,,,,,538_0,FAILED,SOBOL,,,4723,2480,48,621,0.329081190666183853732462694097
539,,,,,,,,,,,,,,,539_0,FAILED,SOBOL,,,1850,4848,65,233,0.846791702365502718663492487394
540,,,,,,,,,,,,,,,540_0,FAILED,SOBOL,,,2233,1767,96,74,0.920658022576943069203991854010
541,,,,,,,,,,,,,,,541_0,FAILED,SOBOL,,,4320,4311,17,718,0.403447590062394723098293525254
542,,,,,,,,,,,,,,,542_0,RUNNING,SOBOL,,,3211,981,60,300,0.132041411092504862301311163719
543,,,,,,,,,,,,,,,543_0,RUNNING,SOBOL,,,215,3534,27,914,0.676434233849868227217427829601
544,,,,,,,,,,,,,,,544_0,RUNNING,SOBOL,,,271,1592,20,562,0.498843793673440838443156053472
545,,,,,,,,,,,,,,,545_0,RUNNING,SOBOL,,,3179,4214,94,168,0.949915924726054017313003896561
546,,,,,,,,,,,,,,,546_0,RUNNING,SOBOL,,,4296,1117,38,820,0.709758816899731748151225474430
547,,,,,,,,,,,,,,,547_0,RUNNING,SOBOL,,,2277,3748,51,456,0.223494195060804479169291880680
548,,,,,,,,,,,,,,,548_0,FAILED,SOBOL,,,1728,582,83,367,0.040000046623870730289063146756
549,,,,,,,,,,,,,,,549_0,FAILED,SOBOL,,,4826,3037,6,972,0.526768673686310640036367658467
550,,,,,,,,,,,,,,,550_0,FAILED,SOBOL,,,2781,2303,75,15,0.751378381820395624401953682536
551,,,,,,,,,,,,,,,551_0,FAILED,SOBOL,,,650,4750,39,652,0.299832791315391644637600165879
552,,,,,,,,,,,,,,,552_0,FAILED,SOBOL,,,1234,642,67,932,0.904286342499777684444950409670
553,,,,,,,,,,,,,,,553_0,FAILED,SOBOL,,,2818,3244,47,294,0.419727777821943148772732001817
554,,,,,,,,,,,,,,,554_0,FAILED,SOBOL,,,4552,1417,78,689,0.179569941299036139881195595080
555,,,,,,,,,,,,,,,555_0,FAILED,SOBOL,,,1376,4030,11,84,0.628936044933274374102438741829
556,,,,,,,,,,,,,,,556_0,FAILED,SOBOL,,,2081,2111,30,235,0.570194498984143094411081165163
557,,,,,,,,,,,,,,,557_0,FAILED,SOBOL,,,3866,4587,60,600,0.121328623248264197420631660407
558,,,,,,,,,,,,,,,558_0,COMPLETED,SOBOL,969.000000000000000000000000000000,1.719999999999999973354647408996,3685,84,16,385,0.345937602685764455934247507685
559,,,,,,,,,,,,,,,559_0,FAILED,SOBOL,,,387,2550,98,778,0.830026544721797154835485343938
560,,,,,,,,,,,,,,,560_0,COMPLETED,SOBOL,496.000000000000000000000000000000,2.149999999999999911182158029987,592,177,49,39,0.193811193259432912316952979381
561,,,,,,,,,,,,,,,561_0,FAILED,SOBOL,,,3460,2809,63,675,0.740388797091320105536738083174
562,,,,,,,,,,,,,,,562_0,FAILED,SOBOL,,,3915,1902,7,343,0.979739802910014945247496598313
563,,,,,,,,,,,,,,,563_0,FAILED,SOBOL,,,2013,4524,81,949,0.468141464320942779497869423722
564,,,,,,,,,,,,,,,564_0,FAILED,SOBOL,,,1484,1363,62,858,0.269024354817345712209686325878
565,,,,,,,,,,,,,,,565_0,FAILED,SOBOL,,,4465,3809,26,496,0.781123724358156357183702311886
566,,,,,,,,,,,,,,,566_0,FAILED,SOBOL,,,3082,891,95,524,0.557413421137258446869111594424
567,,,,,,,,,,,,,,,567_0,FAILED,SOBOL,,,990,3348,18,128,0.010365094183012842771196559966
568,,,,,,,,,,,,,,,568_0,FAILED,SOBOL,,,874,2357,90,407,0.661619462357833976184906532580
569,,,,,,,,,,,,,,,569_0,FAILED,SOBOL,,,2576,4969,23,803,0.147827791662886731671733286930
570,,,,,,,,,,,,,,,570_0,COMPLETED,SOBOL,6329.000000000000000000000000000000,2.379999999999999893418589635985,4895,331,54,213,0.387177592901512990231083222170
571,,,,,,,,,,,,,,,571_0,FAILED,SOBOL,,,1679,2934,33,575,0.935948558581992995364373655320
572,,,,,,,,,,,,,,,572_0,RUNNING,SOBOL,,,2365,1024,3,729,0.861580720381811215879963583575
573,,,,,,,,,,,,,,,573_0,RUNNING,SOBOL,,,4189,3490,85,122,0.313314622463658432049982138778
574,,,,,,,,,,,,,,,574_0,RUNNING,SOBOL,,,3423,1801,42,891,0.089603114662691954461770649232
575,,,,,,,,,,,,,,,575_0,RUNNING,SOBOL,,,7,4277,72,256,0.602920284910127501909471448016
576,,,,,,,,,,,,,,,576_0,RUNNING,SOBOL,,,62,2342,40,810,0.937597963301464942809104741173
577,,,,,,,,,,,,,,,577_0,RUNNING,SOBOL,,,3365,4710,73,416,0.487865979624912127210478729467
578,,,,,,,,,,,,,,,578_0,RUNNING,SOBOL,,,4161,620,4,568,0.228171192811802037159196743232
579,,,,,,,,,,,,,,,579_0,RUNNING,SOBOL,,,2391,2998,84,204,0.712852133901789808412274851435
580,,,,,,,,,,,,,,,580_0,RUNNING,SOBOL,,,1690,1155,52,115,0.521607970116660046855372456776
581,,,,,,,,,,,,,,,581_0,RUNNING,SOBOL,,,4881,3709,35,719,0.037397752149030565049780960862
582,,,,,,,,,,,,,,,582_0,RUNNING,SOBOL,,,2513,1631,92,263,0.312641715781763196435605323131
583,,,,,,,,,,,,,,,583_0,RUNNING,SOBOL,,,934,4175,21,901,0.761872668506577643832144985936
584,,,,,,,,,,,,,,,584_0,COMPLETED,SOBOL,2142.000000000000000000000000000000,1.700000000000000177635683940025,974,124,99,683,0.407406366242095807628231796116
585,,,,,,,,,,,,,,,585_0,RUNNING,SOBOL,,,3100,2511,14,46,0.893305078295990817593974497868
586,,,,,,,,,,,,,,,586_0,RUNNING,SOBOL,,,4532,2151,57,941,0.633609116645529879541243190033
587,,,,,,,,,,,,,,,587_0,RUNNING,SOBOL,,,1419,4548,30,336,0.182659332262352119835568942108
588,,,,,,,,,,,,,,,588_0,RUNNING,SOBOL,,,1963,1457,12,488,0.116164469523355365354611024031
589,,,,,,,,,,,,,,,589_0,RUNNING,SOBOL,,,3968,3991,75,852,0.567588754354044766614606487565
590,,,,,,,,,,,,,,,590_0,RUNNING,SOBOL,,,3483,681,44,136,0.842831543149426543060087624326
591,,,,,,,,,,,,,,,591_0,RUNNING,SOBOL,,,571,3205,68,530,0.356427963333204367302187165478
592,,,,,,,,,,,,,,,592_0,RUNNING,SOBOL,,,327,930,17,288,0.745579838233068614705700838385
593,,,,,,,,,,,,,,,593_0,RUNNING,SOBOL,,,3747,3308,97,923,0.196443825306370861705218544557
594,,,,,,,,,,,,,,,594_0,RUNNING,SOBOL,,,3879,1402,29,90,0.455241051254794026892369629422
595,,,,,,,,,,,,,,,595_0,RUNNING,SOBOL,,,2070,3770,61,697,0.969154027624055780520961889124
596,,,,,,,,,,,,,,,596_0,RUNNING,SOBOL,,,1350,1941,80,606,0.793532936440780711784270806675
597,,,,,,,,,,,,,,,597_0,RUNNING,SOBOL,,,4580,4485,9,244,0.280093419523909703539032989283
598,,,,,,,,,,,,,,,598_0,COMPLETED,SOBOL,5389.000000000000000000000000000000,2.240000000000000213162820728030,2876,216,66,772,0.005657520918175578186759544508
599,,,,,,,,,,,,,,,599_0,RUNNING,SOBOL,,,1179,2769,49,376,0.554289528621360605420420597511
600,,,,,,,,,,,,,,,600_0,RUNNING,SOBOL,,,671,1840,71,159,0.153022520901635289414244311956
601,,,,,,,,,,,,,,,601_0,RUNNING,SOBOL,,,2758,4238,44,554,0.664255782501772085169022830087
602,,,,,,,,,,,,,,,602_0,RUNNING,SOBOL,,,4774,1064,87,465,0.923052309496328216020799573016
603,,,,,,,,,,,,,,,603_0,RUNNING,SOBOL,,,1778,3451,2,828,0.376595981596037743255322993718
604,,,,,,,,,,,,,,,604_0,RUNNING,SOBOL,,,2342,371,33,981,0.325727522643283029513128212784
605,,,,,,,,,,,,,,,605_0,RUNNING,SOBOL,,,4229,2895,56,374,0.872653473185375339049585363682
606,,,,,,,,,,,,,,,606_0,RUNNING,SOBOL,,,3161,2396,25,643,0.598216875625774302527304371324
607,,,,,,,,,,,,,,,607_0,RUNNING,SOBOL,,,287,4931,89,7,0.086483386127278211175095634644
608,,,,,,,,,,,,,,,608_0,RUNNING,SOBOL,,,165,508,58,406,0.777163293739780769442404562142
609,,,,,,,,,,,,,,,609_0,RUNNING,SOBOL,,,3264,3111,29,762,0.296371807849034663018272794943
610,,,,,,,,,,,,,,,610_0,RUNNING,SOBOL,,,4344,2220,98,226,0.053184281433001162620044510732
611,,,,,,,,,,,,,,,611_0,RUNNING,SOBOL,,,2212,4833,15,612,0.506793347338214461572647451248
612,,,,,,,,,,,,,,,612_0,RUNNING,SOBOL,,,1834,1665,46,710,0.697564419737085716910485189146
613,,,,,,,,,,,,,,,613_0,RUNNING,SOBOL,,,4742,4141,66,65,0.244428902512416251768812003320
614,,,,,,,,,,,,,,,614_0,RUNNING,SOBOL,,,2734,1200,10,921,0.472099500650540016000178411559
615,,,,,,,,,,,,,,,615_0,RUNNING,SOBOL,,,715,3665,78,309,0.952387070545926639475453612249
616,,,,,,,,,,,,,,,616_0,RUNNING,SOBOL,,,1144,2038,6,25,0.371730842566117658520852273796
617,,,,,,,,,,,,,,,617_0,RUNNING,SOBOL,,,2929,4660,82,637,0.826558660944923806468409566151
618,,,,,,,,,,,,,,,618_0,ABANDONED,SOBOL,,,4623,1,38,345,0.583370405832305594095998912962
619,,,,,,,,,,,,,,,619_0,RUNNING,SOBOL,,,1324,2633,75,991,0.101360197210684413460235475668
620,,,,,,,,,,,,,,,620_0,RUNNING,SOBOL,,,2171,715,93,830,0.167383872097358110675457965044
621,,,,,,,,,,,,,,,621_0,RUNNING,SOBOL,,,3756,3171,20,444,0.649863852074369807709786073247
622,,,,,,,,,,,,,,,622_0,RUNNING,SOBOL,,,3615,1500,51,541,0.877533721515908804455818881252
623,,,,,,,,,,,,,,,623_0,RUNNING,SOBOL,,,438,3947,37,184,0.422205823952332137682930124356
624,,,,,,,,,,,,,,,624_0,FAILED,SOBOL,,,546,1280,86,883,0.538404138261452280822538796201
625,,,,,,,,,,,,,,,625_0,FAILED,SOBOL,,,3527,3893,3,269,0.020571250149980187249543206462
626,,,,,,,,,,,,,,,626_0,FAILED,SOBOL,,,4019,818,72,749,0.264688697507604930869717918540
627,,,,,,,,,,,,,,,627_0,FAILED,SOBOL,,,1927,3421,42,105,0.809917171662673407439569928101
628,,,,,,,,,,,,,,,628_0,COMPLETED,SOBOL,2195.000000000000000000000000000000,2.530000000000000248689957516035,1529,260,23,202,0.985065297866240197066645123414
629,,,,,,,,,,,,,,,629_0,FAILED,SOBOL,,,4398,2726,91,590,0.440307398119941351133377338556
630,,,,,,,,,,,,,,,630_0,FAILED,SOBOL,,,2978,1976,35,430,0.211861095031723373205423399668
631,,,,,,,,,,,,,,,631_0,FAILED,SOBOL,,,1076,4451,55,784,0.729192803477868412009854637290
632,,,,,,,,,,,,,,,632_0,FAILED,SOBOL,,,803,941,26,501,0.070587407359853387989190309781
633,,,,,,,,,,,,,,,633_0,RUNNING,SOBOL,,,2627,3573,63,146,0.613135244721546790458432951709
634,,,,,,,,,,,,,,,634_0,RUNNING,SOBOL,,,4985,1728,19,869,0.857251487499102959866092987795
635,,,,,,,,,,,,,,,635_0,RUNNING,SOBOL,,,1570,4350,95,482,0.342099265923723583338045273194
636,,,,,,,,,,,,,,,636_0,RUNNING,SOBOL,,,2437,2440,65,323,0.392496663430705661212982704455
637,,,,,,,,,,,,,,,637_0,RUNNING,SOBOL,,,4138,4886,50,966,0.908123296225443521478837283212
638,,,,,,,,,,,,,,,638_0,COMPLETED,SOBOL,1828.000000000000000000000000000000,1.979999999999999982236431605997,3332,405,81,48,0.679675788557156934643899148796
639,,,,,,,,,,,,,,,639_0,RUNNING,SOBOL,,,117,2861,8,662,0.136622994204983111421469743618
640,,,,,,,,,,,,,,,640_0,RUNNING,SOBOL,,,87,1433,66,102,0.717348414899781294806757614424
641,,,,,,,,,,,,,,,641_0,RUNNING,SOBOL,,,3342,4056,48,738,0.231440170304849757165754908783
642,,,,,,,,,,,,,,,642_0,RUNNING,SOBOL,,,4109,646,80,280,0.491151345355436197426257649568
643,,,,,,,,,,,,,,,643_0,RUNNING,SOBOL,,,2446,3277,10,886,0.942080175993964097358457365772
644,,,,,,,,,,,,,,,644_0,COMPLETED,SOBOL,2072.000000000000000000000000000000,2.100000000000000088817841970013,1599,110,28,796,0.759088378341868486032240070926
645,,,,,,,,,,,,,,,645_0,RUNNING,SOBOL,,,4976,2566,61,433,0.307658368038013552148157714328
646,,,,,,,,,,,,,,,646_0,RUNNING,SOBOL,,,2656,2144,17,586,0.032430852128192785843729950557
647,,,,,,,,,,,,,,,647_0,RUNNING,SOBOL,,,793,4591,97,191,0.518809671131894023510255919973
648,,,,,,,,,,,,,,,648_0,RUNNING,SOBOL,,,1066,1113,25,470,0.187162513570860028488951343206
649,,,,,,,,,,,,,,,649_0,FAILED,SOBOL,,,3007,3715,89,865,0.636873573245480661952910850232
650,,,,,,,,,,,,,,,650_0,FAILED,SOBOL,,,4388,1576,33,151,0.896583543715998576573156242375
651,,,,,,,,,,,,,,,651_0,FAILED,SOBOL,,,1559,4188,56,513,0.411893099827691899772474926067
652,,,,,,,,,,,,,,,652_0,FAILED,SOBOL,,,1937,2270,88,666,0.353654380546882751712445269732
653,,,,,,,,,,,,,,,653_0,FAILED,SOBOL,,,3990,4746,1,60,0.837839867444708952248788591533
654,,,,,,,,,,,,,,,654_0,FAILED,SOBOL,,,3536,555,70,954,0.562611146954819507648437593161
655,,,,,,,,,,,,,,,655_0,FAILED,SOBOL,,,516,3021,44,318,0.113374498499557371800072758106
656,,,,,,,,,,,,,,,656_0,FAILED,SOBOL,,,468,335,91,624,0.971737970842048492947640170314
657,,,,,,,,,,,,,,,657_0,FAILED,SOBOL,,,3605,2967,22,231,0.460483755497261892930538351720
658,,,,,,,,,,,,,,,658_0,FAILED,SOBOL,,,3785,2374,53,758,0.201702441902831208775381810483
659,,,,,,,,,,,,,,,659_0,FAILED,SOBOL,,,2161,4995,35,394,0.748149237262085042843295923376
660,,,,,,,,,,,,,,,660_0,FAILED,SOBOL,,,1295,1835,4,305,0.549534842891618580118517911615
661,,,,,,,,,,,,,,,661_0,FAILED,SOBOL,,,4632,4281,83,909,0.002584131537005305602472393645
662,,,,,,,,,,,,,,,662_0,FAILED,SOBOL,,,2899,1050,40,77,0.277036001982167379154020636634
663,,,,,,,,,,,,,,,663_0,FAILED,SOBOL,,,1154,3506,73,715,0.788763766007497868493203441176
664,,,,,,,,,,,,,,,664_0,FAILED,SOBOL,,,725,1886,45,994,0.379174928037449732176611405521
665,,,,,,,,,,,,,,,665_0,FAILED,SOBOL,,,2705,4498,68,356,0.928301438165828551873914875614
666,,,,,,,,,,,,,,,666_0,COMPLETED,SOBOL,3228.000000000000000000000000000000,2.330000000000000071054273576010,4751,173,12,626,0.669519395874813239011302812287
667,,,,,,,,,,,,,,,667_0,FAILED,SOBOL,,,1804,2775,76,22,0.155585495503619303248044047905
668,,,,,,,,,,,,,,,668_0,FAILED,SOBOL,,,2202,865,57,173,0.081719896553084259149812851319
669,,,,,,,,,,,,,,,669_0,FAILED,SOBOL,,,4373,3331,31,537,0.595153717739507537309862073016
670,,,,,,,,,,,,,,,670_0,FAILED,SOBOL,,,3254,1330,99,447,0.869604859488084858121226261574
671,,,,,,,,,,,,,,,671_0,FAILED,SOBOL,,,195,3806,13,841,0.320948120715096596455850885832
672,,,,,,,,,,,,,,,672_0,FAILED,SOBOL,,,297,767,34,693,0.503529604563489607826909377764
673,,,,,,,,,,,,,,,673_0,FAILED,SOBOL,,,3131,3155,55,79,0.048680862182751298561367292450
674,,,,,,,,,,,,,,,674_0,FAILED,SOBOL,,,4239,1546,24,935,0.291884360438212753230402540794
675,,,,,,,,,,,,,,,675_0,FAILED,SOBOL,,,2313,3943,90,291,0.773885066261514986685199346539
676,,,,,,,,,,,,,,,676_0,FAILED,SOBOL,,,1768,2100,72,388,0.957378508308902365087078578654
677,,,,,,,,,,,,,,,677_0,FAILED,SOBOL,,,4803,4634,42,775,0.474873797262087449233547431504
678,,,,,,,,,,,,,,,678_0,COMPLETED,SOBOL,694.000000000000000000000000000000,1.359999999999999875655021241982,2748,76,86,240,0.247219111477956166034175566892
679,,,,,,,,,,,,,,,679_0,FAILED,SOBOL,,,699,2600,4,595,0.702541313311085158233026959351
680,,,,,,,,,,,,,,,680_0,FAILED,SOBOL,,,1208,1698,81,815,0.098091457659378641920078223393
681,,,,,,,,,,,,,,,681_0,FAILED,SOBOL,,,2866,4066,8,461,0.578873411009088179035586563259
682,,,,,,,,,,,,,,,682_0,FAILED,SOBOL,,,4610,1225,64,559,0.822076210310682675697080412647
683,,,,,,,,,,,,,,,683_0,FAILED,SOBOL,,,1341,3603,50,171,0.368446190660819405948700477893
684,,,,,,,,,,,,,,,684_0,COMPLETED,SOBOL,1686.000000000000000000000000000000,7.820000000000000284217094304040,2041,512,19,12,0.427188457870855908815599377704
685,,,,,,,,,,,,,,,685_0,FAILED,SOBOL,,,3890,3066,96,655,0.880318249622359827455397862650
686,,,,,,,,,,,,,,,686_0,FAILED,SOBOL,,,3718,2236,27,362,0.652662864884361648698529734247
687,,,,,,,,,,,,,,,687_0,FAILED,SOBOL,,,336,4780,63,977,0.172350534176453962231789773796
688,,,,,,,,,,,,,,,688_0,FAILED,SOBOL,,,561,2485,10,216,0.804667329167947142920525038789
689,,,,,,,,,,,,,,,689_0,FAILED,SOBOL,,,3513,4883,77,573,0.262109989007934918170406035642
690,,,,,,,,,,,,,,,690_0,FAILED,SOBOL,,,3957,457,46,412,0.018008989373221994528817546666
691,,,,,,,,,,,,,,,691_0,FAILED,SOBOL,,,1992,2845,67,798,0.533140286946669261780584747612
692,,,,,,,,,,,,,,,692_0,FAILED,SOBOL,,,1428,1016,98,896,0.732256199305877042426971001987
693,,,,,,,,,,,,,,,693_0,RUNNING,SOBOL,,,4502,3540,15,251,0.216623870780691507587079058794
694,,,,,,,,,,,,,,,694_0,RUNNING,SOBOL,,,3110,1790,59,732,0.445086562106385807968678136604
695,,,,,,,,,,,,,,,695_0,RUNNING,SOBOL,,,944,4324,29,119,0.988114625388756384616328887205
696,,,,,,,,,,,,,,,696_0,COMPLETED,SOBOL,3977.000000000000000000000000000000,2.459999999999999964472863211995,905,285,51,340,0.336856323739513741077900021992
697,,,,,,,,,,,,,,,697_0,RUNNING,SOBOL,,,2524,2663,37,952,0.854668258106335954060739368288
698,,,,,,,,,,,,,,,698_0,RUNNING,SOBOL,,,4852,2008,93,34,0.610566083634272227520511933108
699,,,,,,,,,,,,,,,699_0,RUNNING,SOBOL,,,1700,4377,19,680,0.065328076938167209397612111843
700,,,,,,,,,,,,,,,700_0,RUNNING,SOBOL,,,2420,1296,39,519,0.139697097411379228537597896320
701,,,,,,,,,,,,,,,701_0,RUNNING,SOBOL,,,4151,3840,74,133,0.684430236345156983723825305788
702,,,,,,,,,,,,,,,702_0,RUNNING,SOBOL,,,3395,822,6,855,0.912891752833500547126277524512
703,,,,,,,,,,,,,,,703_0,RUNNING,SOBOL,,,53,3375,82,499,0.395554318914189961819971586010
704,,,,,,,,,,,,,,,704_0,COMPLETED,SOBOL,861.000000000000000000000000000000,2.280000000000000248689957516035,37,37,1,946,0.061124129677191378628986484500
705,,,,,,,,,,,,,,,705_0,RUNNING,SOBOL,,,3413,2639,87,331,0.514389072338119146543533588556
706,,,,,,,,,,,,,,,706_0,RUNNING,SOBOL,,,4218,2061,43,686,0.769333790978416809380746599345
707,,,,,,,,,,,,,,,707_0,RUNNING,SOBOL,,,2355,4674,70,43,0.288673113560304062108485823046
708,,,,,,,,,,,,,,,708_0,RUNNING,SOBOL,,,1650,1507,88,139,0.479916095072403570132024697159
709,,,,,,,,,,,,,,,709_0,RUNNING,SOBOL,,,4904,3982,24,527,0.960106049368158021017904957262
710,,,,,,,,,,,,,,,710_0,RUNNING,SOBOL,,,2547,729,56,492,0.689614518454298330851770515437
711,,,,,,,,,,,,,,,711_0,RUNNING,SOBOL,,,884,3194,32,847,0.236850606745108965833779279819
712,,,,,,,,,,,,,,,712_0,RUNNING,SOBOL,,,999,2197,60,563,0.591313228348270047973755936255
