trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
1294,,,,,,,,,,,,,,,1294_0,RUNNING,SOBOL,,,3165,4180,1735,0.457977993801236160642531558551,0.0000000001
1295,,,,,,,,,,,,,,,1295_0,RUNNING,SOBOL,,,2241,260,3775,0.965677379040047578762084867776,0.1
1296,,,,,,,,,,,,,,,1296_0,RUNNING,SOBOL,,,1084,3013,204,0.018742903945967556017526689516,0.7
1297,,,,,,,,,,,,,,,1297_0,RUNNING,SOBOL,,,4527,1271,2889,0.526412314102053691122762302257,0.000000001
1298,,,,,,,,,,,,,,,1298_0,RUNNING,SOBOL,,,4544,2937,2205,0.292942359099164606472953664706,0.00001
1299,,,,,,,,,,,,,,,1299_0,FAILED,SOBOL,,,1096,1506,4558,0.783251539763063164834022700234,0.1
1300,,,,,,,,,,,,,,,1300_0,FAILED,SOBOL,,,2459,4261,674,0.232328175392001873289515856413,0.01
1301,,,,,,,,,,,,,,,1301_0,RUNNING,SOBOL,,,3387,27,3672,0.722667331138625690378773924749,0.001
1302,,,,,,,,,,,,,,,1302_0,RUNNING,SOBOL,,,2693,4919,4033,0.592728888766840045221329091873,0.5
1303,,,,,,,,,,,,,,,1303_0,RUNNING,SOBOL,,,1746,637,1719,0.084847723472863442739644312951,0.6
1304,,,,,,,,,,,,,,,1304_0,RUNNING,SOBOL,,,560,3586,3064,0.899542595583945558956884269719,0.1
1305,1754916470.000000000000000000000000000000,1754926533.000000000000000000000000000000,10063.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 3987 n_reference_samples 2126 n_recent_samples 105 threshold 0.3916913905013353 stability_offset 0.00001,0.000000000000000000000000000000,,i7103,10030.000000000000000000000000000000,569.890625000000000000000000000000,517.601904539801012106181588023901,-1.000000000000000000000000000000,0.330000000000000015543122344752,1.620125000000000037303493627405,5780170.000000000000000000000000000000,1305_0,COMPLETED,SOBOL,10030.000000000000000000000000000000,0.080000000000000001665334536938,3987,2126,105,0.391691390501335279239469855384,0.00001
1306,,,,,,,,,,,,,,,1306_0,FAILED,SOBOL,,,4221,3926,2692,0.052966472722589967581097170068,0.4
1307,1754916937.000000000000000000000000000000,1754926808.000000000000000000000000000000,9871.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier UCDD recent_samples_size 169 n_reference_samples 357 n_recent_samples 318 threshold 0.5589517182167619 stability_offset 0.00000001,0.000000000000000000000000000000,,i7092,9850.000000000000000000000000000000,563.679687500000000000000000000000,515.314025259888467189739458262920,-1.000000000000000000000000000000,0.369999999999999995559107901499,1.561749999999999971578290569596,5780172.000000000000000000000000000000,1307_0,COMPLETED,SOBOL,9850.000000000000000000000000000000,0.619999999999999995559107901499,169,357,318,0.558951718216761928026414807391,0.00000001
1308,,,,,,,,,,,,,,,1308_0,RUNNING,SOBOL,,,1512,2603,4286,0.487845460867509239655248620693,0.0000001
1309,,,,,,,,,,,,,,,1309_0,RUNNING,SOBOL,,,3084,1837,1307,0.993800746150314773252887334820,0.000001
1310,,,,,,,,,,,,,,,1310_0,RUNNING,SOBOL,,,3621,3214,1083,0.813796505972743000612013020145,0.3
1311,,,,,,,,,,,,,,,1311_0,RUNNING,SOBOL,,,2068,2497,3417,0.321484807608649114651910849716,0.0000000001
1312,,,,,,,,,,,,,,,1312_0,RUNNING,SOBOL,,,862,4547,1988,0.631747975377365933447038059967,0.2
1313,,,,,,,,,,,,,,,1313_0,RUNNING,SOBOL,,,4935,1007,4928,0.139406301930546761003171241100,0.0001
1314,,,,,,,,,,,,,,,1314_0,RUNNING,SOBOL,,,4954,3078,949,0.728819467307999735439238975232,0.7
1315,,,,,,,,,,,,,,,1315_0,RUNNING,SOBOL,,,882,1384,3301,0.223130682352930320710981959564,0.01
1316,,,,,,,,,,,,,,,1316_0,FAILED,SOBOL,,,2049,4099,1918,0.792448549482971387192264955956,0.000001
1317,,,,,,,,,,,,,,,1317_0,FAILED,SOBOL,,,3601,207,4915,0.286790706248953919388355870979,0.5
1318,,,,,,,,,,,,,,,1318_0,FAILED,SOBOL,,,3065,4690,2777,0.404909392589703209797136196357,0.000000000001
1319,,,,,,,,,,,,,,,1319_0,RUNNING,SOBOL,,,1492,848,463,0.896923648905009085474659968895,0.2
1320,,,,,,,,,,,,,,,1320_0,RUNNING,SOBOL,,,188,3679,4307,0.087466171961277719426597343499,0.3
1321,,,,,,,,,,,,,,,1321_0,RUNNING,SOBOL,,,4242,2015,1349,0.579511384868994339214509636804,0.00000000001
1322,,,,,,,,,,,,,,,1322_0,RUNNING,SOBOL,,,4007,3805,3938,0.987405247628688864658386137307,0.001
1323,,,,,,,,,,,,,,,1323_0,RUNNING,SOBOL,,,579,499,1564,0.497286911113187679589486833720,0.5
1324,,,,,,,,,,,,,,,1324_0,RUNNING,SOBOL,,,1726,2785,3033,0.549510766161605768154174711526,0.000000000001
1325,,,,,,,,,,,,,,,1325_0,RUNNING,SOBOL,,,2674,1676,53,0.059361473053693769585947848100,0.8
1326,,,,,,,,,,,,,,,1326_0,RUNNING,SOBOL,,,3367,3424,2329,0.126432138077914701934645336223,0.4
1327,,,,,,,,,,,,,,,1327_0,RUNNING,SOBOL,,,2440,2266,4664,0.634123440733179499773086718051,0.0000001
1328,,,,,,,,,,,,,,,1328_0,RUNNING,SOBOL,,,1117,4435,734,0.319109825571998961812880679645,0.000000001
1329,,,,,,,,,,,,,,,1329_0,RUNNING,SOBOL,,,4563,1099,3675,0.826770186506211701704671668267,0.1
1330,,,,,,,,,,,,,,,1330_0,RUNNING,SOBOL,,,4512,4670,1859,0.125618547411635500532511855454,0.2
1331,,,,,,,,,,,,,,,1331_0,RUNNING,SOBOL,,,1060,1023,3881,0.615918678853660805927461296960,0.0001
1332,,,,,,,,,,,,,,,1332_0,RUNNING,SOBOL,,,2257,3191,264,0.430848052982240936614743986866,0.000001
1333,,,,,,,,,,,,,,,1333_0,RUNNING,SOBOL,,,3189,2347,2892,0.921179126145318161178465743433,0.1
1334,,,,,,,,,,,,,,,1334_0,RUNNING,SOBOL,,,2647,2551,4406,0.760663273835554765156530265813,0.8
1335,,,,,,,,,,,,,,,1335_0,RUNNING,SOBOL,,,1704,1755,2345,0.252788272719830287016407055489,0.01
1336,,,,,,,,,,,,,,,1336_0,RUNNING,SOBOL,,,371,4040,3500,0.700414048146456469368104080786,0.0000000001
1337,,,,,,,,,,,,,,,1337_0,RUNNING,SOBOL,,,3795,422,833,0.192570003623142832482884045930,0.2
1338,,,,,,,,,,,,,,,1338_0,RUNNING,SOBOL,,,4185,3443,3246,0.345040098518133164784416067050,0.0000001
1339,,,,,,,,,,,,,,,1339_0,RUNNING,SOBOL,,,137,2090,1245,0.851034408105537321098665870522,0.5
1340,,,,,,,,,,,,,,,1340_0,RUNNING,SOBOL,,,1314,4923,4777,0.164575769169256092006037306419,0.00000000001
1341,,,,,,,,,,,,,,,1341_0,RUNNING,SOBOL,,,2882,767,2132,0.670539122164249379309808318794,0.00001
1342,,,,,,,,,,,,,,,1342_0,RUNNING,SOBOL,,,3579,4332,481,0.521112306796014279619555509271,0.3
1343,,,,,,,,,,,,,,,1343_0,RUNNING,SOBOL,,,2022,128,2522,0.028794429382309319476185294207,0.000001
1344,,,,,,,,,,,,,,,1344_0,RUNNING,SOBOL,,,670,2843,1451,0.955626336922869135115377048351,0.4
1345,,,,,,,,,,,,,,,1345_0,RUNNING,SOBOL,,,4746,1461,4135,0.463277517788112158658719863524,0.01
1346,,,,,,,,,,,,,,,1346_0,RUNNING,SOBOL,,,4802,4145,3071,0.207935064654797302496902489111,0.001
1347,,,,,,,,,,,,,,,1347_0,RUNNING,SOBOL,,,731,302,93,0.715869551206007592725200083805,0.00000000001
1348,,,,,,,,,,,,,,,1348_0,RUNNING,SOBOL,,,1888,2978,4055,0.268552653903141591573699997753,0.2
1349,,,,,,,,,,,,,,,1349_0,RUNNING,SOBOL,,,3440,1312,1682,0.776457135628908834412698070082,0.1
