trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
12470,,,,,,,,,,,,,,,12470_0,ABANDONED,SOBOL,,,895,4,130,1234,826
12471,,,,,,,,,,,,,,,12471_0,ABANDONED,SOBOL,,,4798,2,352,866,1294
12472,,,,,,,,,,,,,,,12472_0,ABANDONED,SOBOL,,,4468,2,157,244,643
12473,,,,,,,,,,,,,,,12473_0,ABANDONED,SOBOL,,,1188,0,316,1846,1235
12474,,,,,,,,,,,,,,,12474_0,ABANDONED,SOBOL,,,1842,4,119,917,1768
12475,,,,,,,,,,,,,,,12475_0,ABANDONED,SOBOL,,,2621,1,401,1048,364
12476,1754261636.000000000000000000000000000000,1754261648.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3545 feature_id 4 p 253 big_windowSize 1490 small_windowSize 40,1.000000000000000000000000000000,,i7164,5757608.000000000000000000000000000000,,,,,,,12476_0,FAILED,SOBOL,,,3545,4,253,1490,40
12477,,,,,,,,,,,,,,,12477_0,ABANDONED,SOBOL,,,2132,2,220,610,1569
12478,,,,,,,,,,,,,,,12478_0,ABANDONED,SOBOL,,,304,3,465,1663,1410
12479,,,,,,,,,,,,,,,12479_0,ABANDONED,SOBOL,,,4217,1,56,311,944
12480,1754263049.000000000000000000000000000000,1754263682.000000000000000000000000000000,633.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4178 feature_id 2 p 446 big_windowSize 1874 small_windowSize 429,0.000000000000000000000000000000,,i7183,5757673.000000000000000000000000000000,618.000000000000000000000000000000,552.589843750000000000000000000000,552.558593750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,12480_0,COMPLETED,SOBOL,618.000000000000000000000000000000,0.000000000000000000000000000000,4178,2,446,1874,429
12481,,,,,,,,,,,,,,,12481_0,ABANDONED,SOBOL,,,268,0,36,225,1957
12482,,,,,,,,,,,,,,,12482_0,ABANDONED,SOBOL,,,2171,4,280,1045,1054
12483,,,,,,,,,,,,,,,12483_0,ABANDONED,SOBOL,,,3580,1,248,930,586
12484,,,,,,,,,,,,,,,12484_0,ABANDONED,SOBOL,,,2580,4,99,613,754
12485,,,,,,,,,,,,,,,12485_0,ABANDONED,SOBOL,,,1807,1,382,1477,1346
12486,,,,,,,,,,,,,,,12486_0,ABANDONED,SOBOL,,,1230,3,185,283,1625
12487,1754263108.000000000000000000000000000000,1754263540.000000000000000000000000000000,432.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4503 feature_id 0 p 344 big_windowSize 1682 small_windowSize 221,0.000000000000000000000000000000,,i7170,5757676.000000000000000000000000000000,422.000000000000000000000000000000,550.781250000000000000000000000000,550.781250000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000125000000000000002602085214,12487_0,COMPLETED,SOBOL,422.000000000000000000000000000000,7.620000000000000106581410364015,4503,0,344,1682,221
12488,,,,,,,,,,,,,,,12488_0,ABANDONED,SOBOL,,,4837,4,149,1305,1840
12489,,,,,,,,,,,,,,,12489_0,ABANDONED,SOBOL,,,937,1,371,670,311
12490,,,,,,,,,,,,,,,12490_0,ABANDONED,SOBOL,,,1512,3,64,1599,719
12491,,,,,,,,,,,,,,,12491_0,ABANDONED,SOBOL,,,2912,0,410,501,1186
12492,,,,,,,,,,,,,,,12492_0,ABANDONED,SOBOL,,,3249,3,307,58,1479
12493,,,,,,,,,,,,,,,12493_0,ABANDONED,SOBOL,,,2466,0,213,1906,886
12494,,,,,,,,,,,,,,,12494_0,ABANDONED,SOBOL,,,560,4,473,853,105
12495,,,,,,,,,,,,,,,12495_0,ABANDONED,SOBOL,,,3844,2,1,1237,1508
12496,,,,,,,,,,,,,,,12496_0,ABANDONED,SOBOL,,,3938,4,356,373,508
12497,,,,,,,,,,,,,,,12497_0,ABANDONED,SOBOL,,,351,2,134,1725,1100
12498,,,,,,,,,,,,,,,12498_0,ABANDONED,SOBOL,,,2254,3,424,547,1879
12499,,,,,,,,,,,,,,,12499_0,ABANDONED,SOBOL,,,3341,0,80,1427,475
12500,1754263197.000000000000000000000000000000,1754263435.000000000000000000000000000000,238.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2976 feature_id 2 p 197 big_windowSize 1111 small_windowSize 175,0.000000000000000000000000000000,,i7171,5757682.000000000000000000000000000000,224.000000000000000000000000000000,551.136718750000000000000000000000,551.136718750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,12500_0,COMPLETED,SOBOL,224.000000000000000000000000000000,0.000000000000000000000000000000,2976,2,197,1111,175
12501,,,,,,,,,,,,,,,12501_0,ABANDONED,SOBOL,,,1255,0,292,980,1703
12502,,,,,,,,,,,,,,,12502_0,ABANDONED,SOBOL,,,678,3,17,1784,1300
12503,,,,,,,,,,,,,,,12503_0,ABANDONED,SOBOL,,,4898,1,488,182,832
12504,,,,,,,,,,,,,,,12504_0,ABANDONED,SOBOL,,,4607,3,52,802,1234
12505,,,,,,,,,,,,,,,12505_0,ABANDONED,SOBOL,,,1010,1,461,1170,641
12506,,,,,,,,,,,,,,,12506_0,ABANDONED,SOBOL,,,1585,4,232,101,358
12507,,,,,,,,,,,,,,,12507_0,ABANDONED,SOBOL,,,2682,2,265,1996,1762
12508,,,,,,,,,,,,,,,12508_0,ABANDONED,SOBOL,,,3635,4,397,1556,1587
12509,1754263287.000000000000000000000000000000,1754263407.000000000000000000000000000000,120.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1924 feature_id 1 p 116 big_windowSize 411 small_windowSize 57,0.000000000000000000000000000000,,i7167,5757689.000000000000000000000000000000,108.000000000000000000000000000000,552.421875000000000000000000000000,552.421875000000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.000000000000000000000000000000,12509_0,COMPLETED,SOBOL,108.000000000000000000000000000000,0.000000000000000000000000000000,1924,1,116,411,57
12510,,,,,,,,,,,,,,,12510_0,ABANDONED,SOBOL,,,19,2,328,1356,965
12511,,,,,,,,,,,,,,,12511_0,ABANDONED,SOBOL,,,4230,0,169,737,1432
12512,,,,,,,,,,,,,,,12512_0,ABANDONED,SOBOL,,,4364,4,71,150,213
12513,,,,,,,,,,,,,,,12513_0,ABANDONED,SOBOL,,,138,1,418,1752,1681
12514,,,,,,,,,,,,,,,12514_0,ABANDONED,SOBOL,,,1984,2,143,948,1340
12515,,,,,,,,,,,,,,,12515_0,ABANDONED,SOBOL,,,3711,0,362,1079,808
12516,,,,,,,,,,,,,,,12516_0,ABANDONED,SOBOL,,,2786,3,480,1396,609
12517,,,,,,,,,,,,,,,12517_0,ABANDONED,SOBOL,,,1696,1,9,517,1015
12518,,,,,,,,,,,,,,,12518_0,ABANDONED,SOBOL,,,1023,4,301,1695,1982
12519,,,,,,,,,,,,,,,12519_0,ABANDONED,SOBOL,,,4614,2,204,343,388
12520,,,,,,,,,,,,,,,12520_0,ABANDONED,SOBOL,,,4945,3,273,705,1549
12521,,,,,,,,,,,,,,,12521_0,ABANDONED,SOBOL,,,728,0,239,1323,80
12522,,,,,,,,,,,,,,,12522_0,ABANDONED,SOBOL,,,1403,3,453,379,925
12523,,,,,,,,,,,,,,,12523_0,ABANDONED,SOBOL,,,3121,1,45,1524,1456
12524,,,,,,,,,,,,,,,12524_0,ABANDONED,SOBOL,,,3377,4,178,1966,1133
12525,,,,,,,,,,,,,,,12525_0,ABANDONED,SOBOL,,,2277,2,335,71,726
12526,,,,,,,,,,,,,,,12526_0,ABANDONED,SOBOL,,,432,3,106,1140,256
12527,,,,,,,,,,,,,,,12527_0,ABANDONED,SOBOL,,,4033,0,391,771,1848
12528,,,,,,,,,,,,,,,12528_0,ABANDONED,SOBOL,,,3812,3,224,1652,855
12529,,,,,,,,,,,,,,,12529_0,ABANDONED,SOBOL,,,533,0,258,253,1261
12530,,,,,,,,,,,,,,,12530_0,ABANDONED,SOBOL,,,2380,4,61,1447,1728
12531,1754264280.000000000000000000000000000000,1754264548.000000000000000000000000000000,268.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3159 feature_id 2 p 467 big_windowSize 583 small_windowSize 135,0.000000000000000000000000000000,,i7094,5757762.000000000000000000000000000000,255.000000000000000000000000000000,550.042968750000000000000000000000,550.042968750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,12531_0,COMPLETED,SOBOL,255.000000000000000000000000000000,0.000000000000000000000000000000,3159,2,467,583,135
12532,,,,,,,,,,,,,,,12532_0,ABANDONED,SOBOL,,,2869,3,320,897,466
12533,,,,,,,,,,,,,,,12533_0,ABANDONED,SOBOL,,,1457,1,162,1013,1935
12534,,,,,,,,,,,,,,,12534_0,ABANDONED,SOBOL,,,784,2,406,193,1094
12535,,,,,,,,,,,,,,,12535_0,ABANDONED,SOBOL,,,4697,0,122,1842,562
12536,,,,,,,,,,,,,,,12536_0,ABANDONED,SOBOL,,,4403,4,433,1207,1379
12537,,,,,,,,,,,,,,,12537_0,ABANDONED,SOBOL,,,1114,2,87,822,971
12538,,,,,,,,,,,,,,,12538_0,ABANDONED,SOBOL,,,1789,3,347,1876,2
12539,,,,,,,,,,,,,,,12539_0,ABANDONED,SOBOL,,,2578,1,127,28,1595
12540,,,,,,,,,,,,,,,12540_0,ABANDONED,SOBOL,,,3450,2,26,469,1802
12541,1754265332.000000000000000000000000000000,1754265345.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2047 feature_id 0 p 495 big_windowSize 1567 small_windowSize 333,1.000000000000000000000000000000,,i7180,5757837.000000000000000000000000000000,,,,,,,12541_0,FAILED,SOBOL,,,2047,0,495,1567,333
12542,,,,,,,,,,,,,,,12542_0,ABANDONED,SOBOL,,,203,4,188,638,679
12543,,,,,,,,,,,,,,,12543_0,ABANDONED,SOBOL,,,4106,1,285,1272,1210
12544,,,,,,,,,,,,,,,12544_0,ABANDONED,SOBOL,,,4113,4,417,337,1991
12545,,,,,,,,,,,,,,,12545_0,ABANDONED,SOBOL,,,213,1,72,1690,398
12546,,,,,,,,,,,,,,,12546_0,ABANDONED,SOBOL,,,2041,2,363,511,615
12547,,,,,,,,,,,,,,,12547_0,ABANDONED,SOBOL,,,3440,0,142,1391,1022
12548,,,,,,,,,,,,,,,12548_0,ABANDONED,SOBOL,,,2564,3,8,1084,1314
12549,,,,,,,,,,,,,,,12549_0,ABANDONED,SOBOL,,,1781,1,481,954,783
12550,,,,,,,,,,,,,,,12550_0,ABANDONED,SOBOL,,,1128,4,205,1757,191
12551,,,,,,,,,,,,,,,12551_0,ABANDONED,SOBOL,,,4411,2,300,155,1660
12552,,,,,,,,,,,,,,,12552_0,ABANDONED,SOBOL,,,4704,2,240,767,281
12553,,,,,,,,,,,,,,,12553_0,ABANDONED,SOBOL,,,794,0,272,1136,1875
12554,,,,,,,,,,,,,,,12554_0,ABANDONED,SOBOL,,,1450,3,44,67,1154
12555,,,,,,,,,,,,,,,12555_0,ABANDONED,SOBOL,,,2859,1,454,1961,748
12556,,,,,,,,,,,,,,,12556_0,ABANDONED,SOBOL,,,3145,4,336,1529,915
12557,,,,,,,,,,,,,,,12557_0,ABANDONED,SOBOL,,,2372,2,177,383,1447
12558,,,,,,,,,,,,,,,12558_0,ABANDONED,SOBOL,,,547,3,390,1327,1542
12559,1754265423.000000000000000000000000000000,1754265580.000000000000000000000000000000,157.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3821 feature_id 0 p 107 big_windowSize 709 small_windowSize 75,0.000000000000000000000000000000,,i7172,5757843.000000000000000000000000000000,147.000000000000000000000000000000,550.722656250000000000000000000000,550.722656250000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,12559_0,COMPLETED,SOBOL,147.000000000000000000000000000000,0.000000000000000000000000000000,3821,0,107,709,75
12560,,,,,,,,,,,,,,,12560_0,ABANDONED,SOBOL,,,4040,3,257,1839,1068
12561,,,,,,,,,,,,,,,12561_0,ABANDONED,SOBOL,,,443,0,225,191,537
12562,,,,,,,,,,,,,,,12562_0,ABANDONED,SOBOL,,,2270,4,468,1010,445
12563,,,,,,,,,,,,,,,12563_0,ABANDONED,SOBOL,,,3367,2,60,895,1913
12564,,,,,,,,,,,,,,,12564_0,ABANDONED,SOBOL,,,3106,3,161,585,1738
12565,,,,,,,,,,,,,,,12565_0,ABANDONED,SOBOL,,,1395,1,321,1450,144
12566,,,,,,,,,,,,,,,12566_0,ABANDONED,SOBOL,,,743,3,123,255,860
12567,,,,,,,,,,,,,,,12567_0,ABANDONED,SOBOL,,,4953,0,405,1654,1267
12568,,,,,,,,,,,,,,,12568_0,ABANDONED,SOBOL,,,4620,4,88,1269,669
12569,,,,,,,,,,,,,,,12569_0,ABANDONED,SOBOL,,,1033,2,432,635,1201
12570,,,,,,,,,,,,,,,12570_0,ABANDONED,SOBOL,,,1689,3,126,1564,1796
12571,,,,,,,,,,,,,,,12571_0,ABANDONED,SOBOL,,,2776,1,348,465,328
12572,,,,,,,,,,,,,,,12572_0,ABANDONED,SOBOL,,,3697,2,496,32,27
12573,,,,,,,,,,,,,,,12573_0,ABANDONED,SOBOL,,,1977,0,25,1879,1621
12574,,,,,,,,,,,,,,,12574_0,ABANDONED,SOBOL,,,151,4,284,826,1400
12575,,,,,,,,,,,,,,,12575_0,ABANDONED,SOBOL,,,4372,1,189,1210,994
12576,,,,,,,,,,,,,,,12576_0,ABANDONED,SOBOL,,,4224,2,37,1686,1650
12577,,,,,,,,,,,,,,,12577_0,ABANDONED,SOBOL,,,7,0,445,288,247
12578,,,,,,,,,,,,,,,12578_0,ABANDONED,SOBOL,,,1930,4,247,1482,775
12579,,,,,,,,,,,,,,,12579_0,ABANDONED,SOBOL,,,3646,1,281,617,1368
12580,,,,,,,,,,,,,,,12580_0,ABANDONED,SOBOL,,,2695,4,383,925,1044
12581,,,,,,,,,,,,,,,12581_0,ABANDONED,SOBOL,,,1595,2,98,1040,577
12582,,,,,,,,,,,,,,,12582_0,ABANDONED,SOBOL,,,997,3,343,221,422
12583,,,,,,,,,,,,,,,12583_0,ABANDONED,SOBOL,,,4598,1,186,1870,1951
12584,1754266566.000000000000000000000000000000,1754266974.000000000000000000000000000000,408.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4893 feature_id 3 p 370 big_windowSize 1242 small_windowSize 114,0.000000000000000000000000000000,,i7178,5757953.000000000000000000000000000000,396.000000000000000000000000000000,550.777343750000000000000000000000,550.777343750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,12584_0,COMPLETED,SOBOL,396.000000000000000000000000000000,0.000000000000000000000000000000,4893,3,370,1242,114
12585,,,,,,,,,,,,,,,12585_0,ABANDONED,SOBOL,,,666,1,150,858,1518
12586,,,,,,,,,,,,,,,12586_0,ABANDONED,SOBOL,,,1260,2,411,1912,1485
12587,,,,,,,,,,,,,,,12587_0,ABANDONED,SOBOL,,,2987,0,63,64,893
12588,,,,,,,,,,,,,,,12588_0,ABANDONED,SOBOL,,,3354,3,212,495,693
12589,,,,,,,,,,,,,,,12589_0,ABANDONED,SOBOL,,,2263,0,308,1594,1161
12590,,,,,,,,,,,,,,,12590_0,ABANDONED,SOBOL,,,339,4,2,665,1818
12591,1754266654.000000000000000000000000000000,1754267065.000000000000000000000000000000,411.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3929 feature_id 2 p 472 big_windowSize 1299 small_windowSize 290,0.000000000000000000000000000000,,i7186,5757961.000000000000000000000000000000,402.000000000000000000000000000000,552.984375000000000000000000000000,550.100654069767415421665646135807,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.000000000000000000000000000000,12591_0,COMPLETED,SOBOL,402.000000000000000000000000000000,0.000000000000000000000000000000,3929,2,472,1299,290
12592,,,,,,,,,,,,,,,12592_0,ABANDONED,SOBOL,,,3838,4,135,185,1290
12593,,,,,,,,,,,,,,,12593_0,ABANDONED,SOBOL,,,549,2,355,1787,823
12594,1754266745.000000000000000000000000000000,1754266758.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2471 feature_id 3 p 79 big_windowSize 984 small_windowSize 169,1.000000000000000000000000000000,,i7181,5757967.000000000000000000000000000000,,,,,,,12594_0,FAILED,SOBOL,,,2471,3,79,984,169
12595,,,,,,,,,,,,,,,12595_0,ABANDONED,SOBOL,,,3260,0,425,1115,1698
12596,,,,,,,,,,,,,,,12596_0,ABANDONED,SOBOL,,,2924,3,293,1423,1904
12597,,,,,,,,,,,,,,,12597_0,ABANDONED,SOBOL,,,1521,0,196,543,501
12598,,,,,,,,,,,,,,,12598_0,ABANDONED,SOBOL,,,924,4,487,1722,530
12599,,,,,,,,,,,,,,,12599_0,ABANDONED,SOBOL,,,4828,1,18,370,1122
12600,,,,,,,,,,,,,,,12600_0,ABANDONED,SOBOL,,,4497,3,460,739,939
12601,,,,,,,,,,,,,,,12601_0,ABANDONED,SOBOL,,,1218,0,53,1358,1407
12602,,,,,,,,,,,,,,,12602_0,ABANDONED,SOBOL,,,1812,4,266,414,1564
12603,1754268131.000000000000000000000000000000,1754268144.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 2592 feature_id 1 p 231 big_windowSize 1559 small_windowSize 37,1.000000000000000000000000000000,,i7178,5758078.000000000000000000000000000000,,,,,,,12603_0,FAILED,SOBOL,,,2592,1,231,1559,37
12604,1754268222.000000000000000000000000000000,1754268235.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3594 feature_id 4 p 115 big_windowSize 1993 small_windowSize 368,1.000000000000000000000000000000,,i7178,5758087.000000000000000000000000000000,,,,,,,12604_0,FAILED,SOBOL,,,3594,4,115,1993,368
12605,,,,,,,,,,,,,,,12605_0,ABANDONED,SOBOL,,,2180,1,398,99,1772
12606,,,,,,,,,,,,,,,12606_0,ABANDONED,SOBOL,,,255,2,170,1168,1239
12607,,,,,,,,,,,,,,,12607_0,ABANDONED,SOBOL,,,4168,0,327,799,647
12608,1754268307.000000000000000000000000000000,1754268551.000000000000000000000000000000,244.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 4207 feature_id 3 p 174 big_windowSize 1363 small_windowSize 226,0.000000000000000000000000000000,,i7186,5758095.000000000000000000000000000000,232.000000000000000000000000000000,551.070312500000000000000000000000,551.070312500000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.000000000000000000000000000000,12608_0,COMPLETED,SOBOL,232.000000000000000000000000000000,0.000000000000000000000000000000,4207,3,174,1363,226
12609,,,,,,,,,,,,,,,12609_0,ABANDONED,SOBOL,,,298,1,331,729,1629
12610,,,,,,,,,,,,,,,12610_0,ABANDONED,SOBOL,,,2142,4,102,1533,1350
12611,,,,,,,,,,,,,,,12611_0,ABANDONED,SOBOL,,,3551,2,387,434,758
12612,,,,,,,,,,,,,,,12612_0,ABANDONED,SOBOL,,,2629,4,269,125,583
12613,,,,,,,,,,,,,,,12613_0,ABANDONED,SOBOL,,,1855,1,236,1973,1050
12614,,,,,,,,,,,,,,,12614_0,ABANDONED,SOBOL,,,1181,2,448,794,1953
12615,,,,,,,,,,,,,,,12615_0,ABANDONED,SOBOL,,,4454,0,41,1178,424
12616,,,,,,,,,,,,,,,12616_0,ABANDONED,SOBOL,,,4788,4,484,1808,1513
12617,,,,,,,,,,,,,,,12617_0,ABANDONED,SOBOL,,,888,2,14,159,108
12618,,,,,,,,,,,,,,,12618_0,ABANDONED,SOBOL,,,1561,3,304,1103,891
12619,,,,,,,,,,,,,,,12619_0,ABANDONED,SOBOL,,,2961,0,208,988,1482
12620,,,,,,,,,,,,,,,12620_0,ABANDONED,SOBOL,,,3220,2,75,555,1183
12621,,,,,,,,,,,,,,,12621_0,ABANDONED,SOBOL,,,2437,0,422,1419,715
12622,,,,,,,,,,,,,,,12622_0,ABANDONED,SOBOL,,,590,3,147,349,308
12623,,,,,,,,,,,,,,,12623_0,ABANDONED,SOBOL,,,3873,1,366,1748,1836
12624,,,,,,,,,,,,,,,12624_0,ABANDONED,SOBOL,,,3967,3,29,860,836
12625,,,,,,,,,,,,,,,12625_0,ABANDONED,SOBOL,,,380,1,499,1229,1303
12626,,,,,,,,,,,,,,,12626_0,ABANDONED,SOBOL,,,2225,3,192,35,1707
12627,1754268404.000000000000000000000000000000,1754268416.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 3312 feature_id 0 p 290 big_windowSize 1929 small_windowSize 178,1.000000000000000000000000000000,,i7171,5758103.000000000000000000000000000000,,,,,,,12627_0,FAILED,SOBOL,,,3312,0,290,1929,178
12628,,,,,,,,,,,,,,,12628_0,ABANDONED,SOBOL,,,3025,3,437,1623,471
12629,,,,,,,,,,,,,,,12629_0,ABANDONED,SOBOL,,,1304,0,91,477,1875
12630,,,,,,,,,,,,,,,12630_0,ABANDONED,SOBOL,,,629,4,351,1297,1097
12631,,,,,,,,,,,,,,,12631_0,ABANDONED,SOBOL,,,4849,2,131,678,504
12632,,,,,,,,,,,,,,,12632_0,ABANDONED,SOBOL,,,4558,2,316,307,1436
12633,,,,,,,,,,,,,,,12633_0,ABANDONED,SOBOL,,,962,0,158,1659,968
12634,1754269210.000000000000000000000000000000,1754269223.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier WindowKDE recent_samples_size 1634 feature_id 4 p 402 big_windowSize 605 small_windowSize 62,1.000000000000000000000000000000,,i7181,5758147.000000000000000000000000000000,,,,,,,12634_0,FAILED,SOBOL,,,1634,4,402,605,62
12635,,,,,,,,,,,,,,,12635_0,ABANDONED,SOBOL,,,2731,1,118,1485,1590
12636,,,,,,,,,,,,,,,12636_0,ABANDONED,SOBOL,,,3605,4,219,1053,1758
12637,,,,,,,,,,,,,,,12637_0,ABANDONED,SOBOL,,,1895,1,254,922,354
12638,,,,,,,,,,,,,,,12638_0,ABANDONED,SOBOL,,,48,3,57,1850,637
12639,,,,,,,,,,,,,,,12639_0,ABANDONED,SOBOL,,,4259,0,464,248,1229
12640,,,,,,,,,,,,,,,12640_0,ABANDONED,SOBOL,,,4335,4,311,646,385
12641,,,,,,,,,,,,,,,12641_0,ABANDONED,SOBOL,,,108,2,217,1265,1977
12642,,,,,,,,,,,,,,,12642_0,ABANDONED,SOBOL,,,2014,3,477,445,1012
12643,,,,,,,,,,,,,,,12643_0,ABANDONED,SOBOL,,,3740,1,5,1591,605
12644,,,,,,,,,,,,,,,12644_0,ABANDONED,SOBOL,,,2737,2,154,1899,812
12645,,,,,,,,,,,,,,,12645_0,ABANDONED,SOBOL,,,1647,0,375,5,1343
12646,,,,,,,,,,,,,,,12646_0,ABANDONED,SOBOL,,,1072,4,68,1199,1685
12647,,,,,,,,,,,,,,,12647_0,ABANDONED,SOBOL,,,4663,1,413,830,217
12648,,,,,,,,,,,,,,,12648_0,ABANDONED,SOBOL,,,4994,3,96,216,1845
12649,,,,,,,,,,,,,,,12649_0,ABANDONED,SOBOL,,,777,0,378,1818,251
12650,,,,,,,,,,,,,,,12650_0,ABANDONED,SOBOL,,,1355,4,181,890,722
12651,,,,,,,,,,,,,,,12651_0,ABANDONED,SOBOL,,,3072,2,339,1020,1128
12652,,,,,,,,,,,,,,,12652_0,ABANDONED,SOBOL,,,3407,3,442,1455,1461
12653,,,,,,,,,,,,,,,12653_0,ABANDONED,SOBOL,,,2306,1,32,575,928
12654,,,,,,,,,,,,,,,12654_0,ABANDONED,SOBOL,,,403,2,276,1629,84
12655,,,,,,,,,,,,,,,12655_0,ABANDONED,SOBOL,,,4003,0,244,276,1552
12656,,,,,,,,,,,,,,,12656_0,ABANDONED,SOBOL,,,3783,2,393,1148,558
12657,,,,,,,,,,,,,,,12657_0,ABANDONED,SOBOL,,,503,0,111,764,1090
12658,,,,,,,,,,,,,,,12658_0,ABANDONED,SOBOL,,,2410,3,325,1942,1931
12659,,,,,,,,,,,,,,,12659_0,ABANDONED,SOBOL,,,3189,1,165,95,462
12660,,,,,,,,,,,,,,,12660_0,ABANDONED,SOBOL,,,2821,4,48,402,139
12661,,,,,,,,,,,,,,,12661_0,ABANDONED,SOBOL,,,1408,2,457,1501,1732
12662,,,,,,,,,,,,,,,12662_0,ABANDONED,SOBOL,,,832,3,228,697,1266
12663,,,,,,,,,,,,,,,12663_0,ABANDONED,SOBOL,,,4746,0,261,1331,858
12664,,,,,,,,,,,,,,,12664_0,ABANDONED,SOBOL,,,4452,4,201,1718,1207
12665,,,,,,,,,,,,,,,12665_0,ABANDONED,SOBOL,,,1163,1,296,319,675
