trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,n_samples,k_neighbors,n_permutations,significance_level
1280,,,,,,,,,,,,,,,1280_0,RUNNING,SOBOL,,,1699,3690,95,45,0.530868108754977585661549710494
1281,,,,,,,,,,,,,,,1281_0,RUNNING,SOBOL,,,2193,359,51,218,0.693240721788257352464768246136
1282,,,,,,,,,,,,,,,1282_0,RUNNING,SOBOL,,,2923,3096,44,616,0.454653499666601401685284145060
1283,,,,,,,,,,,,,,,1283_0,RUNNING,SOBOL,,,4470,1574,80,395,0.048743074653670191709320391737
1284,,,,,,,,,,,,,,,1284_0,RUNNING,SOBOL,,,20,4311,14,809,0.788248583098873467633893596940
1285,,,,,,,,,,,,,,,1285_0,RUNNING,SOBOL,,,489,654,84,529,0.157010273924097415454426140968
1286,,,,,,,,,,,,,,,1286_0,RUNNING,SOBOL,,,4944,3386,23,178,0.928027351586148130380138354667
1287,,,,,,,,,,,,,,,1287_0,RUNNING,SOBOL,,,2743,1947,61,829,0.584462899539619717970140300167
1288,,,,,,,,,,,,,,,1288_0,RUNNING,SOBOL,,,2065,4679,46,493,0.314425973054021590247231188187
1289,,,,,,,,,,,,,,,1289_0,RUNNING,SOBOL,,,1544,1274,2,258,0.399116836583241818559031344193
1290,,,,,,,,,,,,,,,1290_0,RUNNING,SOBOL,,,3338,4006,92,907,0.639626635415479594115595318726
1291,1754843416.000000000000000000000000000000,1754844524.000000000000000000000000000000,1108.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 4289 n_samples 77 k_neighbors 29 n_permutations 68 significance_level 0.8574679075963795,0.000000000000000000000000000000,,i7130,1079.000000000000000000000000000000,747.292968750000000000000000000000,730.213352272727320269041229039431,-1.000000000000000000000000000000,0.660000000000000031086244689504,0.999692307692307546851395727572,5779935.000000000000000000000000000000,1291_0,COMPLETED,SOBOL,1079.000000000000000000000000000000,2.370000000000000106581410364015,4289,77,29,68,0.857467907596379474988168567506
1292,,,,,,,,,,,,,,,1292_0,RUNNING,SOBOL,,,1217,2809,66,732,0.119877346854656938179850556025
1293,1754843654.000000000000000000000000000000,1754846979.000000000000000000000000000000,3325.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1041 n_samples 244 k_neighbors 20 n_permutations 421 significance_level 0.5562884009797127,0.000000000000000000000000000000,,i7091,3308.000000000000000000000000000000,774.125000000000000000000000000000,724.320945945945936728094238787889,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.998076923076923194777521075594,5779937.000000000000000000000000000000,1293_0,COMPLETED,SOBOL,3308.000000000000000000000000000000,1.600000000000000088817841970013,1041,244,20,421,0.556288400979712660543441415939
1294,,,,,,,,,,,,,,,1294_0,RUNNING,SOBOL,,,4075,2507,87,757,0.296304862568154914193030435854
1295,,,,,,,,,,,,,,,1295_0,RUNNING,SOBOL,,,3162,1537,50,223,0.203215997688472260751524345324
1296,,,,,,,,,,,,,,,1296_0,RUNNING,SOBOL,,,1329,3800,57,575,0.960279346242547071632600363955
1297,,,,,,,,,,,,,,,1297_0,RUNNING,SOBOL,,,1929,2114,88,684,0.751141666965559173796407321788
1298,,,,,,,,,,,,,,,1298_0,RUNNING,SOBOL,,,2645,4377,6,19,0.022995393181219698358619396572
1299,,,,,,,,,,,,,,,1299_0,RUNNING,SOBOL,,,4808,917,68,991,0.491312193043529965574833795472
1300,,,,,,,,,,,,,,,1300_0,RUNNING,SOBOL,,,391,3180,27,343,0.718477363884449049535874110006
1301,,,,,,,,,,,,,,,1301_0,RUNNING,SOBOL,,,196,1858,72,118,0.351837528973817814659241776098
1302,,,,,,,,,,,,,,,1302_0,RUNNING,SOBOL,,,4685,4126,36,704,0.609906119681894787198928042926
1303,,,,,,,,,,,,,,,1303_0,RUNNING,SOBOL,,,3098,583,98,302,0.891064137393608679538203887205
1304,,,,,,,,,,,,,,,1304_0,RUNNING,SOBOL,,,2408,2851,9,904,0.132078212128952154902350457633
1305,,,,,,,,,,,,,,,1305_0,RUNNING,SOBOL,,,1836,1238,40,858,0.094152414843440057623524808150
1306,,,,,,,,,,,,,,,1306_0,RUNNING,SOBOL,,,3597,3506,55,444,0.820322827838361301466818531480
1307,,,,,,,,,,,,,,,1307_0,FAILED,SOBOL,,,3934,2453,16,532,0.664886093894019758465674385661
1308,,,,,,,,,,,,,,,1308_0,FAILED,SOBOL,,,874,4721,78,134,0.435737433256581430107701180532
1309,,,,,,,,,,,,,,,1309_0,FAILED,SOBOL,,,828,1035,61,324,0.803263610450550946673331509373
1310,,,,,,,,,,,,,,,1310_0,RUNNING,SOBOL,,,4058,3610,45,972,0.032266400923952463786203992413
1311,,,,,,,,,,,,,,,1311_0,RUNNING,SOBOL,,,3731,2308,82,7,0.439150691743940113642707956387
1312,,,,,,,,,,,,,,,1312_0,FAILED,SOBOL,,,1781,4884,25,671,0.709230566713959009739198791067
1313,,,,,,,,,,,,,,,1313_0,FAILED,SOBOL,,,2454,1655,31,593,0.514878122551366668169237073016
1314,,,,,,,,,,,,,,,1314_0,FAILED,SOBOL,,,2974,4231,63,242,0.274357735311612505046952037446
1315,,,,,,,,,,,,,,,1315_0,FAILED,SOBOL,,,4552,438,2,770,0.244647750359028581801368318338
1316,,,,,,,,,,,,,,,1316_0,FAILED,SOBOL,,,252,3014,93,434,0.982189889956265660408973872109
1317,,,,,,,,,,,,,,,1317_0,FAILED,SOBOL,,,413,2023,10,154,0.103400412876158948050075991887
1318,,,,,,,,,,,,,,,1318_0,FAILED,SOBOL,,,4708,4604,97,553,0.872482659827917839123756493791
1319,,,,,,,,,,,,,,,1319_0,RUNNING,SOBOL,,,2534,729,34,455,0.655616740589961444207744989399
1320,,,,,,,,,,,,,,,1320_0,RUNNING,SOBOL,,,1961,3309,73,868,0.383614303780719645420305141670
1321,1754919260.000000000000000000000000000000,1754922749.000000000000000000000000000000,3489.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 1307 n_samples 153 k_neighbors 80 n_permutations 883 significance_level 0.32992866200581195,0.000000000000000000000000000000,,i7003,3462.000000000000000000000000000000,786.281250000000000000000000000000,730.302083333333371228945907205343,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.999692307692307546851395727572,5780187.000000000000000000000000000000,1321_0,COMPLETED,SOBOL,3462.000000000000000000000000000000,0.800000000000000044408920985006,1307,153,80,883,0.329928662005811945689970343665
1322,,,,,,,,,,,,,,,1322_0,FAILED,SOBOL,,,3263,2734,15,282,0.568473173584788993295546788431
1323,,,,,,,,,,,,,,,1323_0,FAILED,SOBOL,,,4186,1349,53,693,0.913012443205341694962839937943
1324,,,,,,,,,,,,,,,1324_0,RUNNING,SOBOL,,,1008,3929,41,107,0.173486828682944183022129891469
1325,,,,,,,,,,,,,,,1325_0,RUNNING,SOBOL,,,1106,1457,100,796,0.734649873711168743817268023122
1326,,,,,,,,,,,,,,,1326_0,RUNNING,SOBOL,,,4322,3881,8,382,0.476601389080286041988188117102
1327,1754921381.000000000000000000000000000000,1754924473.000000000000000000000000000000,3092.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 3360 n_samples 162 k_neighbors 69 n_permutations 598 significance_level 0.007310663925483823,0.000000000000000000000000000000,,i7146,3058.000000000000000000000000000000,771.371093750000000000000000000000,731.624302455357110375189222395420,-1.000000000000000000000000000000,0.650000000000000022204460492503,0.999307692307692452260425852728,5780193.000000000000000000000000000000,1327_0,COMPLETED,SOBOL,3058.000000000000000000000000000000,1.040000000000000035527136788005,3360,162,69,598,0.007310663925483822621342877568
1328,,,,,,,,,,,,,,,1328_0,RUNNING,SOBOL,,,1443,2587,37,200,0.766339299732819223542890085810
1329,1754921640.000000000000000000000000000000,1754930465.000000000000000000000000000000,8825.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 WaveformPre 2000 HoeffdingTreeClassifier NNDVI recent_samples_size 2176 n_samples 837 k_neighbors 19 n_permutations 58 significance_level 0.9450818101391196,0.000000000000000000000000000000,,i7143,8803.000000000000000000000000000000,754.039062500000000000000000000000,676.581211911848072304564993828535,-1.000000000000000000000000000000,0.689999999999999946709294817992,0.985923076923076791011624209204,5780195.000000000000000000000000000000,1329_0,COMPLETED,SOBOL,8803.000000000000000000000000000000,77.370000000000004547473508864641,2176,837,19,58,0.945081810139119626867909573775
1330,,,,,,,,,,,,,,,1330_0,RUNNING,SOBOL,,,2710,3261,76,644,0.218901046678423888414144471426
1331,,,,,,,,,,,,,,,1331_0,RUNNING,SOBOL,,,4922,2032,39,366,0.311015569867566232797884140382
1332,,,,,,,,,,,,,,,1332_0,RUNNING,SOBOL,,,589,4457,55,968,0.540115571418777085099804935453
1333,,,,,,,,,,,,,,,1333_0,RUNNING,SOBOL,,,154,507,47,743,0.421026844928041099613835740456
1334,,,,,,,,,,,,,,,1334_0,RUNNING,SOBOL,,,4415,2927,59,79,0.681058804484084290287171370437
1335,,,,,,,,,,,,,,,1335_0,RUNNING,SOBOL,,,2877,1781,21,928,0.835520244970917702609369825950
1336,,,,,,,,,,,,,,,1336_0,RUNNING,SOBOL,,,2317,4200,86,279,0.078467484824359418071892946500
1337,,,,,,,,,,,,,,,1337_0,RUNNING,SOBOL,,,1566,2377,67,483,0.147763060355559000536018743333
1338,,,,,,,,,,,,,,,1338_0,RUNNING,SOBOL,,,3555,4797,27,818,0.875866385655477697191884089989
1339,,,,,,,,,,,,,,,1339_0,RUNNING,SOBOL,,,3843,1161,91,157,0.593733490884304049295394634100
1340,,,,,,,,,,,,,,,1340_0,RUNNING,SOBOL,,,653,3580,4,509,0.366548451907932781868026950178
1341,,,,,,,,,,,,,,,1341_0,RUNNING,SOBOL,,,638,1294,68,193,0.523693172572180620782944515668
1342,,,,,,,,,,,,,,,1342_0,RUNNING,SOBOL,,,3858,4026,26,607,0.265552381416782723455582981842
1343,,,,,,,,,,,,,,,1343_0,ABANDONED,SOBOL,,,3521,18,89,385,0.233892463888973001218118952238
1344,,,,,,,,,,,,,,,1344_0,RUNNING,SOBOL,,,1600,2750,6,784,0.992950589600950506152798880066
1345,,,,,,,,,,,,,,,1345_0,RUNNING,SOBOL,,,2332,674,50,955,0.780814855528995432898398121324
1346,,,,,,,,,,,,,,,1346_0,RUNNING,SOBOL,,,2862,3406,57,369,0.054724495058879253639450013225
1347,,,,,,,,,,,,,,,1347_0,RUNNING,SOBOL,,,4449,1888,21,653,0.459659329187124987559087685440
1348,,,,,,,,,,,,,,,1348_0,RUNNING,SOBOL,,,120,4620,87,52,0.688727937299758230516033563617
1349,,,,,,,,,,,,,,,1349_0,RUNNING,SOBOL,,,623,340,17,269,0.319164393234998011728009714716
