trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
523,,,,,,,,,,,,,,,523_0,COMPLETED,SOBOL,39.000000000000000000000000000000,14.220000000000000639488462184090,2053,18,644,str\(\'KL\'\),str\(\'tstat\'\),0.264867546975612655479892509902,47,2
524,,,,,,,,,,,,,,,524_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,1367,7,2205,str\(\'KL\'\),str\(\'stdev\'\),0.648599048579111658874296608701,65,2
525,,,,,,,,,,,,,,,525_0,FAILED,SOBOL,,,3520,21,4931,str\(\'H\'\),str\(\'tstat\'\),0.410109199468046414782662623111,10,1
526,,,,,,,,,,,,,,,526_0,COMPLETED,SOBOL,40.000000000000000000000000000000,6.709999999999999964472863211995,4361,0,578,str\(\'KL\'\),str\(\'tstat\'\),0.200925196837633851520976691063,38,1
527,,,,,,,,,,,,,,,527_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.949999999999999955591079014994,910,13,2837,str\(\'H\'\),str\(\'stdev\'\),0.989855909081175933117435761233,93,3
528,,,,,,,,,,,,,,,528_0,COMPLETED,SOBOL,44.000000000000000000000000000000,14.230000000000000426325641456060,728,0,1337,str\(\'KL\'\),str\(\'tstat\'\),0.860431843776255811384601202008,30,1
529,,,,,,,,,,,,,,,529_0,COMPLETED,SOBOL,48.000000000000000000000000000000,6.459999999999999964472863211995,4160,14,3922,str\(\'H\'\),str\(\'stdev\'\),0.073541721770539886238182702982,98,2
530,,,,,,,,,,,,,,,530_0,COMPLETED,SOBOL,41.000000000000000000000000000000,7.070000000000000284217094304040,3741,7,804,str\(\'KL\'\),str\(\'stdev\'\),0.286104489700868713786263697330,69,3
531,,,,,,,,,,,,,,,531_0,FAILED,SOBOL,,,1530,21,3234,str\(\'H\'\),str\(\'tstat\'\),0.530411536660045368485327799135,2,1
532,,,,,,,,,,,,,,,532_0,COMPLETED,SOBOL,23.000000000000000000000000000000,2.009999999999999786837179271970,1927,10,4798,str\(\'H\'\),str\(\'stdev\'\),0.384941579995676852465891215616,82,3
533,,,,,,,,,,,,,,,533_0,COMPLETED,SOBOL,35.000000000000000000000000000000,0.979999999999999982236431605997,2880,19,2365,str\(\'KL\'\),str\(\'tstat\'\),0.673776330716908011808641276730,39,2
534,,,,,,,,,,,,,,,534_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.110000000000000097699626167014,4847,3,2987,str\(\'H\'\),str\(\'tstat\'\),0.964568870738148675947343235748,17,2
535,,,,,,,,,,,,,,,535_0,COMPLETED,SOBOL,41.000000000000000000000000000000,12.210000000000000852651282912120,193,11,396,str\(\'KL\'\),str\(\'stdev\'\),0.226225764399394402293097527945,60,1
536,,,,,,,,,,,,,,,536_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.530000000000000026645352591004,443,5,2604,str\(\'KL\'\),str\(\'stdev\'\),0.495160079076886194826556675253,11,3
537,,,,,,,,,,,,,,,537_0,COMPLETED,SOBOL,65.000000000000000000000000000000,40.679999999999999715782905695960,4520,19,195,str\(\'H\'\),str\(\'tstat\'\),0.687812816148623773493397948187,67,2
538,,,,,,,,,,,,,,,538_0,COMPLETED,SOBOL,42.000000000000000000000000000000,5.940000000000000390798504668055,2736,1,4533,str\(\'KL\'\),str\(\'tstat\'\),0.919397576389834325638616974175,88,3
539,,,,,,,,,,,,,,,539_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.649999999999999911182158029987,2458,15,1966,str\(\'H\'\),str\(\'stdev\'\),0.147126608021557331307249683050,33,2
540,,,,,,,,,,,,,,,540_0,COMPLETED,SOBOL,40.000000000000000000000000000000,7.790000000000000035527136788005,1587,4,1027,str\(\'H\'\),str\(\'tstat\'\),0.752589334266260290284833445185,51,3
541,,,,,,,,,,,,,,,541_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.129999999999999893418589635985,3145,12,3597,str\(\'KL\'\),str\(\'stdev\'\),0.056154444064944984693621421457,21,2
542,,,,,,,,,,,,,,,542_0,COMPLETED,SOBOL,30.000000000000000000000000000000,0.000000000000000000000000000000,3976,8,1753,str\(\'H\'\),str\(\'stdev\'\),0.334747212786227488212631442366,49,1
543,,,,,,,,,,,,,,,543_0,COMPLETED,SOBOL,43.000000000000000000000000000000,0.810000000000000053290705182008,1139,17,4169,str\(\'KL\'\),str\(\'tstat\'\),0.607013591120019513347472184250,79,3
544,,,,,,,,,,,,,,,544_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1182,5,3323,str\(\'KL\'\),str\(\'tstat\'\),0.090769911255687479867404476863,40,3
545,,,,,,,,,,,,,,,545_0,COMPLETED,SOBOL,48.000000000000000000000000000000,6.969999999999999751310042483965,4018,13,757,str\(\'H\'\),str\(\'stdev\'\),0.850523716347292069173136042082,84,2
546,,,,,,,,,,,,,,,546_0,COMPLETED,SOBOL,43.000000000000000000000000000000,2.089999999999999857891452847980,3258,9,3893,str\(\'KL\'\),str\(\'stdev\'\),0.509021270224824573524813331460,62,2
547,,,,,,,,,,,,,,,547_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1701,17,1484,str\(\'H\'\),str\(\'tstat\'\),0.300195632953196789305394531766,18,1
548,,,,,,,,,,,,,,,548_0,COMPLETED,SOBOL,29.000000000000000000000000000000,1.020000000000000017763568394003,2420,6,544,str\(\'H\'\),str\(\'stdev\'\),0.660049238329753262810584146791,99,1
549,,,,,,,,,,,,,,,549_0,COMPLETED,SOBOL,39.000000000000000000000000000000,1.899999999999999911182158029987,2699,20,2959,str\(\'KL\'\),str\(\'tstat\'\),0.405965892031788844196427135103,31,2
550,,,,,,,,,,,,,,,550_0,COMPLETED,SOBOL,47.000000000000000000000000000000,8.099999999999999644728632119950,4402,2,2317,str\(\'H\'\),str\(\'tstat\'\),0.236255242116749281100496204999,3,2
551,,,,,,,,,,,,,,,551_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.000000000000000000000000000000,324,16,4887,str\(\'KL\'\),str\(\'stdev\'\),0.947217427430674385746556254162,71,1
552,,,,,,,,,,,,,,,552_0,COMPLETED,SOBOL,33.000000000000000000000000000000,1.810000000000000053290705182008,312,9,2094,str\(\'KL\'\),str\(\'stdev\'\),0.709301568157970852013249896117,22,3
553,,,,,,,,,,,,,,,553_0,COMPLETED,SOBOL,43.000000000000000000000000000000,21.219999999999998863131622783840,4964,17,4524,str\(\'H\'\),str\(\'tstat\'\),0.481958339748904118771122284670,53,2
554,,,,,,,,,,,,,,,554_0,COMPLETED,SOBOL,39.000000000000000000000000000000,45.109999999999999431565811391920,2917,3,127,str\(\'KL\'\),str\(\'tstat\'\),0.129265039926394820213317871094,81,3
555,,,,,,,,,,,,,,,555_0,COMPLETED,SOBOL,34.000000000000000000000000000000,0.930000000000000048849813083507,1966,11,2712,str\(\'H\'\),str\(\'stdev\'\),0.928977842405438458683875069255,50,2
556,,,,,,,,,,,,,,,556_0,COMPLETED,SOBOL,31.000000000000000000000000000000,2.029999999999999804600747665972,1415,0,4278,str\(\'H\'\),str\(\'tstat\'\),0.046695528337731960488721227875,68,3
557,,,,,,,,,,,,,,,557_0,COMPLETED,SOBOL,37.000000000000000000000000000000,1.770000000000000017763568394003,3628,14,1687,str\(\'KL\'\),str\(\'stdev\'\),0.770327648539096077051624433807,12,2
558,,,,,,,,,,,,,,,558_0,COMPLETED,SOBOL,41.000000000000000000000000000000,1.310000000000000053290705182008,4118,7,3588,str\(\'H\'\),str\(\'stdev\'\),0.620579381313174915923980279331,34,3
559,,,,,,,,,,,,,,,559_0,COMPLETED,SOBOL,55.000000000000000000000000000000,4.690000000000000390798504668055,684,20,1155,str\(\'KL\'\),str\(\'tstat\'\),0.312892506377771495440498483731,90,2
560,,,,,,,,,,,,,,,560_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,796,7,4655,str\(\'H\'\),str\(\'stdev\'\),0.444724666658788903017551774610,26,2
561,,,,,,,,,,,,,,,561_0,FAILED,SOBOL,,,4248,21,1932,str\(\'KL\'\),str\(\'tstat\'\),0.746533430660143548784901668114,95,3
562,,,,,,,,,,,,,,,562_0,COMPLETED,SOBOL,44.000000000000000000000000000000,5.820000000000000284217094304040,3478,1,2560,str\(\'H\'\),str\(\'tstat\'\),0.891863588185980882272474445926,73,2
563,,,,,,,,,,,,,,,563_0,COMPLETED,SOBOL,51.000000000000000000000000000000,40.640000000000000568434188608080,1324,14,307,str\(\'KL\'\),str\(\'stdev\'\),0.166373617004603152613739780463,5,1
564,,,,,,,,,,,,,,,564_0,COMPLETED,SOBOL,43.000000000000000000000000000000,1.879999999999999893418589635985,2172,3,1866,str\(\'KL\'\),str\(\'tstat\'\),0.811308101011440130356788813515,85,2
565,,,,,,,,,,,,,,,565_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.560000000000000053290705182008,3104,12,4125,str\(\'H\'\),str\(\'stdev\'\),0.005717183880507945882565312701,42,3
566,,,,,,,,,,,,,,,566_0,COMPLETED,SOBOL,20.000000000000000000000000000000,8.740000000000000213162820728030,4797,10,993,str\(\'KL\'\),str\(\'stdev\'\),0.353996181070804605273139031851,14,2
567,,,,,,,,,,,,,,,567_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.949999999999999955591079014994,85,18,3719,str\(\'H\'\),str\(\'tstat\'\),0.579481562217697532268800841848,57,3
568,,,,,,,,,,,,,,,568_0,COMPLETED,SOBOL,42.000000000000000000000000000000,12.460000000000000852651282912120,531,1,926,str\(\'H\'\),str\(\'tstat\'\),0.825100902497768351473439452093,8,2
569,,,,,,,,,,,,,,,569_0,COMPLETED,SOBOL,34.000000000000000000000000000000,4.240000000000000213162820728030,4589,15,3199,str\(\'KL\'\),str\(\'stdev\'\),0.116179307421669361644056550631,63,1
570,,,,,,,,,,,,,,,570_0,COMPLETED,SOBOL,38.000000000000000000000000000000,4.009999999999999786837179271970,2532,5,1293,str\(\'H\'\),str\(\'stdev\'\),0.274653403950855135029485154519,92,1
571,,,,,,,,,,,,,,,571_0,COMPLETED,SOBOL,34.000000000000000000000000000000,2.180000000000000159872115546023,2194,19,4034,str\(\'KL\'\),str\(\'tstat\'\),0.534553948096931019762223513681,36,2
572,,,,,,,,,,,,,,,572_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.080000000000000071054273576010,1812,8,3100,str\(\'KL\'\),str\(\'stdev\'\),0.427581013413146138191223144531,54,2
573,,,,,,,,,,,,,,,573_0,COMPLETED,SOBOL,40.000000000000000000000000000000,15.410000000000000142108547152020,3388,16,352,str\(\'H\'\),str\(\'tstat\'\),0.638447237204760265072422953381,23,3
574,,,,,,,,,,,,,,,574_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,3868,4,4764,str\(\'KL\'\),str\(\'tstat\'\),0.968709322873502975959070226963,45,1
575,,,,,,,,,,,,,,,575_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.149999999999999911182158029987,1090,12,2487,str\(\'H\'\),str\(\'stdev\'\),0.214772719347849500026725877433,76,2
576,,,,,,,,,,,,,,,576_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.149999999999999911182158029987,1039,2,4992,str\(\'KL\'\),str\(\'stdev\'\),0.309754164477810289834991408497,49,3
577,,,,,,,,,,,,,,,577_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.770000000000000017763568394003,3846,16,2251,str\(\'H\'\),str\(\'tstat\'\),0.507249965906143240879089262307,81,1
578,,,,,,,,,,,,,,,578_0,COMPLETED,SOBOL,20.000000000000000000000000000000,3.910000000000000142108547152020,3430,6,2869,str\(\'KL\'\),str\(\'tstat\'\),0.852405301086604616500608244678,53,3
579,,,,,,,,,,,,,,,579_0,COMPLETED,SOBOL,40.000000000000000000000000000000,9.640000000000000568434188608080,1843,20,595,str\(\'H\'\),str\(\'stdev\'\),0.081078011525794871361405569132,21,2
580,,,,,,,,,,,,,,,580_0,COMPLETED,SOBOL,38.000000000000000000000000000000,4.830000000000000071054273576010,2241,9,1531,str\(\'H\'\),str\(\'tstat\'\),0.941435380827635559519706021092,90,3
581,,,,,,,,,,,,,,,581_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,2569,17,3808,str\(\'KL\'\),str\(\'stdev\'\),0.249843558700755252743874734733,34,1
582,,,,,,,,,,,,,,,582_0,COMPLETED,SOBOL,36.000000000000000000000000000000,2.180000000000000159872115546023,4533,5,685,str\(\'H\'\),str\(\'stdev\'\),0.392510709429159776462370246009,12,1
583,,,,,,,,,,,,,,,583_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.239999999999999991118215802999,504,13,3433,str\(\'KL\'\),str\(\'tstat\'\),0.665720762852579306390055080556,69,2
584,,,,,,,,,,,,,,,584_0,COMPLETED,SOBOL,21.000000000000000000000000000000,4.580000000000000071054273576010,132,6,1226,str\(\'KL\'\),str\(\'tstat\'\),0.926964921260252538992574500298,18,2
585,,,,,,,,,,,,,,,585_0,COMPLETED,SOBOL,39.000000000000000000000000000000,2.430000000000000159872115546023,4834,20,3479,str\(\'H\'\),str\(\'stdev\'\),0.139069255594164137290746907638,62,3
586,,,,,,,,,,,,,,,586_0,COMPLETED,SOBOL,39.000000000000000000000000000000,2.959999999999999964472863211995,3048,0,1640,str\(\'KL\'\),str\(\'stdev\'\),0.472028611671179543218812568739,84,3
587,,,,,,,,,,,,,,,587_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,2145,14,4363,str\(\'H\'\),str\(\'tstat\'\),0.711432632954791199786370725633,40,1
588,,,,,,,,,,,,,,,588_0,COMPLETED,SOBOL,39.000000000000000000000000000000,3.620000000000000106581410364015,1273,3,2803,str\(\'H\'\),str\(\'stdev\'\),0.326722692601382758148531593179,72,2
589,,,,,,,,,,,,,,,589_0,COMPLETED,SOBOL,55.000000000000000000000000000000,3.870000000000000106581410364015,3456,11,76,str\(\'KL\'\),str\(\'tstat\'\),0.614551903380081032679527197615,2,1
590,,,,,,,,,,,,,,,590_0,COMPLETED,SOBOL,42.000000000000000000000000000000,1.360000000000000097699626167014,4290,9,4419,str\(\'H\'\),str\(\'tstat\'\),0.776237224480137211202190883341,31,3
591,,,,,,,,,,,,,,,591_0,COMPLETED,SOBOL,53.000000000000000000000000000000,3.319999999999999840127884453977,827,18,2160,str\(\'KL\'\),str\(\'stdev\'\),0.032991088747978208894906515525,100,2
592,,,,,,,,,,,,,,,592_0,COMPLETED,SOBOL,18.000000000000000000000000000000,0.000000000000000000000000000000,662,10,3668,str\(\'H\'\),str\(\'tstat\'\),0.164366283772513277483540150570,35,1
593,,,,,,,,,,,,,,,593_0,COMPLETED,SOBOL,44.000000000000000000000000000000,3.910000000000000142108547152020,4066,18,1083,str\(\'KL\'\),str\(\'stdev\'\),0.901673391766846132888701959018,92,2
594,,,,,,,,,,,,,,,594_0,COMPLETED,SOBOL,33.000000000000000000000000000000,1.629999999999999893418589635985,3660,4,4191,str\(\'H\'\),str\(\'stdev\'\),0.736605483427643759064551431948,64,1
595,,,,,,,,,,,,,,,595_0,COMPLETED,SOBOL,38.000000000000000000000000000000,8.609999999999999431565811391920,1457,12,1761,str\(\'KL\'\),str\(\'tstat\'\),0.446857512300834036622632083890,7,3
596,,,,,,,,,,,,,,,596_0,COMPLETED,SOBOL,40.000000000000000000000000000000,29.199999999999999289457264239900,2002,1,197,str\(\'KL\'\),str\(\'stdev\'\),0.593305922586470857460483330215,76,3
597,,,,,,,,,,,,,,,597_0,COMPLETED,SOBOL,39.000000000000000000000000000000,1.030000000000000026645352591004,2963,14,2630,str\(\'H\'\),str\(\'tstat\'\),0.347962877282872784512335329055,45,2
598,,,,,,,,,,,,,,,598_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,4937,7,2018,str\(\'KL\'\),str\(\'tstat\'\),0.011624741034582258131235832366,23,1
599,,,,,,,,,,,,,,,599_0,FAILED,SOBOL,,,256,21,4609,str\(\'H\'\),str\(\'stdev\'\),0.797601642634719554258992957330,54,3
600,,,,,,,,,,,,,,,600_0,COMPLETED,SOBOL,45.000000000000000000000000000000,2.779999999999999804600747665972,361,4,2401,str\(\'H\'\),str\(\'stdev\'\),0.544122119979932872269046129077,4,1
601,,,,,,,,,,,,,,,601_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,4448,12,4810,str\(\'KL\'\),str\(\'tstat\'\),0.272891739990562209872138055289,73,3
602,,,,,,,,,,,,,,,602_0,COMPLETED,SOBOL,64.000000000000000000000000000000,16.149999999999998578914528479800,2672,8,462,str\(\'H\'\),str\(\'tstat\'\),0.118074339587241408655593488675,95,2
603,,,,,,,,,,,,,,,603_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,2364,16,3029,str\(\'KL\'\),str\(\'stdev\'\),0.815422450194135284284868703253,26,1
604,,,,,,,,,,,,,,,604_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1679,5,3968,str\(\'KL\'\),str\(\'tstat\'\),0.208981270328164103755597125200,58,1
605,,,,,,,,,,,,,,,605_0,COMPLETED,SOBOL,40.000000000000000000000000000000,8.490000000000000213162820728030,3207,19,1398,str\(\'H\'\),str\(\'stdev\'\),0.982288237040862433069321468793,14,3
606,,,,,,,,,,,,,,,606_0,COMPLETED,SOBOL,41.000000000000000000000000000000,1.040000000000000035527136788005,4050,2,3251,str\(\'KL\'\),str\(\'stdev\'\),0.624978845117613701631853473373,42,2
607,,,,,,,,,,,,,,,607_0,COMPLETED,SOBOL,38.000000000000000000000000000000,7.070000000000000284217094304040,1223,15,836,str\(\'H\'\),str\(\'tstat\'\),0.433239328451454630553030256124,86,3
608,,,,,,,,,,,,,,,608_0,COMPLETED,SOBOL,20.000000000000000000000000000000,6.750000000000000000000000000000,1107,6,1674,str\(\'H\'\),str\(\'tstat\'\),0.884327205484732981055628897593,46,3
609,,,,,,,,,,,,,,,609_0,COMPLETED,SOBOL,43.000000000000000000000000000000,1.129999999999999893418589635985,3935,20,4241,str\(\'KL\'\),str\(\'stdev\'\),0.174400066748261445281897863424,78,3
610,,,,,,,,,,,,,,,610_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.070000000000000062172489379009,3167,2,1114,str\(\'H\'\),str\(\'stdev\'\),0.467886084981262662108036920472,56,1
611,,,,,,,,,,,,,,,611_0,COMPLETED,SOBOL,41.000000000000000000000000000000,1.310000000000000053290705182008,1638,16,3523,str\(\'KL\'\),str\(\'tstat\'\),0.722883603451773493198118103464,24,3
612,,,,,,,,,,,,,,,612_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,2485,4,4463,str\(\'KL\'\),str\(\'stdev\'\),0.362051663424819702985502090087,94,1
613,,,,,,,,,,,,,,,613_0,COMPLETED,SOBOL,32.000000000000000000000000000000,1.770000000000000017763568394003,2793,13,2048,str\(\'H\'\),str\(\'tstat\'\),0.571912347273901056077249904774,37,1
614,,,,,,,,,,,,,,,614_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,4483,9,2680,str\(\'KL\'\),str\(\'tstat\'\),0.787690161714330261411021183449,8,1
615,,,,,,,,,,,,,,,615_0,COMPLETED,SOBOL,42.000000000000000000000000000000,62.799999999999997157829056959599,397,17,110,str\(\'H\'\),str\(\'stdev\'\),0.028850528795272112336789405163,66,3
616,,,,,,,,,,,,,,,616_0,COMPLETED,SOBOL,34.000000000000000000000000000000,1.879999999999999893418589635985,219,0,2903,str\(\'H\'\),str\(\'stdev\'\),0.251033680090680721974649713957,15,1
617,,,,,,,,,,,,,,,617_0,COMPLETED,SOBOL,38.000000000000000000000000000000,13.279999999999999360511537815910,4903,13,473,str\(\'KL\'\),str\(\'tstat\'\),0.557685508448630518074651263305,60,3
618,,,,,,,,,,,,,,,618_0,COMPLETED,SOBOL,37.000000000000000000000000000000,0.000000000000000000000000000000,2843,7,4880,str\(\'H\'\),str\(\'tstat\'\),0.833158407356590080539149312244,88,2
619,,,,,,,,,,,,,,,619_0,FAILED,SOBOL,,,1881,21,2295,str\(\'KL\'\),str\(\'stdev\'\),0.108612114982679489050276799844,43,3
620,,,,,,,,,,,,,,,620_0,COMPLETED,SOBOL,47.000000000000000000000000000000,13.820000000000000284217094304040,1498,9,729,str\(\'KL\'\),str\(\'tstat\'\),0.991872763700783255380599712225,75,1
621,,,,,,,,,,,,,,,621_0,COMPLETED,SOBOL,40.000000000000000000000000000000,1.610000000000000097699626167014,3699,18,3320,str\(\'H\'\),str\(\'stdev\'\),0.191124914644286048037713499070,5,3
622,,,,,,,,,,,,,,,622_0,COMPLETED,SOBOL,39.000000000000000000000000000000,2.549999999999999822364316059975,4181,2,1409,str\(\'KL\'\),str\(\'stdev\'\),0.420042846148833637354158554444,27,2
623,,,,,,,,,,,,,,,623_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.159999999999999920063942226989,779,11,3842,str\(\'H\'\),str\(\'tstat\'\),0.646471902385354013631513225846,97,3
624,,,,,,,,,,,,,,,624_0,COMPLETED,SOBOL,39.000000000000000000000000000000,14.710000000000000852651282912120,868,3,350,str\(\'KL\'\),str\(\'stdev\'\),0.516590871823951580665834626416,32,3
625,,,,,,,,,,,,,,,625_0,COMPLETED,SOBOL,32.000000000000000000000000000000,0.000000000000000000000000000000,4330,11,3073,str\(\'H\'\),str\(\'tstat\'\),0.292141489021480071919256715773,89,1
626,,,,,,,,,,,,,,,626_0,COMPLETED,SOBOL,20.000000000000000000000000000000,2.279999999999999804600747665972,3572,10,2435,str\(\'KL\'\),str\(\'tstat\'\),0.067637845277786254327700987687,67,3
627,,,,,,,,,,,,,,,627_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,1389,18,4688,str\(\'H\'\),str\(\'stdev\'\),0.874141982814297113790757975949,10,2
628,,,,,,,,,,,,,,,628_0,COMPLETED,SOBOL,38.000000000000000000000000000000,1.860000000000000097699626167014,2109,8,3129,str\(\'H\'\),str\(\'tstat\'\),0.228229179028421630404110942436,80,2
629,,,,,,,,,,,,,,,629_0,FAILED,SOBOL,,,3013,21,870,str\(\'KL\'\),str\(\'stdev\'\),0.954755148554220833823080738512,47,1
630,,,,,,,,,,,,,,,630_0,COMPLETED,SOBOL,43.000000000000000000000000000000,10.240000000000000213162820728030,4713,0,4012,str\(\'H\'\),str\(\'stdev\'\),0.683700344474986176912523205829,19,1
631,,,,,,,,,,,,,,,631_0,COMPLETED,SOBOL,37.000000000000000000000000000000,3.379999999999999893418589635985,11,14,1285,str\(\'KL\'\),str\(\'tstat\'\),0.382804800879210260777796293041,52,2
632,,,,,,,,,,,,,,,632_0,COMPLETED,SOBOL,57.000000000000000000000000000000,8.410000000000000142108547152020,625,8,4079,str\(\'KL\'\),str\(\'tstat\'\),0.152914361508563162450613504006,1,1
633,,,,,,,,,,,,,,,633_0,COMPLETED,SOBOL,35.000000000000000000000000000000,10.609999999999999431565811391920,4653,16,1805,str\(\'H\'\),str\(\'stdev\'\),0.905814966689795220133873954182,71,1
634,,,,,,,,,,,,,,,634_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.409999999999999920063942226989,2603,4,3702,str\(\'KL\'\),str\(\'stdev\'\),0.701277527574449832670211435470,99,3
635,,,,,,,,,,,,,,,635_0,COMPLETED,SOBOL,38.000000000000000000000000000000,23.449999999999999289457264239900,2277,12,961,str\(\'H\'\),str\(\'tstat\'\),0.489498083377256976156388645904,29,2
636,,,,,,,,,,,,,,,636_0,COMPLETED,SOBOL,41.000000000000000000000000000000,3.229999999999999982236431605997,1727,1,1896,str\(\'H\'\),str\(\'stdev\'\),0.597449337840080252348684552999,61,3
637,,,,,,,,,,,,,,,637_0,COMPLETED,SOBOL,33.000000000000000000000000000000,0.000000000000000000000000000000,3314,15,4643,str\(\'KL\'\),str\(\'tstat\'\),0.336512795349583004878013525740,16,3
638,,,,,,,,,,,,,,,638_0,COMPLETED,SOBOL,20.000000000000000000000000000000,24.800000000000000710542735760100,3806,6,241,str\(\'H\'\),str\(\'tstat\'\),0.054263345373794437398462520150,38,3
639,,,,,,,,,,,,,,,639_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.379999999999999893418589635985,998,19,2518,str\(\'KL\'\),str\(\'stdev\'\),0.762271720044314871067570038576,83,1
640,,,,,,,,,,,,,,,640_0,COMPLETED,SOBOL,37.000000000000000000000000000000,13.500000000000000000000000000000,982,3,2001,str\(\'H\'\),str\(\'stdev\'\),0.682461802870035216805888467206,56,3
641,,,,,,,,,,,,,,,641_0,COMPLETED,SOBOL,28.000000000000000000000000000000,0.000000000000000000000000000000,3827,11,4586,str\(\'KL\'\),str\(\'tstat\'\),0.375779294898733517982236662647,25,1
642,,,,,,,,,,,,,,,642_0,COMPLETED,SOBOL,45.000000000000000000000000000000,21.170000000000001705302565824240,3292,9,218,str\(\'H\'\),str\(\'tstat\'\),0.233373173696920288566758472371,47,2
643,,,,,,,,,,,,,,,643_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.520000000000000017763568394003,1744,18,2648,str\(\'KL\'\),str\(\'stdev\'\),0.957888756714761258059809279075,78,2
644,,,,,,,,,,,,,,,644_0,COMPLETED,SOBOL,34.000000000000000000000000000000,9.900000000000000355271367880050,2298,7,4212,str\(\'KL\'\),str\(\'tstat\'\),0.066378147305920717768934480318,9,3
645,,,,,,,,,,,,,,,645_0,COMPLETED,SOBOL,41.000000000000000000000000000000,2.970000000000000195399252334028,2587,20,1779,str\(\'H\'\),str\(\'stdev\'\),0.867095762889832255559952045587,65,2
646,,,,,,,,,,,,,,,646_0,COMPLETED,SOBOL,35.000000000000000000000000000000,2.279999999999999804600747665972,4671,0,3651,str\(\'KL\'\),str\(\'stdev\'\),0.521740326140075927341399619763,93,3
647,,,,,,,,,,,,,,,647_0,COMPLETED,SOBOL,42.000000000000000000000000000000,7.769999999999999573674358543940,603,14,1060,str\(\'H\'\),str\(\'tstat\'\),0.295281066173687600784347750960,38,3
648,,,,,,,,,,,,,,,648_0,COMPLETED,SOBOL,36.000000000000000000000000000000,0.000000000000000000000000000000,33,9,3268,str\(\'H\'\),str\(\'tstat\'\),0.049661114308983088372340120031,87,1
649,,,,,,,,,,,,,,,649_0,COMPLETED,SOBOL,40.000000000000000000000000000000,4.400000000000000355271367880050,4696,17,858,str\(\'KL\'\),str\(\'stdev\'\),0.759557573432102839383617265412,44,2
650,,,,,,,,,,,,,,,650_0,COMPLETED,SOBOL,42.000000000000000000000000000000,2.029999999999999804600747665972,3029,5,3947,str\(\'H\'\),str\(\'stdev\'\),0.598159916462376761714381245838,16,3
651,,,,,,,,,,,,,,,651_0,COMPLETED,SOBOL,33.000000000000000000000000000000,1.300000000000000044408920985006,2087,13,1380,str\(\'KL\'\),str\(\'tstat\'\),0.343131688635796294750690549336,59,1
652,,,,,,,,,,,,,,,652_0,COMPLETED,SOBOL,35.000000000000000000000000000000,4.530000000000000248689957516035,1372,2,441,str\(\'KL\'\),str\(\'stdev\'\),0.696680782182142133152069618518,28,3
653,,,,,,,,,,,,,,,653_0,COMPLETED,SOBOL,51.000000000000000000000000000000,0.819999999999999951150186916493,3594,16,3011,str\(\'H\'\),str\(\'tstat\'\),0.486789864860475041119514116872,97,2
