trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,feature_id,batch_size,divergence,statistic,significance,subsets,detect_batch
2535,1754055813.000000000000000000000000000000,1754055870.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3834 feature_id 0 batch_size 4101 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.4100988387782127 subsets 78,0.000000000000000000000000000000,,i7160,44.000000000000000000000000000000,554.765625000000000000000000000000,554.765625000000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.775375000000000036415315207705,5733541.000000000000000000000000000000,2535_0,COMPLETED,SOBOL,44.000000000000000000000000000000,3.850000000000000088817841970013,3834,0,4101,str\(\'KL\'\),str\(\'tstat\'\),0.410098838778212682054657989283,78,1
2536,1754055850.000000000000000000000000000000,1754055893.000000000000000000000000000000,43.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4265 feature_id 3 batch_size 1282 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'tstat\'\) significance 0.14818969082832337 subsets 17,0.000000000000000000000000000000,,i7116,35.000000000000000000000000000000,552.746093750000000000000000000000,552.746093750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.320500000000000007105427357601,5733544.000000000000000000000000000000,2536_0,COMPLETED,SOBOL,35.000000000000000000000000000000,6.290000000000000035527136788005,4265,3,1282,str\(\'KL\'\),str\(\'tstat\'\),0.148189690828323367144392364025,17,3
2537,1754055890.000000000000000000000000000000,1754055940.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1921 feature_id 1 batch_size 3839 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.6215771193690598 subsets 97,0.000000000000000000000000000000,,i7161,36.000000000000000000000000000000,553.199218750000000000000000000000,553.199218750000000000000000000000,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.709875000000000033750779948605,5733548.000000000000000000000000000000,2537_0,COMPLETED,SOBOL,36.000000000000000000000000000000,1.399999999999999911182158029987,1921,1,3839,str\(\'H\'\),str\(\'stdev\'\),0.621577119369059793996257212711,97,1
2538,1754055932.000000000000000000000000000000,1754055945.000000000000000000000000000000,13.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1121 feature_id 4 batch_size 1234 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.8034589717742056 subsets 55,1.000000000000000000000000000000,,i7116,,,,,,,5733551.000000000000000000000000000000,2538_0,FAILED,SOBOL,,,1121,4,1234,str\(\'KL\'\),str\(\'stdev\'\),0.803458971774205554794434647192,55,3
2539,1754055990.000000000000000000000000000000,1754056028.000000000000000000000000000000,38.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2528 feature_id 0 batch_size 3637 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.4657894938532263 subsets 34,0.000000000000000000000000000000,,i7161,28.000000000000000000000000000000,553.117187500000000000000000000000,552.717187500000022737367544323206,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.454625000000000001332267629550,5733554.000000000000000000000000000000,2539_0,COMPLETED,SOBOL,28.000000000000000000000000000000,2.910000000000000142108547152020,2528,0,3637,str\(\'H\'\),str\(\'tstat\'\),0.465789493853226321817828647909,34,2
2540,1754056023.000000000000000000000000000000,1754056035.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3353 feature_id 4 batch_size 4989 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.8780121805332601 subsets 82,1.000000000000000000000000000000,,i7116,,,,,,,5733557.000000000000000000000000000000,2540_0,FAILED,SOBOL,,,3353,4,4989,str\(\'H\'\),str\(\'stdev\'\),0.878012180533260133685757864441,82,3
2541,1754056072.000000000000000000000000000000,1754056117.000000000000000000000000000000,45.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 384 feature_id 1 batch_size 2392 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.3522423608228564 subsets 6,0.000000000000000000000000000000,,i7160,29.000000000000000000000000000000,553.347656250000000000000000000000,552.947656250000022737367544323206,-1.000000000000000000000000000000,0.340000000000000024424906541753,0.348125000000000017763568394003,5733559.000000000000000000000000000000,2541_0,COMPLETED,SOBOL,29.000000000000000000000000000000,2.479999999999999982236431605997,384,1,2392,str\(\'KL\'\),str\(\'tstat\'\),0.352242360822856426239013671875,6,1
2542,1754056110.000000000000000000000000000000,1754056167.000000000000000000000000000000,57.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1418 feature_id 2 batch_size 2537 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.035626526834443215 subsets 46,0.000000000000000000000000000000,,i7161,47.000000000000000000000000000000,552.109375000000000000000000000000,552.109375000000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.384375000000000022204460492503,5733561.000000000000000000000000000000,2542_0,COMPLETED,SOBOL,47.000000000000000000000000000000,3.359999999999999875655021241982,1418,2,2537,str\(\'H\'\),str\(\'tstat\'\),0.035626526834443214553083123519,46,1
2543,1754056153.000000000000000000000000000000,1754056254.000000000000000000000000000000,101.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4699 feature_id 2 batch_size 93 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.6951655171196908 subsets 68,0.000000000000000000000000000000,,i7160,83.000000000000000000000000000000,550.589843750000000000000000000000,550.589843750000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.110500000000000000999200722163,5733563.000000000000000000000000000000,2543_0,COMPLETED,SOBOL,83.000000000000000000000000000000,18.550000000000000710542735760100,4699,2,93,str\(\'KL\'\),str\(\'stdev\'\),0.695165517119690767877671078168,68,2
2544,1754056194.000000000000000000000000000000,1754056250.000000000000000000000000000000,56.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4943 feature_id 2 batch_size 3961 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.5895330207329244 subsets 42,0.000000000000000000000000000000,,i7161,42.000000000000000000000000000000,550.726562500000000000000000000000,550.726562500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.495124999999999981792342396147,5733565.000000000000000000000000000000,2544_0,COMPLETED,SOBOL,42.000000000000000000000000000000,2.109999999999999875655021241982,4943,2,3961,str\(\'H\'\),str\(\'tstat\'\),0.589533020732924351037240739970,42,1
2545,1754056233.000000000000000000000000000000,1754056284.000000000000000000000000000000,51.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1350 feature_id 2 batch_size 1561 divergence str\(\'KL\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.1729166068751365 subsets 71,0.000000000000000000000000000000,,i7166,42.000000000000000000000000000000,549.992187500000000000000000000000,549.992187500000000000000000000000,-1.000000000000000000000000000000,0.289999999999999980015985556747,0.390249999999999985789145284798,5733567.000000000000000000000000000000,2545_0,COMPLETED,SOBOL,42.000000000000000000000000000000,11.000000000000000000000000000000,1350,2,1561,str\(\'KL\'\),str\(\'stdev\'\),0.172916606875136491527911175581,71,3
2546,1754056274.000000000000000000000000000000,1754056286.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 589 feature_id 4 batch_size 3525 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'stdev\'\) significance 0.49564070280641315 subsets 79,1.000000000000000000000000000000,,i7161,,,,,,,5733569.000000000000000000000000000000,2546_0,FAILED,SOBOL,,,589,4,3525,str\(\'H\'\),str\(\'stdev\'\),0.495640702806413147030184518371,79,2
2547,1754056323.000000000000000000000000000000,1754056360.000000000000000000000000000000,37.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3245 feature_id 0 batch_size 966 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'tstat\'\) significance 0.765331195410341 subsets 10,0.000000000000000000000000000000,,i7166,30.000000000000000000000000000000,549.902343750000000000000000000000,549.902343750000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.595374999999999987565502124198,5733572.000000000000000000000000000000,2547_0,COMPLETED,SOBOL,30.000000000000000000000000000000,6.650000000000000355271367880050,3245,0,966,str\(\'KL\'\),str\(\'tstat\'\),0.765331195410341003082521638134,10,1
2548,1754056376.000000000000000000000000000000,1754056388.000000000000000000000000000000,12.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2752 feature_id 4 batch_size 2270 divergence str\(\'KL\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.32752307935990393 subsets 58,1.000000000000000000000000000000,,i7166,,,,,,,5733574.000000000000000000000000000000,2548_0,FAILED,SOBOL,,,2752,4,2270,str\(\'KL\'\),str\(\'stdev\'\),0.327523079359903934726361285357,58,1
2549,1754056414.000000000000000000000000000000,1754056445.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 1034 feature_id 0 batch_size 4711 divergence str\(\'H\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.910063876574859 subsets 31,0.000000000000000000000000000000,,i7183,21.000000000000000000000000000000,553.292968750000000000000000000000,553.292968750000000000000000000000,-1.000000000000000000000000000000,0.299999999999999988897769753748,0.000000000000000000000000000000,5733577.000000000000000000000000000000,2549_0,COMPLETED,SOBOL,21.000000000000000000000000000000,0.000000000000000000000000000000,1034,0,4711,str\(\'H\'\),str\(\'tstat\'\),0.910063876574858987567040458089,31,2
2550,1754059202.000000000000000000000000000000,1754059252.000000000000000000000000000000,50.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 2185 feature_id 3 batch_size 206 divergence str\(\'KL\'\) detect_batch 2 statistic str\(\'tstat\'\) significance 0.7332856960780919 subsets 20,0.000000000000000000000000000000,,i7161,38.000000000000000000000000000000,553.511718750000000000000000000000,553.511718750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,0.180249999999999993560706457174,5733842.000000000000000000000000000000,2550_0,COMPLETED,SOBOL,38.000000000000000000000000000000,12.849999999999999644728632119950,2185,3,206,str\(\'KL\'\),str\(\'tstat\'\),0.733285696078091908667317966319,20,2
2551,1754059253.000000000000000000000000000000,1754059284.000000000000000000000000000000,31.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 4216 feature_id 1 batch_size 2805 divergence str\(\'H\'\) detect_batch 3 statistic str\(\'stdev\'\) significance 0.005767683297395706 subsets 94,0.000000000000000000000000000000,,i7183,20.000000000000000000000000000000,553.339843750000000000000000000000,552.939843750000022737367544323206,-1.000000000000000000000000000000,0.309999999999999997779553950750,0.350625000000000019984014443253,5733846.000000000000000000000000000000,2551_0,COMPLETED,SOBOL,20.000000000000000000000000000000,8.250000000000000000000000000000,4216,1,2805,str\(\'H\'\),str\(\'stdev\'\),0.005767683297395706162880024692,94,3
2552,1754059295.000000000000000000000000000000,1754059370.000000000000000000000000000000,75.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier CDBD recent_samples_size 3941 feature_id 3 batch_size 624 divergence str\(\'H\'\) detect_batch 1 statistic str\(\'stdev\'\) significance 0.29741764545626936 subsets 1,0.000000000000000000000000000000,,i7183,59.000000000000000000000000000000,551.605468750000000000000000000000,551.605468750000000000000000000000,-1.000000000000000000000000000000,0.320000000000000006661338147751,1.310124999999999984012788445398,5733853.000000000000000000000000000000,2552_0,COMPLETED,SOBOL,59.000000000000000000000000000000,27.410000000000000142108547152020,3941,3,624,str\(\'H\'\),str\(\'stdev\'\),0.297417645456269363890555723628,1,1
